run_id,weight_type,mpec_status,solve_time,gap,total_cap,market_cost,lambda_e_avg,ls_total,rd_status,rd_volume,rd_cost,curtailment,rd_up_vol,rd_down_vol,rd_cost_econ,curt_cost,lambda_c_z1,c_dem_z1,nu_c_z1,req_z1,net_import_z1,lambda_c_z2,c_dem_z2,nu_c_z2,req_z2,net_import_z2,lambda_c_z3,c_dem_z3,nu_c_z3,req_z3,net_import_z3,c_NL0 0 CCGT,c_NL0 1 coal,c_NL0 10 nuclear
1,ptdf_pos,OPTIMAL,0.006999969482421875,0.0,298.2142857142857,9837.071428571428,5.0,0.0,OPTIMAL,287.502475186023,217.93912367467004,0.0,143.7512375930115,143.7512375930115,217.93912367467004,0.0,22.5,15.714285714285714,22.5,15.714285714285714,-5.0,22.5,142.5,22.5,142.5,7.5,22.5,140.0,22.5,140.00000000000003,-2.5,15.714285714285714,142.5,140.0
2,ptdf_neg,OPTIMAL,0.00800013542175293,0.0,298.2142857142857,9837.071428571428,5.0,0.0,OPTIMAL,333.13835107852907,246.80242725343192,0.0,166.56917553926453,166.56917553926453,246.80242725343192,0.0,22.5,5.714285714285714,22.5,5.7142857142857135,5.0,22.5,157.5,22.5,157.5,-7.5,22.5,135.0,22.5,135.00000000000003,2.5,5.714285714285714,157.5,135.0
3,ptdf_pos,OPTIMAL,0.0,0.0,298.2142857142857,9837.071428571428,5.0,0.0,OPTIMAL,329.07093353422414,246.80242725343192,0.0,164.53546676711207,164.53546676711207,246.80242725343192,0.0,22.5,10.714285714285714,22.5,10.714285714285714,0.0,22.5,157.5,22.5,157.5,-7.5,22.5,130.0,22.5,130.00000000000003,7.5,10.714285714285714,157.5,130.0
4,ptdf_neg,OPTIMAL,0.0009999275207519531,0.0,298.2142857142857,9837.071428571428,5.0,0.0,OPTIMAL,287.502475186023,217.93912367467004,0.0,143.7512375930115,143.7512375930115,217.93912367467004,0.0,22.5,10.714285714285714,22.5,10.714285714285714,0.0,22.5,142.5,22.5,142.5,7.5,22.5,145.0,22.5,145.00000000000003,-7.5,10.714285714285714,142.5,145.0
5,ptdf_pos,OPTIMAL,0.008999824523925781,0.0,298.2142857142857,9837.071428571428,5.0,0.0,OPTIMAL,315.2147807514904,237.1813260605113,0.0,157.6073903757452,157.6073903757452,237.1813260605113,0.0,22.5,15.714285714285714,22.5,15.714285714285714,-5.0,22.5,152.5,22.5,152.5,-2.5,22.5,130.0,22.5,130.00000000000003,7.5,15.714285714285714,152.5,130.0
6,ptdf_neg,OPTIMAL,0.003999948501586914,0.0,298.2142857142857,9837.071428571428,5.0,0.0,OPTIMAL,305.42604551306164,227.5602248675906,0.0,152.71302275653082,152.71302275653082,227.5602248675906,0.0,22.5,5.714285714285714,22.5,5.7142857142857135,5.0,22.5,147.5,22.5,147.5,2.5,22.5,145.0,22.5,145.00000000000003,-7.5,5.714285714285714,147.5,145.0
