run_id,zone_a,zone_b,bound,f_ab,phi_lo,phi_hi,at_bound
20,1,3,0.0,0.0,34087.40298971275,0.0,upper
20,2,3,0.0,0.0,34087.40298971275,0.0,upper
21,1,2,0.0,0.0,0.0,0.0,upper
21,1,3,0.0,0.0,34087.40298971261,0.0,upper
21,2,3,0.0,0.0,34087.40298971261,0.0,upper
22,1,2,0.0,0.0,0.0,0.0,upper
22,1,3,0.0,0.0,34087.40298971258,0.0,upper
22,2,3,0.0,0.0,34087.40298971258,0.0,upper
23,1,2,0.0,0.0,0.0,0.0,upper
23,1,3,0.0,0.0,59329.06935292875,25241.666363216114,upper
23,2,3,0.0,0.0,34087.40298971264,0.0,upper
24,1,2,0.0,0.0,0.0,0.0,upper
24,1,3,0.0,0.0,34087.40298971178,0.0,upper
24,2,3,0.0,0.0,34087.40298971178,0.0,upper
25,1,2,0.0,0.0,0.0,0.0,upper
25,1,3,0.0,0.0,34087.40298971266,0.0,upper
25,2,3,0.0,0.0,34087.40298971266,0.0,upper
26,1,2,0.0,0.0,0.0,0.0,upper
26,1,3,0.0,0.0,34087.402989712544,0.0,upper
26,2,3,0.0,0.0,34087.402989712544,0.0,upper
27,1,2,0.0,0.0,0.0,0.0,upper
27,1,3,0.0,0.0,59329.06935292875,25241.666363217235,upper
27,2,3,0.0,0.0,34087.40298971152,0.0,upper
28,1,2,0.0,0.0,0.0,0.0,upper
28,1,3,0.0,0.0,34087.40298971257,0.0,upper
28,2,3,0.0,0.0,34087.40298971257,0.0,upper
29,1,2,0.0,0.0,0.0,0.0,upper
29,1,3,0.0,0.0,59329.06935292875,25241.666363216173,upper
29,2,3,0.0,0.0,34087.40298971258,0.0,upper
30,1,2,0.0,0.0,0.0,0.0,upper
30,1,3,0.0,0.0,34087.4029897126,0.0,upper
30,2,3,0.0,0.0,34087.4029897126,0.0,upper
31,1,2,0.0,0.0,0.0,0.0,upper
31,1,3,0.0,0.0,59329.06935292875,25241.666363216806,upper
31,2,3,0.0,0.0,34087.40298971195,0.0,upper
32,1,2,0.0,0.0,0.0,0.0,upper
32,1,3,0.0,0.0,59329.06935292875,25241.666363216384,upper
32,2,3,0.0,0.0,34087.40298971237,0.0,upper
33,1,2,0.0,0.0,0.0,0.0,upper
33,1,3,0.0,0.0,59329.06935292875,25241.666363216173,upper
33,2,3,0.0,0.0,34087.40298971258,0.0,upper
34,1,2,0.0,0.0,0.0,0.0,upper
34,1,3,0.0,0.0,34087.40298971094,0.0,upper
34,2,3,0.0,0.0,34087.40298971094,0.0,upper
35,1,2,0.0,0.0,0.0,0.0,upper
35,1,3,0.0,0.0,34087.402989712624,0.0,upper
35,2,3,0.0,0.0,34087.402989712624,0.0,upper
36,1,2,0.0,0.0,0.0,0.0,upper
36,1,3,0.0,0.0,34087.40298971255,0.0,upper
36,2,3,0.0,0.0,34087.40298971255,0.0,upper
37,1,2,0.0,0.0,0.0,0.0,upper
37,1,3,0.0,0.0,59329.06935292875,25241.666363216136,upper
37,2,3,0.0,0.0,34087.40298971262,0.0,upper
38,1,2,0.0,0.0,0.0,0.0,upper
38,1,3,0.0,0.0,59329.06935292875,25241.666363216173,upper
38,2,3,0.0,0.0,34087.40298971258,0.0,upper
39,1,2,0.0,0.0,0.0,0.0,upper
39,1,3,0.0,0.0,34087.402989712624,0.0,upper
39,2,3,0.0,0.0,34087.402989712624,0.0,upper
40,1,2,0.0,0.0,0.0,0.0,upper
40,1,3,0.0,0.0,34087.40298971258,0.0,upper
40,2,3,0.0,0.0,34087.40298971258,0.0,upper
41,1,2,0.0,0.0,0.0,0.0,upper
41,1,3,0.0,0.0,34087.40298971215,0.0,upper
41,2,3,0.0,0.0,34087.40298971215,0.0,upper
42,1,2,0.0,0.0,0.0,0.0,upper
42,1,3,0.0,0.0,59329.06935292875,25241.66636321826,upper
42,2,3,0.0,0.0,34087.40298971049,0.0,upper
43,1,2,0.0,0.0,0.0,0.0,upper
43,1,3,0.0,0.0,59329.06935292875,25241.666363216194,upper
43,2,3,0.0,0.0,34087.40298971256,0.0,upper
44,1,2,0.0,0.0,0.0,0.0,upper
44,1,3,0.0,0.0,34087.402989712595,0.0,upper
44,2,3,0.0,0.0,34087.402989712595,0.0,upper
45,1,2,0.0,0.0,0.0,0.0,upper
45,1,3,0.0,0.0,34087.402989712034,0.0,upper
45,2,3,0.0,0.0,34087.402989712034,0.0,upper
46,1,2,0.0,0.0,0.0,0.0,upper
46,1,3,0.0,0.0,34087.40298971254,0.0,upper
46,2,3,0.0,0.0,34087.40298971254,0.0,upper
47,1,2,0.0,0.0,0.0,0.0,upper
47,1,3,0.0,0.0,59329.06935292875,25241.666363215998,upper
47,2,3,0.0,0.0,34087.402989712755,0.0,upper
48,1,2,0.0,0.0,0.0,0.0,upper
48,1,3,0.0,0.0,59329.06935292875,25241.66636321613,upper
48,2,3,0.0,0.0,34087.402989712624,0.0,upper
49,1,2,0.0,0.0,0.0,0.0,upper
49,1,3,0.0,0.0,34087.40298961733,0.0,upper
49,2,3,0.0,0.0,34087.40298961733,0.0,upper
50,1,2,0.0,0.0,0.0,0.0,upper
50,1,3,0.0,0.0,34087.4029897126,0.0,upper
50,2,3,0.0,0.0,34087.4029897126,0.0,upper
51,1,2,0.0,0.0,0.0,0.0,upper
51,1,3,0.0,0.0,34087.402989712566,0.0,upper
51,2,3,0.0,0.0,34087.402989712566,0.0,upper
52,1,2,0.0,0.0,0.0,0.0,upper
52,1,3,0.0,0.0,34087.402989712595,0.0,upper
52,2,3,0.0,0.0,34087.402989712595,0.0,upper
53,1,2,0.0,0.0,0.0,0.0,upper
53,1,3,0.0,0.0,34087.40298961778,0.0,upper
53,2,3,0.0,0.0,34087.40298961778,0.0,upper
54,1,2,0.0,0.0,0.0,0.0,upper
54,1,3,0.0,0.0,34087.40298970634,0.0,upper
54,2,3,0.0,0.0,34087.40298970634,0.0,upper
55,1,2,0.0,0.0,0.0,0.0,upper
55,1,3,0.0,0.0,34087.4029897109,0.0,upper
55,2,3,0.0,0.0,34087.4029897109,0.0,upper
56,1,2,0.0,0.0,0.0,0.0,upper
56,1,3,0.0,0.0,34087.402989712115,0.0,upper
56,2,3,0.0,0.0,34087.402989712115,0.0,upper
57,1,2,0.0,0.0,0.0,0.0,upper
57,1,3,0.0,0.0,34087.40298961741,0.0,upper
57,2,3,0.0,0.0,34087.40298961741,0.0,upper
58,1,2,0.0,0.0,0.0,0.0,upper
58,1,3,0.0,0.0,34087.40298961741,0.0,upper
58,2,3,0.0,0.0,34087.40298961741,0.0,upper
59,1,2,0.0,0.0,0.0,0.0,upper
59,1,3,0.0,0.0,34087.40298961741,0.0,upper
59,2,3,0.0,0.0,34087.40298961741,0.0,upper
60,1,2,0.0,0.0,0.0,0.0,upper
60,1,3,0.0,0.0,34087.40298961741,0.0,upper
60,2,3,0.0,0.0,34087.40298961741,0.0,upper
61,1,2,0.0,0.0,0.0,0.0,upper
61,1,3,0.0,0.0,59329.06935292875,25241.666363216907,upper
61,2,3,0.0,0.0,34087.402989711845,0.0,upper
62,1,2,0.0,0.0,0.0,0.0,upper
62,1,3,0.0,0.0,34087.40298971262,0.0,upper
62,2,3,0.0,0.0,34087.40298971262,0.0,upper
63,1,2,0.0,0.0,0.0,0.0,upper
63,1,3,0.0,0.0,34087.40298961741,0.0,upper
63,2,3,0.0,0.0,34087.40298961741,0.0,upper
64,1,2,0.0,0.0,0.0,0.0,upper
64,1,3,0.0,0.0,34087.40298961741,0.0,upper
64,2,3,0.0,0.0,34087.40298961741,0.0,upper
65,1,2,0.0,0.0,0.0,0.0,upper
65,1,3,0.0,0.0,59329.06935292875,25241.666363216165,upper
65,2,3,0.0,0.0,34087.40298971259,0.0,upper
66,1,2,0.0,0.0,0.0,0.0,upper
66,1,3,0.0,0.0,59329.06935292875,25241.666363216078,upper
66,2,3,0.0,0.0,34087.402989712675,0.0,upper
67,1,2,0.0,0.0,0.0,0.0,upper
67,1,3,0.0,0.0,59329.06935292875,25241.66636321612,upper
67,2,3,0.0,0.0,34087.40298971263,0.0,upper
68,1,2,0.0,0.0,0.0,0.0,upper
68,1,3,0.0,0.0,34087.40298971239,0.0,upper
68,2,3,0.0,0.0,34087.40298971239,0.0,upper
69,1,2,0.0,0.0,0.0,0.0,upper
69,1,3,0.0,0.0,59329.06935292875,25241.66636321618,upper
69,2,3,0.0,0.0,34087.40298971257,0.0,upper
70,1,2,0.0,0.0,0.0,0.0,upper
70,1,3,0.0,0.0,34087.40298971274,0.0,upper
70,2,3,0.0,0.0,34087.40298971274,0.0,upper
71,1,2,0.0,0.0,0.0,0.0,upper
71,1,3,0.0,0.0,59329.06935292875,25241.66636321636,upper
71,2,3,0.0,0.0,34087.40298971239,0.0,upper
72,1,2,0.0,0.0,0.0,0.0,upper
72,1,3,0.0,0.0,59329.06935292875,25241.66636321618,upper
72,2,3,0.0,0.0,34087.40298971257,0.0,upper
73,1,2,0.0,0.0,0.0,0.0,upper
73,1,3,0.0,0.0,34087.40298971258,0.0,upper
73,2,3,0.0,0.0,34087.40298971258,0.0,upper
74,1,2,0.0,0.0,0.0,0.0,upper
74,1,3,0.0,0.0,34087.40298971217,0.0,upper
74,2,3,0.0,0.0,34087.40298971217,0.0,upper
75,1,2,0.0,0.0,0.0,0.0,upper
75,1,3,0.0,0.0,34087.40298971264,0.0,upper
75,2,3,0.0,0.0,34087.40298971264,0.0,upper
76,1,2,0.0,0.0,0.0,0.0,upper
76,1,3,0.0,0.0,59329.06935292875,25241.666363216187,upper
76,2,3,0.0,0.0,34087.402989712566,0.0,upper
77,1,2,0.0,0.0,0.0,0.0,upper
77,1,3,0.0,0.0,59329.06935292875,25241.666363218123,upper
77,2,3,0.0,0.0,34087.40298971063,0.0,upper
78,1,2,0.0,0.0,0.0,0.0,upper
78,1,3,0.0,0.0,34087.402989712624,0.0,upper
78,2,3,0.0,0.0,34087.402989712624,0.0,upper
79,1,2,0.0,0.0,0.0,0.0,upper
79,1,3,0.0,0.0,34087.40298971259,0.0,upper
79,2,3,0.0,0.0,34087.40298971259,0.0,upper
80,1,2,0.0,0.0,0.0,0.0,upper
80,1,3,0.0,0.0,59329.06935292875,25241.66636321612,upper
80,2,3,0.0,0.0,34087.40298971263,0.0,upper
