run_id,zone_a,zone_b,bound,f_ab,phi_lo,phi_hi,at_bound
1,1,2,1783.0077423275538,578.6437143562853,0.0,0.0,interior
1,1,3,1783.0077423275538,-617.0970118314524,0.0,0.0,interior
1,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
2,1,2,1783.0077423275538,578.6437143563453,0.0,0.0,interior
2,1,3,1783.0077423275538,-617.0970118315897,0.0,0.0,interior
2,2,3,1783.0077423275538,-1783.0077423275538,-0.0,0.0,lower
3,1,2,1783.0077423275538,578.6437142553914,0.0,0.0,interior
3,1,3,1783.0077423275538,-617.0970118314128,0.0,0.0,interior
3,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
4,1,2,1783.0077423275538,578.643714356059,0.0,0.0,interior
4,1,3,1783.0077423275538,-617.0970118315606,0.0,0.0,interior
4,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
5,1,2,1783.0077423275538,578.6437143563346,0.0,0.0,interior
5,1,3,1783.0077423275538,-617.0970118315183,0.0,0.0,interior
5,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
6,1,2,1783.0077423275538,578.643714356253,0.0,0.0,interior
6,1,3,1783.0077423275538,-617.0970118314413,0.0,0.0,interior
6,2,3,1783.0077423275538,-1783.0077423275538,-0.0,0.0,lower
7,1,2,1783.0077423275538,1002.3177314453028,0.0,0.0,interior
7,1,3,1783.0077423275538,-1040.7710289205065,0.0,0.0,interior
7,2,3,1783.0077423275538,-1359.3337252385072,0.0,0.0,interior
8,1,2,1783.0077423275538,578.6437143563448,0.0,0.0,interior
8,1,3,1783.0077423275538,-617.0970118314203,0.0,0.0,interior
8,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
9,1,2,1783.0077423275538,578.6437143562264,0.0,0.0,interior
9,1,3,1783.0077423275538,-617.0970118315856,0.0,0.0,interior
9,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
10,1,2,1783.0077423275538,578.6437143560772,0.0,0.0,interior
10,1,3,1783.0077423275538,-617.0970118314019,0.0,0.0,interior
10,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
11,1,2,1783.0077423275538,582.891593348394,0.0,0.0,interior
11,1,3,1783.0077423275538,-621.3448908236032,0.0,0.0,interior
11,2,3,1783.0077423275538,-1778.7598633354241,0.0,0.0,interior
12,1,2,1783.0077423275538,578.6437143560872,0.0,0.0,interior
12,1,3,1783.0077423275538,-617.0970118314083,0.0,0.0,interior
12,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
13,1,2,1783.0077423275538,578.6437143562566,0.0,0.0,interior
13,1,3,1783.0077423275538,-617.0970118315178,0.0,0.0,interior
13,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
14,1,2,1783.0077423275538,578.6437143560854,0.0,0.0,interior
14,1,3,1783.0077423275538,-617.0970118314083,0.0,0.0,interior
14,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
15,1,2,1783.0077423275538,578.6437143562091,0.0,0.0,interior
15,1,3,1783.0077423275538,-617.0970118314274,0.0,0.0,interior
15,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
16,1,2,1783.0077423275538,578.6437143561018,0.0,0.0,interior
16,1,3,1783.0077423275538,-617.0970118314165,0.0,0.0,interior
16,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
17,1,2,1783.0077423275538,578.6437143560307,0.0,0.0,interior
17,1,3,1783.0077423275538,-617.0970118315461,0.0,0.0,interior
17,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
18,1,2,1783.0077423275538,578.643714356409,0.0,0.0,interior
18,1,3,1783.0077423275538,-617.0970118315151,0.0,0.0,interior
18,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
19,1,2,1783.0077423275538,578.6437143560918,0.0,0.0,interior
19,1,3,1783.0077423275538,-617.0970118314735,0.0,0.0,interior
19,2,3,1783.0077423275538,-1783.0077423275538,-0.0,0.0,lower
20,1,2,1783.0077423275538,578.6437143562789,0.0,0.0,interior
20,1,3,1783.0077423275538,-617.0970118314344,0.0,0.0,interior
20,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
21,1,2,1783.0077423275538,578.6437143563626,0.0,0.0,interior
21,1,3,1783.0077423275538,-617.0970118314444,0.0,0.0,interior
21,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
22,1,2,1783.0077423275538,578.6437143562255,0.0,0.0,interior
22,1,3,1783.0077423275538,-617.0970118314679,0.0,0.0,interior
22,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
23,1,2,1783.0077423275538,578.64371435616,0.0,0.0,interior
23,1,3,1783.0077423275538,-617.0970118314833,0.0,0.0,interior
23,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
24,1,2,1783.0077423275538,1744.5544448524051,0.0,0.0,interior
24,1,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
24,2,3,1783.0077423275538,-617.0970118314813,0.0,0.0,interior
25,1,2,1783.0077423275538,578.6437143560563,0.0,0.0,interior
25,1,3,1783.0077423275538,-617.0970118314644,0.0,0.0,interior
25,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
26,1,2,1783.0077423275538,578.6437143768775,0.0,0.0,interior
26,1,3,1783.0077423275538,-617.0970118349945,0.0,0.0,interior
26,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
27,1,2,1783.0077423275538,578.643714356089,0.0,0.0,interior
27,1,3,1783.0077423275538,-617.0970118314074,0.0,0.0,interior
27,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
28,1,2,1783.0077423275538,578.6437143560845,0.0,0.0,interior
28,1,3,1783.0077423275538,-617.0970118315508,0.0,0.0,interior
28,2,3,1783.0077423275538,-1783.0077423275538,0.0,0.0,lower
29,1,2,1783.0077423275538,578.6437143563239,-0.0,0.0,interior
29,1,3,1783.0077423275538,-617.0970118314267,0.0,0.0,interior
