run_id,sys_avail,sys_req,sys_slack,zone,req_z,net_import,zone_avail,zone_offers,zone_slack,lambda_c_z,nu_c_z
1,16789.160775162447,16722.707602851122,66.45317231132503,1,7266.2000000000335,-38.45329747516712,7266.2,7266.2,-3.3651303965598345e-11,5975.333557128952,5975.333557128952
1,16789.160775162447,16722.707602851122,66.45317231132503,2,4921.960775213078,-2361.651456683839,4921.960775162449,4921.960775162449,-5.0628841563593596e-8,5975.333557128952,5975.333557128952
1,16789.160775162447,16722.707602851122,66.45317231132503,3,4601.000000000022,2400.104754159006,4601.0,4601.0,-2.1827872842550278e-11,5975.333557128952,5975.333557128952
2,16789.16077521314,16722.707602851122,66.45317236201663,1,7266.200000000111,-38.453297475244426,7266.2,7266.2,-1.1095835361629725e-10,5975.333557223225,5975.333557223225
2,16789.16077521314,16722.707602851122,66.45317236201663,2,4921.960775213138,-2361.651456683899,4921.960775213139,4921.960775213139,9.094947017729282e-13,5975.333557223225,5975.333557223225
2,16789.16077521314,16722.707602851122,66.45317236201663,3,4600.999999999885,2400.1047541591433,4601.0,4601.0,1.1459633242338896e-10,5975.333557223225,5975.333557223225
3,16789.16077486465,16722.707602851122,66.45317201352736,1,7266.200000100887,-38.45329757602144,7266.2,7266.2,-1.0088751878356561e-7,5975.33355722585,5975.33355722585
3,16789.16077486465,16722.707602851122,66.45317201352736,2,4921.960775112184,-2361.6514565829452,4921.960774864749,4921.960774864721,-2.474353095749393e-7,5975.33355722585,5975.33355722585
3,16789.16077486465,16722.707602851122,66.45317201352736,3,4601.000000000062,2400.104754158967,4601.0,4601.0,-6.184563972055912e-11,5975.33355722585,5975.33355722585
4,16789.160775213364,16722.707602851122,66.45317236224219,1,7266.200000000368,-38.453297475501586,7266.2,7266.2,-3.6834535421803594e-10,5975.333557227259,5975.333557227259
4,16789.160775213364,16722.707602851122,66.45317236224219,2,4921.960775212851,-2361.651456683613,4921.960775213366,4921.960775213366,5.147740012034774e-10,5975.333557227259,5975.333557227259
4,16789.160775213364,16722.707602851122,66.45317236224219,3,4600.9999999999145,2400.1047541591142,4601.0,4601.0,8.549250196665525e-11,5975.333557227259,5975.333557227259
