period,time_step,CF_NL0_10_0_onwind,CF_NL0_7_0_onwind,CF_NL0_6_0_solar,CF_NL0_24_0_solar,CF_NL0_19_0_onwind,CF_NL0_30_0_solar,CF_NL0_23_0_solar,CF_NL0_12_0_solar,CF_NL0_14_0_onwind,CF_NL0_7_0_offwind_ac,CF_NL0_14_0_solar,Load,CF_NL0_31_0_offwind_ac,CF_NL0_3_0_onwind,CF_NL0_15_0_onwind,CF_NL0_27_0_onwind,CF_NL0_19_0_solar,CF_NL0_2_0_solar,CF_NL0_15_0_solar,CF_NL0_27_0_solar,CF_NL0_25_0_solar,CF_NL0_11_0_solar,CF_NL0_21_0_solar,CF_NL0_21_0_onwind,CF_NL0_24_0_onwind,CF_NL0_7_0_solar,CF_NL0_31_0_solar,CF_NL0_3_0_solar,CF_NL0_18_0_solar,CF_NL0_13_0_onwind,CF_NL0_30_0_onwind,CF_NL0_2_0_onwind,CF_NL0_4_0_solar,CF_NL0_12_0_onwind,CF_NL0_17_0_onwind,CF_NL0_31_0_onwind,CF_NL0_8_0_onwind,CF_NL0_6_0_onwind,CF_NL0_9_0_solar,CF_NL0_10_0_solar,CF_NL0_17_0_solar,CF_NL0_22_0_solar,CF_NL0_26_0_solar,CF_NL0_23_0_onwind,CF_NL0_1_0_onwind,CF_NL0_9_0_onwind,CF_NL0_27_0_offwind_ac,CF_NL0_20_0_solar,CF_NL0_16_0_solar,CF_NL0_22_0_onwind,CF_NL0_5_0_onwind,CF_NL0_20_0_onwind,CF_NL0_11_0_onwind,CF_NL0_0_0_solar,CF_NL0_1_0_solar,CF_NL0_0_0_onwind,CF_NL0_28_0_solar,CF_NL0_4_0_onwind,CF_NL0_20_0_offwind_ac,CF_NL0_32_0_offwind_ac,CF_NL0_8_0_solar,CF_NL0_5_0_solar,CF_NL0_13_0_solar
1,11,0.9998308175425129,0.8822300731136568,0.10842355332190501,0.18963628431326843,0.9949433693299446,0.22979491483945202,0.20370280507279673,0.3217336336599989,0.9999999999999999,0.8854999999999997,0.3327036983554986,10059.717491149902,0.8855,0.9405347068092126,0.8403023985659768,1.0,0.29695473514456416,0.2680730008154489,0.2585213945722448,0.28831800723566325,0.3048315385162192,0.22606371889131496,0.2615752286114471,0.9932973506142784,0.9515987671988341,0.20617277191888034,0.32347628964995456,0.24880625949064203,0.22582840699116577,0.7091024830725798,0.9970632405375643,0.9822167623141552,0.2695151961307156,0.9994004755041961,0.9960922031813398,1.0,0.8704012754801347,0.742560568697589,0.15922880532866876,0.2752981685289954,0.24654837510924096,0.26439887707765175,0.32282915583540855,0.9829885400114264,0.6259342211708095,0.6267643806699285,0.8855000000000002,0.2203582568146045,0.2796580546590891,0.7435105167460931,0.640823827645439,0.9626090674555301,0.7289423805494726,0.2184009094084537,0.19016894190432868,0.8849438951486469,0.32849655573656944,0.964098789083184,0.8855,0.8854999999999998,0.25273129854992094,0.22670315243966965,0.16539082731687232
1,12,0.9997580346144664,0.7896113245232195,0.1536794406353853,0.16901176157321654,0.9924327626128793,0.1920316735340425,0.1419354874143131,0.31622801345529367,0.9999999999999999,0.8854426739142968,0.313493793464299,10393.025001525879,0.8855,0.8823919730751137,0.7945827711503695,0.9999998559377671,0.3661356940639618,0.3174778953885721,0.22674578298746675,0.20425726355305876,0.23963067038885544,0.1736534341092157,0.2182431725789655,0.9807587042387435,0.9469981900863624,0.09771038021874108,0.35765252993696955,0.15045792134274388,0.211497498617658,0.714073356118948,0.9796830821687118,0.9639240591533439,0.2644711166075062,0.9992220453398887,0.990158145090964,1.0,0.8176544657764736,0.6931821580160878,0.17897779396781752,0.1875284788629158,0.18235832594303042,0.13737183773344386,0.2792983520078526,0.9397499182122335,0.6107921348824653,0.6113440956016545,0.8855000000000002,0.2407682271589046,0.15726856399748593,0.71576732467762,0.6318997592756636,0.9619362817520479,0.6448128982139213,0.1611585639858066,0.17986355826431183,0.8704670910547126,0.29277020617526556,0.958722175254837,0.8855,0.8854999999999998,0.15923222989645416,0.17018173557757652,0.1808818390551094
1,13,0.9994695887969328,0.696690459073839,0.08429724388483874,0.1132183230540416,0.9905231517932067,0.11003944944071835,0.0921829893439956,0.24974124654088503,0.9999999999999999,0.8844640693779735,0.2388191290633197,10476.194984436035,0.8855,0.7828051313156575,0.8388083493723163,0.9998460550053555,0.2544887642717997,0.2829876035201626,0.12710027521424103,0.22412637927493279,0.26145855350526975,0.14641955508921128,0.15221453864219806,0.9527157452075238,0.9330227112073801,0.09199046889151269,0.21487747013872532,0.09878308214903715,0.13478583614125,0.7176034426429948,0.9198798471101974,0.9556067900526558,0.12966239646442843,0.9991564967465055,0.9766032795433569,1.0,0.6987196459156367,0.6176321164166274,0.1944543103259023,0.2094972173384263,0.15761596627344793,0.19513098121604244,0.20795273770060532,0.8642632777650207,0.6595019109143325,0.6230084795763164,0.8855000000000002,0.13458551740451163,0.11366285009800141,0.6259135375255284,0.5972056489786143,0.9595904004752795,0.6663975615829015,0.14741245960859883,0.14692046414800541,0.8241040205596131,0.24900612721730522,0.9682259020887017,0.8855,0.8854999999999998,0.14619130521524884,0.2280105355222925,0.17185702343167225
1,14,0.9966787252099043,0.6144126118789577,0.06488731175233758,0.0732904415570392,0.9843672067065385,0.06750339412100896,0.05061069889574878,0.1629174098010972,0.9997630206561758,0.8826481044800777,0.16001692896622724,11034.362495422363,0.8855,0.6948420744199563,0.7094286348391786,0.9991007939752412,0.17081166812691004,0.15229711525210424,0.07588989730222843,0.09901856558871507,0.12534203047027723,0.10353338171191802,0.07238793549567675,0.9099997683958132,0.8643723229838525,0.05796548186348391,0.1778040817776262,0.05427129748801598,0.07126212487644523,0.5971578584062199,0.8410854270526382,0.9322966920544054,0.09660155571975719,0.9940337462934479,0.9283037344661479,1.0,0.6122301658055589,0.4741274522109473,0.1150751244688027,0.0873840577904417,0.0760915656745968,0.07988936148936632,0.14665896208517784,0.7700261426347186,0.5364887398627604,0.48888957801054833,0.8855000000000002,0.08503355506838267,0.06264155864007352,0.5428421463470354,0.48162459787188133,0.8972061642219229,0.5812357596024268,0.06271047485963845,0.12392810151407888,0.7334381735030804,0.1584222240083241,0.9015096551885805,0.8855,0.8854999999999998,0.05647260289534258,0.10479825501385943,0.061673536798424335
1,15,0.9848581669243849,0.6052676502892569,0.02623710299097383,0.035462014858083514,0.9551306791579546,0.038382312511802255,0.03450322704196669,0.06243689694284335,0.9993115669097969,0.882727459575502,0.05157983248797396,11403.747497558594,0.8855,0.6134720691977181,0.5881738162697461,0.992741416521994,0.05722633291505967,0.04348673592434013,0.029350683543001237,0.0489354646044482,0.04377887921279428,0.03888840188651017,0.061419506388445996,0.804670106597914,0.7428388664489789,0.03410089474751809,0.06668817562930632,0.04371157542715102,0.04932283012097749,0.461760072105252,0.7000045035721871,0.866446652094504,0.024863707166666443,0.9894797573944074,0.8080601002227323,0.9993736589418303,0.5165178866897182,0.4838999404867233,0.04081564582701321,0.04537304584165344,0.05111239425147044,0.043221090630588,0.042657561947795734,0.6817469134169752,0.4004135717333128,0.41539011579884394,0.8855000000000002,0.02868538295833756,0.05304710689567709,0.5052074365341047,0.4634826238816054,0.7975868773277645,0.4559970443126655,0.04204806585246041,0.056432146804771106,0.5847773020959591,0.05882230229034957,0.8064125003284581,0.8855,0.8854999999999998,0.04568755621896888,0.039429524775424815,0.055014084631344946
1,16,0.9506728179700799,0.4863974235827291,0.0,0.0,0.8858233151532258,0.0,0.0,0.0,0.9937668488517624,0.875255849710873,0.0,11795.32250213623,0.8855,0.47918037294861127,0.5068383631933351,0.9646907336885787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6680283631340068,0.6375737620473474,0.0,0.0,0.0,0.0,0.4141141230866713,0.559091482867169,0.7182807340571175,0.0,0.9507820069328605,0.6742154626023936,0.996003912121994,0.4069106311354893,0.4203487958023993,0.0,0.0,0.0,0.0,0.0,0.5573813335024576,0.41176446298682945,0.38750738393127493,0.8855000000000002,0.0,0.0,0.39895354090133694,0.39432037119904156,0.7033577865317092,0.4415478998516548,0.0,0.0,0.4814998670057227,0.0,0.7025578566500276,0.8829622622877801,0.8854999999999998,0.0,0.0,0.0
1,17,0.9084926484393889,0.530539394316231,0.0,0.0,0.7935331539161029,0.0,0.0,0.0,0.9723756799118806,0.8788368589808906,0.0,12609.349998474121,0.8855,0.5152919735841592,0.43403458595914407,0.9273775432524834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6256197051581026,0.5729876375218131,0.0,0.0,0.0,0.0,0.3712445300080675,0.5710848213602818,0.6118440870841166,0.0,0.8871541800083911,0.6222236226722012,0.9537147406297041,0.4406994170594603,0.3493699035734552,0.0,0.0,0.0,0.0,0.0,0.5839384369611301,0.3252232998201128,0.3307936391544582,0.8852755988536712,0.0,0.0,0.4222096607571872,0.374829916130609,0.638732743308815,0.36245101755589954,0.0,0.0,0.4638002498125005,0.0,0.6206364117002466,0.8676937805214952,0.8854999999999998,0.0,0.0,0.0
1,18,0.8173465174202852,0.5344980258120182,0.0,0.0,0.7484992132160638,0.0,0.0,0.0,0.9163679338434344,0.8798843267200247,0.0,12622.34748840332,0.8855,0.551220471625535,0.4390651098180007,0.8543628195885513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.639958797803596,0.5569682393833694,0.0,0.0,0.0,0.0,0.4278940990791403,0.6209248943957327,0.5945463802473883,0.0,0.829082434126421,0.626699298606433,0.8912347883294299,0.48402534404368774,0.3275101978523402,0.0,0.0,0.0,0.0,0.0,0.6323090710769872,0.38698724878977153,0.39068874036498374,0.8852948859312797,0.0,0.0,0.4438281400131076,0.3948181523161599,0.5998488623297261,0.39885312600168155,0.0,0.0,0.504728485870515,0.0,0.561572204673294,0.857442420567925,0.8854999999999998,0.0,0.0,0.0
1,19,0.8429206430576544,0.5097105034359517,0.0,0.0,0.6435060672733478,0.0,0.0,0.0,0.8832418595452499,0.8786996036322247,0.0,12348.130012512207,0.8855,0.5224876520447471,0.5196748737017199,0.8752262727466472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6385531870084609,0.611796640948882,0.0,0.0,0.0,0.0,0.46585390963252016,0.6002365308587547,0.5501823154044201,0.0,0.7311591383213321,0.6433630625335599,0.7602023057680469,0.4738535616185674,0.33942940872795596,0.0,0.0,0.0,0.0,0.0,0.6030493711853342,0.4641598453970911,0.3896047754129082,0.8852917635588464,0.0,0.0,0.4196207387381933,0.3635408482690033,0.6744490008539777,0.4694997304318792,0.0,0.0,0.5300220386524083,0.0,0.645001315591494,0.8803039543322821,0.8854999999999998,0.0,0.0,0.0
1,20,0.6861933650518056,0.5459523946087117,0.0,0.0,0.6576402716233324,0.0,0.0,0.0,0.8486895987902809,0.8803734247386644,0.0,12026.292495727539,0.8855,0.5566539227650499,0.5314561523251286,0.7020862419608925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.601428070961717,0.546730762986299,0.0,0.0,0.0,0.0,0.4587673624592242,0.6182977039205823,0.6031131467125135,0.0,0.7467656356819738,0.5865819347632014,0.7562745510542714,0.4999641500576624,0.32133667267868476,0.0,0.0,0.0,0.0,0.0,0.6289243742217784,0.44376178178198694,0.3507526804393067,0.8814181752931523,0.0,0.0,0.4495613068235916,0.3477730585812352,0.6197161631403283,0.47317827834360054,0.0,0.0,0.5145888246849318,0.0,0.6078623627091665,0.8659044652855277,0.8854999999999998,0.0,0.0,0.0
1,21,0.6243688666171205,0.40481271095683474,0.0,0.0,0.5780244860591284,0.0,0.0,0.0,0.680437401028182,0.8122850375258432,0.0,11548.737503051758,0.8832939921476735,0.37116442246056336,0.46706906514416974,0.6363706176461496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4917884769253685,0.4919442497699137,0.0,0.0,0.0,0.0,0.3823725735393806,0.4380579961134041,0.48856390814108513,0.0,0.5935317996813411,0.49966514154343117,0.6596071759487776,0.32753655687274713,0.4168354224505305,0.0,0.0,0.0,0.0,0.0,0.4436309067046394,0.4026244248637535,0.29511770917048635,0.872487779372825,0.0,0.0,0.31279865056126627,0.29382538306273387,0.5566110721224299,0.41117062886333194,0.0,0.0,0.40477439853394886,0.0,0.538678389176593,0.8436077451507492,0.8839935178207293,0.0,0.0,0.0
1,22,0.5433623774660545,0.5276107756214243,0.0,0.0,0.5402234542668499,0.0,0.0,0.0,0.6910378495142108,0.7136393965896174,0.0,10981.512496948242,0.8801005279511748,0.3533828068951524,0.323201404172221,0.5238545005960896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34856349848913154,0.337511999865977,0.0,0.0,0.0,0.0,0.2601835414876067,0.36688387280476437,0.45046808082241,0.0,0.5819782524942385,0.33606593725793316,0.6264812590069891,0.2771324224456495,0.62908591872496,0.0,0.0,0.0,0.0,0.0,0.42152297294919666,0.28393168873526153,0.3374586927110481,0.7135002658081127,0.0,0.0,0.33106851059127956,0.3944411532584007,0.42702365603505094,0.2927507440826417,0.0,0.0,0.26929773817767083,0.0,0.4319191234791922,0.7854600703489918,0.6391152715744722,0.0,0.0,0.0
1,23,0.41255668994498235,0.6813665264271186,0.0,0.0,0.26513689255150324,0.0,0.0,0.0,0.3864046694526193,0.7383319677081439,0.0,10403.775001525879,0.644562141598108,0.45038409862602763,0.32213457687619695,0.37551306382100175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3254405736936246,0.32132471717181293,0.0,0.0,0.0,0.0,0.43067145161168807,0.36037011162963345,0.22948261666161426,0.0,0.2881260197627978,0.3058078113344082,0.31143608639614284,0.40351760317627006,0.9277334425909132,0.0,0.0,0.0,0.0,0.0,0.46776322637340895,0.4796675770149222,0.7021673511301628,0.4377889348928302,0.0,0.0,0.5830718805518412,0.782863998352092,0.36028203008651133,0.37352417391890036,0.0,0.0,0.33139509339856565,0.0,0.34659006398835646,0.5668509062504377,0.43135313004469056,0.0,0.0,0.0
1,24,0.37533946139914887,0.7451883984806332,0.0,0.0,0.28437003602880717,0.0,0.0,0.0,0.4742084772959987,0.8679356995675975,0.0,10044.457496643066,0.5297768737383576,0.6666412852202891,0.3064496192788325,0.30376520356126363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45129307503033333,0.3767582522098576,0.0,0.0,0.0,0.0,0.6005819224895818,0.5878275720966828,0.2491289216809467,0.0,0.35601141261939334,0.3971675032180625,0.3475711931964882,0.6415808407699082,0.95545214770106,0.0,0.0,0.0,0.0,0.0,0.6605809423660819,0.5996029499397169,0.8852339758611264,0.3494147707936718,0.0,0.0,0.7861043057384584,0.9049697924742803,0.38892438806164525,0.4680932965503482,0.0,0.0,0.49716829604525425,0.0,0.3497461619579547,0.6006970928120335,0.5100386974027495,0.0,0.0,0.0
151,1,0.26122024894287577,0.39788389828503473,0.0,0.0,0.13296301240879732,0.0,0.0,0.0,0.16329297764863113,0.8439838812220757,0.0,10156.837493896484,0.13435343479794118,0.3388048475577794,0.1962251859103631,0.2648757687617957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2998700057824959,0.23991723765734324,0.0,0.0,0.0,0.0,0.2428232064122453,0.3674949699653192,0.1565739823745139,0.0,0.131502806724812,0.2775139300002125,0.12381784364017454,0.2774573181114933,0.2593215691387024,0.0,0.0,0.0,0.0,0.0,0.4128853832965219,0.219692612102388,0.27100554549980693,0.4172308546658305,0.0,0.0,0.28382751679280066,0.26856021391120494,0.23661221995006132,0.20297849227050022,0.0,0.0,0.2551204274502793,0.0,0.21628940389356158,0.3155231145849027,0.6070936937646949,0.0,0.0,0.0
151,2,0.21545159728109978,0.3493978909434525,0.0,0.0,0.11760219578551614,0.0,0.0,0.0,0.13813651792464413,0.7326055055294216,0.0,9998.880012512207,0.14003636328276955,0.310082753696863,0.1772979361208189,0.21845754602222595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813753861180341,0.2144931809875724,0.0,0.0,0.0,0.0,0.24466746747482618,0.33099307470849426,0.13179750778123944,0.0,0.11782790673686723,0.2565782156893364,0.11529343281817996,0.2627649680306271,0.2585227932611852,0.0,0.0,0.0,0.0,0.0,0.36412878241165414,0.21965894622838095,0.2767069147811909,0.3618412242468282,0.0,0.0,0.27962111421914915,0.27627906253506573,0.20691073441960192,0.1875469025651221,0.0,0.0,0.24198720678227642,0.0,0.18771903290328956,0.2592599742736075,0.522214915808574,0.0,0.0,0.0
151,3,0.17318063348404306,0.35120748293359305,0.0,0.0,0.10068006219668595,0.0,0.0,0.0,0.11657668623085025,0.6258467980226772,0.0,10042.145004272461,0.14121767222054193,0.31292969851554436,0.16082458457247556,0.17623898355127138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2716134220347249,0.19640670332188784,0.0,0.0,0.0,0.0,0.24681666985290834,0.32072606961208966,0.10939535936117062,0.0,0.10366625889468013,0.24553098088522965,0.10265025578479799,0.2738837466600948,0.2627748780677478,0.0,0.0,0.0,0.0,0.0,0.3525219440180245,0.21191178059945368,0.28125195543963766,0.30589528902437996,0.0,0.0,0.2943498012882134,0.28715954643402863,0.17608734413157004,0.17407239317671766,0.0,0.0,0.24383950000062393,0.0,0.15868940954603059,0.2099927348921642,0.45324029083957196,0.0,0.0,0.0
151,4,0.16049876347031627,0.34832081289962225,0.0,0.0,0.09986415263371884,0.0,0.0,0.0,0.11662834686917663,0.5642170340478504,0.0,10234.819984436035,0.1349807464118252,0.30769797415035965,0.15669878436048443,0.1622161066111632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261172482940137,0.19478935454320337,0.0,0.0,0.0,0.0,0.24122686847293257,0.30285258283486205,0.10931094295028322,0.0,0.10573015204768249,0.2409599574564395,0.10168126585129769,0.27849350019261127,0.24018951897447258,0.0,0.0,0.0,0.0,0.0,0.33219946469461487,0.1994560063763212,0.26536591699303647,0.2609784470790099,0.0,0.0,0.28858429287388276,0.27093781432288216,0.16896823103146907,0.16560262033935458,0.0,0.0,0.24633531750441837,0.0,0.15316863438139466,0.19043532678034686,0.37946572258066646,0.0,0.0,0.0
