run_id,generator,bus,zone,cap,vc,mu_cm_bud,energy_rent,cm_rent,total_gen
3,NL0 0 0 solar,NL0 0,1,100.0,0.01,22.5,324.25,0.0,75.0
3,NL0 1 0 solar,NL0 1,2,100.0,0.01,30.0,349.25,0.0,75.0
3,NL0 10 0 solar,NL0 10,3,100.0,0.01,35.5,374.25,0.0,75.0
5,NL0 0 0 solar,NL0 0,1,100.0,0.01,22.5,324.25,0.0,75.0
5,NL0 1 0 solar,NL0 1,2,100.0,0.01,30.0,349.25,0.0,75.0
5,NL0 10 0 solar,NL0 10,3,100.0,0.01,35.5,374.25,0.0,75.0
6,NL0 0 0 solar,NL0 0,1,100.0,0.01,22.5,324.25,0.0,75.0
6,NL0 1 0 solar,NL0 1,2,100.0,0.01,30.0,349.25,0.0,75.0
6,NL0 10 0 solar,NL0 10,3,100.0,0.01,35.5,374.25,0.0,75.0
