run_id,weight_type,mpec_status,solve_time,gap,total_cap,market_cost,lambda_e_avg,ls_total,rd_status,rd_volume,rd_cost,curtailment,rd_up_vol,rd_down_vol,rd_cost_econ,curt_cost,lambda_c_z1,c_dem_z1,nu_c_z1,req_z1,net_import_z1,c_NL0 0 Invest,c_NL0 1 Invest,c_NL0 10 Invest,c_NL0 11 Invest,c_NL0 12 Invest,c_NL0 13 Invest,c_NL0 14 Invest,c_NL0 15 Invest,c_NL0 16 Invest,c_NL0 17 Invest,c_NL0 18 Invest,c_NL0 19 Invest,c_NL0 2 Invest,c_NL0 20 Invest,c_NL0 21 Invest,c_NL0 22 Invest,c_NL0 23 Invest,c_NL0 24 Invest,c_NL0 25 Invest,c_NL0 26 Invest,c_NL0 27 Invest,c_NL0 28 Invest,c_NL0 3 Invest,c_NL0 30 Invest,c_NL0 31 Invest,c_NL0 33 Invest,c_NL0 4 Invest,c_NL0 5 Invest,c_NL0 6 Invest,c_NL0 7 Invest,c_NL0 8 Invest,c_NL0 9 Invest
41,ptdf_pos,TIME_LIMIT,120.58699989318848,1.4954316893280792,436.00760285112233,2.267910990072667e9,43.05303149294538,0.0,OPTIMAL,151785.56327105037,2.813458408052728e9,40818.82961592893,55483.36682756071,96302.19644348965,-3.040835446368129e6,2.8164992434990964e9,5472.580873014633,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00760285112233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,ptdf_neg,TIME_LIMIT,120.38599991798401,30.408010477297267,436.0076028511222,2.2679109900726676e9,43.05303149294537,0.0,OPTIMAL,191682.7007822537,3.0352369259307466e9,44033.771899867024,73824.46444119334,117858.23634106037,-3.09333516007806e6,3.0383302610908246e9,5472.580873016249,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511222,0.0,0.0,0.0,0.0,0.0
43,ptdf_pos,TIME_LIMIT,121.04699993133545,8.974982419286253,436.00760290016854,2.2679109900704036e9,43.05303149294538,0.0,OPTIMAL,189382.15636057005,3.035231769082705e9,44033.77188896679,72674.19223580162,116707.96412476842,-3.0984912560032755e6,3.0383302603387084e9,5472.580873001939,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.890917537636599e-8,0.0,0.0,436.0076028023508,0.0,0.0,4.8908606942177384e-8,0.0,0.0
44,ptdf_neg,TIME_LIMIT,120.39800000190735,60.63632980401852,436.0076028511203,2.267910990072667e9,43.05303149294538,0.0,OPTIMAL,166800.25301069254,2.8134488057190833e9,40818.82961592906,62990.71169738173,103809.5413133108,-3.0504377800222784e6,2.8164992434991055e9,5472.580873014767,16722.707602851122,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,ptdf_pos,OPTIMAL,0.2109999656677246,0.0,436.0076028511148,2.267910990072843e9,43.05303149294535,0.0,OPTIMAL,250178.238828023,5.43715965538751e9,78885.05170037877,85646.5935638221,164531.6452642009,-5.908911938624343e6,5.443068567326135e9,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0
46,ptdf_neg,TIME_LIMIT,120.65400004386902,1.0e100,436.0076028514376,2.2679109900715647e9,43.05303149294538,0.0,OPTIMAL,152832.02569634016,5.437180712501332e9,78885.0516899488,36973.487003195674,115858.53869314448,-5.887854105134992e6,5.443068566606467e9,5472.580873013153,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251605336851,0.0,0.0,63.85828880047238,0.0,0.0,0.0,203.0155529545685,0.0,0.0,0.0,0.0,0.0,0.0,62.177300341152645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.673944618991698,0.0,0.0,8.288382957744036e-8,0.0,0.0
47,ptdf_pos,TIME_LIMIT,120.61999988555908,30.7981734772581,436.0076028996306,2.2679109900750194e9,43.053031492945394,0.0,OPTIMAL,141941.86153702266,2.8134586581691275e9,40818.829613370326,50561.515961826175,91380.34557519648,-3.040585153425213e6,2.8164992433225527e9,5472.580873014651,16722.707602851122,5472.580873014651,16722.70760285112,0.0,0.0,0.0,0.0,0.0,1.2145566330445952e-8,0.0,0.0,436.0076028511212,0.0,0.0,0.0,0.0,1.207274102910106e-8,0.0,0.0,0.0,0.0,0.0,1.2145566330445952e-8,0.0,0.0,1.2145566330445952e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,ptdf_neg,TIME_LIMIT,120.67999982833862,27.27699045404824,436.00760275544786,2.267910990066712e9,43.05303149294541,0.0,OPTIMAL,128509.43713720102,3.690986595829387e9,53543.63076864139,37482.903184279814,91026.5339529212,-3.52392720686917e6,3.6945105230362563e9,5472.580873014544,16722.707602851122,5472.580873014544,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.2825161084213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.72508664702656,0.0,0.0,0.0,0.0,0.0
49,ptdf_pos,TIME_LIMIT,120.63900017738342,417.6874670177099,436.00760285276397,2.2679109900727663e9,43.05303149294538,0.0,OPTIMAL,153395.8597102738,3.0352300728644166e9,44033.77189968557,54681.04390529412,98714.81580497969,-3.1001882138876715e6,3.0383302610783043e9,5472.580872925094,16722.707602851122,5472.580872925102,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.209326551877898e-10,0.0,0.0,0.0,0.0,0.0,0.0,8.207052815123465e-10,0.0,0.0,436.00760285112233,0.0,0.0,0.0,0.0,0.0
50,ptdf_neg,TIME_LIMIT,120.625,228.79427098046833,436.0076028546474,2.2679109900728045e9,43.15731403493141,0.0,OPTIMAL,125033.35616898505,2.813520561825968e9,40818.82961558185,42107.263276701604,82926.09289228344,-2.9786816491801413e6,2.8164992434751477e9,4559.065804902091,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.007602851128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7597017176740341e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7597017176740341e-9,0.0
51,ptdf_pos,TIME_LIMIT,120.79900002479553,614.9708722146976,436.00760285584937,2.267910990072756e9,43.15731403493141,0.0,OPTIMAL,178550.91692200222,2.81351238866776e9,40818.829615357645,68866.04365332228,109684.87326867995,-2.98685479191797e6,2.8164992434596777e9,4559.065804899052,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7180677142932845e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,ptdf_neg,TIME_LIMIT,120.74900007247925,210.2834364404498,436.00760285298526,2.2679109900727816e9,43.05303149294539,0.0,OPTIMAL,90232.34164592142,3.0352300728629975e9,44033.77189966499,23099.284873128217,67133.0567727932,-3.1001882138868533e6,3.0383302610768843e9,5472.580873014755,16722.707602851122,5472.580873014755,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.821415906988478e-9,0.0,0.0,436.0076028511638,0.0,0.0,0.0,0.0,0.0
53,ptdf_pos,OPTIMAL,0.17599987983703613,0.0,436.0076028511148,2.267910990072843e9,43.05303149294535,0.0,OPTIMAL,250178.238828023,5.43715965538751e9,78885.05170037877,85646.5935638221,164531.6452642009,-5.908911938624343e6,5.443068567326135e9,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0
54,ptdf_neg,TIME_LIMIT,120.67600011825562,1.0e100,436.0076028926422,2.2679109900743165e9,43.05303149294538,0.0,OPTIMAL,148099.08682474546,5.437171504244309e9,78885.05167965923,34607.01757254312,113492.06925220235,-5.897061652176436e6,5.443068565896486e9,5472.580873014767,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251602646623,0.0,0.0,63.85828882796886,0.0,0.0,0.0,203.01555295440573,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034114879,0.0,0.0,0.0,0.0,0.0,0.0,1.2366245452765888e-7,19.673944618990106,0.0,0.0,0.0,0.0,0.0
55,ptdf_pos,TIME_LIMIT,120.43899989128113,9.981549083434398,436.0076028511194,2.2679109900726676e9,43.05303149294538,0.0,OPTIMAL,155670.2258921839,4.810794151383899e9,69789.3131982631,42940.456346960396,112729.76954522349,-4.668459296255444e6,4.815462610680154e9,5472.580873014691,16722.707602851122,5472.580873014691,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,ptdf_neg,TIME_LIMIT,120.5569999217987,3.640549992693635,436.00760301833964,2.267910990081292e9,43.15731403493141,0.0,OPTIMAL,213034.24838607875,3.0352801884036326e9,44033.7718815102,84500.2382522843,128534.01013379447,-3.050071420570906e6,3.0383302598242035e9,4559.065804915241,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,5.565718552702495e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5775874585606315e-8,0.0,0.0,0.0,5.578682404916438e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00760285111977,0.0,0.0,0.0,0.0,0.0
57,ptdf_pos,OPTIMAL,0.18900012969970703,0.0,436.0076028511148,2.267910990072843e9,43.05303149294535,0.0,OPTIMAL,250178.238828023,5.43715965538751e9,78885.05170037877,85646.5935638221,164531.6452642009,-5.908911938624343e6,5.443068567326135e9,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0
58,ptdf_neg,OPTIMAL,0.1510000228881836,0.0,436.0076028511148,2.267910990072843e9,43.05303149294535,0.0,OPTIMAL,250178.238828023,5.43715965538751e9,78885.05170037877,85646.5935638221,164531.6452642009,-5.908911938624343e6,5.443068567326135e9,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0
59,ptdf_pos,OPTIMAL,0.21599984169006348,0.0,436.0076028511148,2.267910990072843e9,43.05303149294535,0.0,OPTIMAL,250178.238828023,5.43715965538751e9,78885.05170037877,85646.5935638221,164531.6452642009,-5.908911938624343e6,5.443068567326135e9,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0
60,ptdf_neg,OPTIMAL,0.24100017547607422,0.0,436.0076028511148,2.267910990072843e9,43.05303149294535,0.0,OPTIMAL,250178.238828023,5.43715965538751e9,78885.05170037877,85646.5935638221,164531.6452642009,-5.908911938624343e6,5.443068567326135e9,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0
61,ptdf_pos,TIME_LIMIT,120.75699996948242,568.543535545121,436.0076028526858,2.267910990072757e9,43.05303149294538,0.0,OPTIMAL,194908.89516298653,3.0352300728660603e9,44033.77189970939,75437.56163163857,119471.33353134795,-3.10018821388765e6,3.038330261079948e9,5472.580872926915,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.647162820172527e-10,0.0,0.0,6.648299688549743e-10,436.00760285135624,0.0,0.0,0.0,0.0,0.0
62,ptdf_neg,TIME_LIMIT,120.72099995613098,92.7423225319418,436.0076028742326,2.267910990073326e9,43.05303149294538,0.0,OPTIMAL,178228.29632359825,2.813524701633759e9,40818.829613334005,68704.73335513212,109523.56296846611,-2.9745416862875004e6,2.8164992433200464e9,5472.580873014649,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,1.1555844281474499e-8,0.0,436.00760285112045,1.1556299028825385e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,ptdf_pos,OPTIMAL,0.20799994468688965,0.0,436.0076028511148,2.267910990072843e9,43.05303149294535,0.0,OPTIMAL,250178.238828023,5.43715965538751e9,78885.05170037877,85646.5935638221,164531.6452642009,-5.908911938624343e6,5.443068567326135e9,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0
64,ptdf_neg,OPTIMAL,0.19099998474121094,0.0,436.0076028511148,2.267910990072843e9,43.05303149294535,0.0,OPTIMAL,250178.238828023,5.43715965538751e9,78885.05170037877,85646.5935638221,164531.6452642009,-5.908911938624343e6,5.443068567326135e9,5472.580873014767,16722.70760285112,5472.580873014767,16722.70760285112,0.0,0.0,0.0,0.0,0.0,87.28251610841744,0.0,0.0,63.85828882798069,0.0,0.0,0.0,203.0155529545691,0.0,0.0,0.0,0.0,0.0,0.0,62.17730034115448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.67394461899312,0.0,0.0,0.0,0.0,0.0
65,ptdf_pos,TIME_LIMIT,120.64900016784668,11.639511821991718,436.00760285112256,2.267910990072667e9,43.05303149294538,0.0,OPTIMAL,122328.85128834189,3.0352329422765203e9,44033.77189986701,39147.53969423744,83181.31159410445,-3.097318814303233e6,3.0383302610908237e9,5472.580873014956,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00760285112256,0.0,0.0,0.0,0.0,0.0
66,ptdf_neg,TIME_LIMIT,120.6340000629425,51.42299974992556,436.0076028511247,2.267910990072668e9,43.05303149294538,0.0,OPTIMAL,136200.21402918483,2.8134517713884215e9,40818.82961592904,47690.69220662789,88509.52182255694,-3.0474721106821336e6,2.8164992434991035e9,5472.580873014615,16722.707602851122,5472.580873014615,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,ptdf_pos,TIME_LIMIT,120.742999792099,211.13738777846368,436.0076028613915,2.26791099007325e9,43.05303149294539,0.0,OPTIMAL,75315.46077599481,2.813445133655119e9,40818.82961479142,17248.315580601695,58067.145195393125,-3.0541097654888895e6,2.816499243420608e9,5472.580873014728,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00760285112165,0.0,0.0,0.0,0.0,0.0,0.0,5.134925373795342e-9,5.134925373795342e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,ptdf_neg,TIME_LIMIT,120.57299995422363,26.948292149406914,436.0076028511203,2.267910990072667e9,43.15731403493141,0.0,OPTIMAL,123165.62494690635,3.0352852959934487e9,44033.77189986714,39565.92652351961,83599.69842338674,-3.0449650973838414e6,3.0383302610908327e9,4559.065804913134,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511203,0.0,0.0,0.0,0.0,0.0
69,ptdf_pos,TIME_LIMIT,120.57300019264221,15.60163693619148,436.0076028511203,2.267910990072667e9,43.05303149294538,0.0,OPTIMAL,78594.66207841769,3.035230072876938e9,44033.77189986714,17280.445089275276,61314.21698914242,-3.1001882138947616e6,3.0383302610908327e9,5472.580873013276,16722.707602851122,5472.580873013276,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511203,0.0,0.0,0.0,0.0,0.0
70,ptdf_neg,TIME_LIMIT,120.73699998855591,43.30459197155252,436.0076028511203,2.267910990072667e9,43.15731403493141,0.0,OPTIMAL,143079.79851169197,2.8134478177491894e9,40818.82961592906,51130.48444788145,91949.31406381053,-3.051425749916032e6,2.8164992434991055e9,4559.065804909414,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,ptdf_pos,TIME_LIMIT,120.67900013923645,34.32755076727832,436.00760285125443,2.267910990072691e9,43.05303149294538,0.0,OPTIMAL,161583.08111006895,3.035234221122789e9,44033.77189986699,58774.654605100965,102808.42650496797,-3.096039968033264e6,3.038330261090822e9,5472.5808730145845,16722.707602851122,5472.5808730145845,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00760285125443,0.0,0.0,0.0,0.0,0.0
72,ptdf_neg,TIME_LIMIT,120.4359998703003,179.6760756759073,436.00760285112074,2.267910990072667e9,43.05303149294538,0.0,OPTIMAL,193927.16679662518,2.813497259567721e9,40818.829615929026,76554.16859034807,117372.99820627712,-3.001983931381897e6,2.8164992434991026e9,5472.5808730146255,16722.707602851122,5472.5808730146255,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00760285112074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,ptdf_pos,TIME_LIMIT,120.43299984931946,45.263813444796114,436.00760287305013,2.267910990073911e9,43.15731403493141,0.0,OPTIMAL,174271.58327700244,3.0352376165299096e9,44033.771897394385,65118.90568980404,109152.6775871984,-3.092644390302903e6,3.0383302609202127e9,4559.06580491527,16722.707602851122,4559.06580491527,16722.70760285112,0.0,0.0,5.4797553161733975e-9,0.0,5.480892184550614e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4788458214716246e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00760285113086,0.0,0.0,0.0,5.4797553161733975e-9,0.0
74,ptdf_neg,TIME_LIMIT,120.54500007629395,22.487057976548197,436.00760285113284,2.2679109900726676e9,43.05303149294538,0.0,OPTIMAL,101202.16378703577,2.8134476277795315e9,40818.82961592889,30191.66708555344,71010.49670148232,-3.0516157195614018e6,2.816499243499093e9,5472.5808730143835,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00760285113284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,ptdf_pos,TIME_LIMIT,120.65400004386902,9.787162123804652,436.00760295864524,2.2679109900782733e9,43.05303149294538,0.0,OPTIMAL,237247.2875913753,7.726743578016297e9,112053.79326193933,62596.74716471799,174650.5404266573,-4.96815705751567e6,7.731711735073813e9,5472.580873014749,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,436.00760285112557,0.0,0.0,0.0,0.0,0.0,0.0,3.5838620959793856e-8,3.584113628107845e-8,3.5839864409581437e-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,ptdf_neg,TIME_LIMIT,120.67599987983704,2.197877435685989,436.00760285112256,2.2679109900726676e9,43.05303149294537,0.0,OPTIMAL,197626.60867290088,4.899604126602069e9,71069.94998895211,63278.3293419744,134348.27933092648,-4.2224226356272325e6,4.903826549237696e9,5472.580873014755,16722.707602851122,5472.580873014755,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00760285112256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,ptdf_pos,TIME_LIMIT,120.84599995613098,10.072328439097728,436.0076028511203,2.267910990072665e9,43.1573140349314,0.0,OPTIMAL,330578.52895940375,7.7268035770877075e9,112053.79327165187,109262.36784387592,221316.16111552782,-4.908158656271961e6,7.731711735743979e9,4559.065804915235,16722.707602851122,4559.065804915235,16722.70760285112,0.0,0.0,0.0,0.0,0.0,436.0076028511203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,ptdf_neg,TIME_LIMIT,120.69099998474121,4.65573489293681,436.00760285112256,2.267910990072668e9,43.05303149294539,0.0,OPTIMAL,241249.64271449606,7.728772965635486e9,112097.28223889395,64576.18023780103,176673.46247669501,-5.939508848197056e6,7.734712474483683e9,5472.580873015007,16722.707602851122,5472.580873015007,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.00760285112256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,ptdf_pos,TIME_LIMIT,120.55499982833862,6.949179415695156,436.0076028511221,2.267910990072667e9,43.05303149294537,0.0,OPTIMAL,351720.5795108167,7.726801824586615e9,112053.79327165199,119833.39311958234,231887.1863912344,-4.909911157372669e6,7.731711735743987e9,5472.580873014631,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,436.0076028511221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,ptdf_neg,TIME_LIMIT,120.35500001907349,6.410569029343081,436.0076028511203,2.267910990072667e9,43.05303149294538,0.0,OPTIMAL,198764.81246682175,7.328856136779065e9,106330.01985609326,46217.39630536425,152547.41616145748,-7.915233291370563e6,7.336771370070436e9,5472.580873014623,16722.707602851122,0.0,16722.70760285112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0076028511203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
