run_id,sys_avail,sys_req,sys_slack,zone,req_z,net_import,zone_avail,zone_offers,zone_slack,lambda_c_z,nu_c_z
17,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580872989789,5472.580872989789
18,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873014678,5472.580873014678
19,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873014651,0.0
20,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760285113,16722.70760285113,1.0913936421275139e-11,4559.065804908531,4559.065804908531
21,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.58087301459,0.0
22,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760285743,16722.707602851122,6.311893230304122e-9,5472.580873014807,5472.580873014807
23,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760292962,16722.707602851144,7.850030669942498e-8,4559.065804915375,0.0
24,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,4559.065804915279,4559.065804915279
25,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,4559.065804914728,4559.065804914728
26,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602900264,16722.707602851122,4.914545570500195e-8,5472.580873017899,0.0
27,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760286403,16722.707602851122,1.291118678636849e-8,4559.065804897382,4559.065804897382
28,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602866038,16722.707602851136,1.4919351087883115e-8,5472.580873014539,0.0
29,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760285608,16722.707602852824,4.9622030928730965e-9,5472.580873006706,0.0
30,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851136,16722.707602851136,1.8189894035458565e-11,5472.580873014664,5472.580873014664
31,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760287255,16722.707602851122,2.143133315257728e-8,5472.580873008178,5472.580873008178
32,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760285221,16722.70760285108,1.0913936421275139e-9,5472.580873014581,0.0
33,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760285114,16722.70760285114,2.1827872842550278e-11,5472.580873014765,5472.580873014765
34,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602960058,16722.70760285112,1.0893927537836134e-7,5472.580872922799,0.0
35,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873014668,5472.580873014668
36,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873014567,0.0
37,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.5808729282535,5472.580872928009
38,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760289711,16722.707602851122,4.5991328079253435e-8,5472.5808730146255,0.0
39,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873013451,0.0
40,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873014622,0.0
41,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873014633,0.0
42,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873016249,0.0
43,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760290017,16722.70760285126,4.9050868256017566e-8,5472.580873001939,0.0
44,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873014767,5472.580873014767
45,16722.70760285112,16722.707602851122,-3.637978807091713e-12,1,16722.70760285112,0.0,16722.707602851115,16722.707602851115,-3.637978807091713e-12,5472.580873014767,5472.580873014767
46,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760285144,16722.707602768554,3.2014213502407074e-10,5472.580873013153,0.0
47,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760289963,16722.707602851122,4.851244739256799e-8,5472.580873014651,5472.580873014651
48,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760275545,16722.70760275545,-9.566792869009078e-8,5472.580873014544,5472.580873014544
49,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602852766,16722.707602851122,1.648004399612546e-9,5472.580872925094,5472.580872925102
50,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602854647,16722.70760285362,3.5288394428789616e-9,4559.065804902091,0.0
51,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760285585,16722.707602854454,4.7330104280263186e-9,4559.065804899052,0.0
52,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602852985,16722.70760285117,1.8662831280380487e-9,5472.580873014755,5472.580873014755
53,16722.70760285112,16722.707602851122,-3.637978807091713e-12,1,16722.70760285112,0.0,16722.707602851115,16722.707602851115,-3.637978807091713e-12,5472.580873014767,5472.580873014767
54,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602892642,16722.707602851122,4.152389010414481e-8,5472.580873014767,0.0
55,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873014691,5472.580873014691
56,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760301834,16722.70760285101,1.6722333384677768e-7,4559.065804915241,0.0
57,16722.70760285112,16722.707602851122,-3.637978807091713e-12,1,16722.70760285112,0.0,16722.707602851115,16722.707602851115,-3.637978807091713e-12,5472.580873014767,5472.580873014767
58,16722.70760285112,16722.707602851122,-3.637978807091713e-12,1,16722.70760285112,0.0,16722.707602851115,16722.707602851115,-3.637978807091713e-12,5472.580873014767,5472.580873014767
59,16722.70760285112,16722.707602851122,-3.637978807091713e-12,1,16722.70760285112,0.0,16722.707602851115,16722.707602851115,-3.637978807091713e-12,5472.580873014767,5472.580873014767
60,16722.70760285112,16722.707602851122,-3.637978807091713e-12,1,16722.70760285112,0.0,16722.707602851115,16722.707602851115,-3.637978807091713e-12,5472.580873014767,5472.580873014767
61,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602852686,16722.70760285136,1.5679688658565283e-9,5472.580872926915,0.0
62,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602874234,16722.707602851122,2.3115717340260744e-8,5472.580873014649,0.0
63,16722.70760285112,16722.707602851122,-3.637978807091713e-12,1,16722.70760285112,0.0,16722.707602851115,16722.707602851115,-3.637978807091713e-12,5472.580873014767,5472.580873014767
64,16722.70760285112,16722.707602851122,-3.637978807091713e-12,1,16722.70760285112,0.0,16722.707602851115,16722.707602851115,-3.637978807091713e-12,5472.580873014767,5472.580873014767
65,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873014956,0.0
66,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851126,16722.707602851126,7.275957614183426e-12,5472.580873014615,5472.580873014615
67,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602861392,16722.707602851122,1.0273652151226997e-8,5472.580873014728,0.0
68,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,4559.065804913134,0.0
69,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873013276,5472.580873013276
70,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,4559.065804909414,0.0
71,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851257,16722.707602851253,1.382431946694851e-10,5472.5808730145845,5472.5808730145845
72,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.5808730146255,5472.5808730146255
73,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.70760287305,16722.707602851133,2.1933374227955937e-8,4559.06580491527,4559.06580491527
74,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851133,16722.707602851133,1.4551915228366852e-11,5472.5808730143835,0.0
75,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602958646,16722.707602851126,1.0752773960120976e-7,5472.580873014749,0.0
76,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873014755,5472.580873014755
77,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,4559.065804915235,4559.065804915235
78,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873015007,5472.580873015007
79,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873014631,0.0
80,16722.707602851122,16722.707602851122,0.0,1,16722.70760285112,0.0,16722.707602851122,16722.707602851122,3.637978807091713e-12,5472.580873014623,0.0
