run_id,weight_type,mpec_status,solve_time,gap,total_cap,market_cost,lambda_e_avg,ls_total,rd_status,rd_volume,rd_cost,curtailment,lambda_c_z1,lambda_c_z2,lambda_c_z3,c_NL0 0 CCGT,c_NL0 1 CCGT,c_NL0 10 CCGT,c_NL0 11 CCGT,c_NL0 12 CCGT,c_NL0 13 CCGT,c_NL0 14 CCGT,c_NL0 15 CCGT,c_NL0 16 CCGT,c_NL0 17 CCGT,c_NL0 18 CCGT,c_NL0 19 CCGT,c_NL0 2 CCGT,c_NL0 20 CCGT,c_NL0 21 CCGT,c_NL0 22 CCGT,c_NL0 23 CCGT,c_NL0 24 CCGT,c_NL0 25 CCGT,c_NL0 26 CCGT,c_NL0 27 CCGT,c_NL0 28 CCGT,c_NL0 3 CCGT,c_NL0 30 CCGT,c_NL0 31 CCGT,c_NL0 33 CCGT,c_NL0 4 CCGT,c_NL0 5 CCGT,c_NL0 6 CCGT,c_NL0 7 CCGT,c_NL0 8 CCGT,c_NL0 9 CCGT
35,unit_neg,OPTIMAL,0.3640000820159912,0.0,17700.960775213134,3.1414346283889832e9,40.18282306038072,0.0,OPTIMAL,1.885718345636081e7,6.678625209908708e8,7307.292187532865,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,0.0,1000.0,1000.0,300.7610977222903,1000.0,1000.0,0.0,300.04829266328943,1000.0,0.0,226.62191113010067,1000.0,1000.0,1000.0,0.0,0.0,276.8807280453984,639.5112986116146,1000.0,0.0,1000.0,957.1374470404407,0.0,0.0,1000.0,0.0,0.0,0.0,1000.0,1000.0
36,unit_neg,OPTIMAL,0.4089999198913574,0.0,17700.960775213134,3.1414346283889837e9,40.18282306038072,0.0,OPTIMAL,1.9116893919729766e7,1.0159344157518494e9,180500.257374091,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,0.0,1000.0,241.79627650691964,1000.0,0.0,1000.0,608.104805515105,1000.0,1000.0,1000.0,1000.0,68.8676118168687,1000.0,146.73198019515803,0.0,0.0,0.0,0.0,0.0,445.9598164495719,1000.0,1000.0,0.0,0.0,1000.0,1000.0,189.5002847295109,0.0,1000.0
37,unit_neg,OPTIMAL,0.8220000267028809,0.0,17700.960775213134,3.14143462838898e9,40.18282306038072,0.0,OPTIMAL,1.7741868476003427e7,6.931482529456074e8,27753.3809935896,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,945.9032630647853,1000.0,1000.0,1000.0,1000.0,18.547574501359122,1000.0,184.79144793658452,0.0,0.0,502.4917625611506,0.0,0.0,445.9598164495719,1000.0,1000.0,0.0,0.0,603.2669106996827,1000.0,0.0,0.0,1000.0
38,unit_neg,OPTIMAL,0.18900012969970703,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,1.9565352707143784e7,8.243737828254459e8,71558.69805176082,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,213.5129069912382,1000.0,1000.0,0.0,0.0,521.1047541590287,1000.0,0.0,0.0,1000.0
39,unit_neg,OPTIMAL,0.41500020027160645,0.0,17700.960775213134,3.141434628388982e9,40.18282306038072,0.0,OPTIMAL,1.8052989513027295e7,1.0291573091668155e9,193605.16371155577,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,54.43448903759236,1000.0,411.925713899579,0.0,0.0,0.0,0.0,0.0,663.4958181169341,1000.0,1000.0,0.0,0.0,531.7033874074932,1000.0,39.401366751535534,0.0,1000.0
40,unit_neg,OPTIMAL,0.28799986839294434,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,1.9584495804428607e7,8.26250376387794e8,72256.01128662321,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,250.8100103164361,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,0.0,0.0,1000.0
41,unit_neg,OPTIMAL,0.5659999847412109,0.0,17700.960775213134,3.141434628388982e9,40.18282306038072,0.0,OPTIMAL,2.1146370405287474e7,1.0242610936470835e9,136922.32735104804,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,619.910124914679,1000.0,273.55674107748064,573.7429842144732,147.4766054189077,0.0,0.0,0.0,0.0,445.63377995940914,0.0,325.08994753010506,959.3195811184562,1000.0,1000.0,0.0,878.1512589179888,1000.0,478.07975206163445,0.0
42,unit_neg,OPTIMAL,0.2980000972747803,0.0,17700.960775213134,3.1414346283889804e9,40.18282306038072,0.0,OPTIMAL,1.6991579926454924e7,1.658057699213489e9,515082.72467256576,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,642.0724275942875,1000.0,0.0,0.0,331.77875505977954,0.0,0.0,0.0,1000.0,1000.0,316.3088427584471,661.6618916073185,0.0,0.0,0.0,1000.0,1000.0,0.0,580.1343848996012,1000.0,1000.0,778.1286672942551,390.8758059994452,0.0,1000.0
43,unit_neg,OPTIMAL,0.5780000686645508,0.0,17700.960775213134,3.141434628388981e9,40.18282306038072,0.0,OPTIMAL,1.9790434222764112e7,8.124624753835746e8,62113.475254496516,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,305.35396655144086,0.0,0.0,0.0,0.0,0.0,700.6252954249903,1000.0,1000.0,0.0,0.0,694.981513236703,1000.0,0.0,0.0,1000.0
44,unit_neg,OPTIMAL,0.9650001525878906,0.0,17700.960775213134,3.1414346283889785e9,40.18282306038072,0.0,OPTIMAL,1.8161645223644894e7,9.368297620284275e8,146345.55828697444,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,96.70167005819653,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,171.49571238114686,1000.0,309.55853760022023,0.0,0.0,252.84195462316637,0.0,0.0,445.9598164495719,1000.0,1000.0,0.0,0.0,381.7981509778504,1000.0,42.60493312298178,0.0,1000.0
45,unit_neg,OPTIMAL,0.27300000190734863,0.0,17700.960775213134,3.14143462838898e9,40.18282306038072,0.0,OPTIMAL,1.853570983669111e7,6.810294926895705e8,12721.83544930487,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,63.62886637763404,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,53.49945750963343,1000.0,256.47422806694385,0.0,0.0,193.09363401601468,0.0,0.0,311.12051679627075,1000.0,1000.0,0.0,0.0,559.5427264565155,1000.0,263.6013459901219,0.0,1000.0
46,unit_neg,OPTIMAL,0.4519999027252197,0.0,17700.960775213138,3.1414346283889794e9,40.18282306038072,0.0,OPTIMAL,1.9032799635980412e7,9.40294605035543e8,137317.54942010573,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,769.7231595153016,1000.0,1000.0,1000.0,0.0,0.0,1000.0,350.27772486351296,0.0,0.0,194.72767805084277,0.0,0.0,445.9598164495719,1000.0,1000.0,0.0,0.0,777.6689204710528,1000.0,162.60347586285206,0.0,1000.0
47,unit_neg,OPTIMAL,0.4070000648498535,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,1.9563257286081165e7,8.25272616479373e8,72055.25285917959,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,213.5129069912382,1000.0,1000.0,0.0,0.0,521.1047541590287,1000.0,0.0,0.0,1000.0
48,unit_neg,OPTIMAL,0.4609999656677246,0.0,17700.960775213134,3.1414346283889813e9,40.18282306038072,0.0,OPTIMAL,1.9875425846881468e7,8.436376885730493e8,76992.95096233016,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,60.93257128441837,1000.0,0.0,1000.0,824.1076138469894,1000.0,1000.0,1000.0,1000.0,0.0,0.0,316.8764035918857,0.0,0.0,0.0,0.0,0.0,242.34555851502728,1000.0,1000.0,0.0,0.0,857.0795729057895,1000.0,399.61905506902394,0.0,1000.0
49,unit_neg,OPTIMAL,0.8399999141693115,0.0,17700.960775213134,3.14143462838898e9,40.18282306038072,0.0,OPTIMAL,1.9704244812967867e7,8.309041044116365e8,73090.76726542551,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,884.2017112739595,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,295.6543097801459,1000.0,1000.0,0.0,0.0,489.5642620969884,1000.0,31.540492062040357,0.0,1000.0
50,unit_neg,OPTIMAL,1.184999942779541,0.0,17700.960775213134,3.14143462838898e9,40.18282306038072,0.0,OPTIMAL,1.9624306490854617e7,8.283543296005721e8,72736.49702331013,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,736.8764546987368,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,250.8100103164361,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,37.297103325197895,0.0,1000.0
51,unit_neg,OPTIMAL,0.4309999942779541,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,1.9584495804428607e7,8.26250376387794e8,72256.01128662321,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,250.8100103164361,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,0.0,0.0,1000.0
52,unit_neg,OPTIMAL,0.2850000858306885,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,1.9590838196847633e7,8.265205899997551e8,72297.24029486961,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,184.79144793658452,0.0,0.0,0.0,0.0,0.0,220.89101509358625,1000.0,1000.0,0.0,0.0,521.1047541590287,1000.0,0.0,0.0,1000.0
53,unit_neg,OPTIMAL,0.5449998378753662,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,1.9593399835783176e7,8.254648814976413e8,71759.45647920444,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,250.8100103164361,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,0.0,0.0,1000.0
54,unit_neg,OPTIMAL,0.4249999523162842,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,1.9584495804428607e7,8.26250376387794e8,72256.01128662321,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,250.8100103164361,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,0.0,0.0,1000.0
55,unit_neg,OPTIMAL,0.2480001449584961,0.0,17700.960775213134,3.1414346283889804e9,40.18282306038072,0.0,OPTIMAL,1.9762074480945524e7,8.309114256050956e8,72409.96533538082,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,949.9110804204902,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,229.94494063361526,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,521.1047541590287,1000.0,0.0,0.0,1000.0
56,unit_neg,OPTIMAL,0.22900009155273438,0.0,17700.960775213134,3.141434628388981e9,40.18282306038072,0.0,OPTIMAL,1.965470081588341e7,7.975101953346334e8,57123.65329683241,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,46.77934119609017,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,53.49945750963343,1000.0,156.31926186502915,0.0,0.0,0.0,0.0,0.0,445.9598164495719,0.0,1000.0,0.0,0.0,998.4028981928095,1000.0,0.0,0.0,1000.0
57,unit_neg,OPTIMAL,0.2950000762939453,0.0,17700.960775213134,3.1414346283889804e9,40.18282306038072,0.0,OPTIMAL,1.7897957929178003e7,7.99675024222045e8,80877.25794389972,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,408.90207488079614,0.0,0.0,22.00563121928826,0.0,0.0,698.948314954021,1000.0,0.0,0.0,0.0,571.1047541590287,1000.0,0.0,0.0,1000.0
58,unit_neg,OPTIMAL,0.3320000171661377,0.0,17700.960775213134,3.14143462838898e9,40.18282306038072,0.0,OPTIMAL,1.9554776152714934e7,8.264530095613145e8,72736.49702331013,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,736.8764546987368,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,250.8100103164361,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,37.297103325197895,0.0,1000.0
59,unit_neg,OPTIMAL,1.011000156402588,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,1.9584495804428607e7,8.26250376387794e8,72256.01128662321,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,250.8100103164361,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,0.0,0.0,1000.0
60,unit_neg,OPTIMAL,0.24499988555908203,0.0,17700.960775213134,3.1414346283889804e9,40.18282306038072,0.0,OPTIMAL,1.963792781039158e7,8.409912083755208e8,79445.96819203226,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,216.73251884186357,1000.0,0.0,1000.0,732.5808210705345,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,73.31321323519751,0.0,0.0,342.1019571408697,1000.0,1000.0,0.0,0.0,0.0,1000.0,144.06270888573636,0.0,1000.0
61,unit_neg,OPTIMAL,0.20099997520446777,0.0,17700.960775213134,3.1414346283889794e9,40.18282306038072,0.0,OPTIMAL,1.9581008412517365e7,8.18162143623076e8,68709.66630425301,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,36.78706057736781,1000.0,0.0,1000.0,732.9360989379338,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,595.0053507731636,1000.0,1000.0,0.0,0.0,972.3965985218956,0.0,171.66611036384074,0.0,1000.0
62,unit_neg,OPTIMAL,0.48200011253356934,0.0,17700.960775213134,3.1414346283889794e9,40.18282306038072,0.0,OPTIMAL,1.9599152571960367e7,8.265570913736068e8,72165.18721183448,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,184.79144793658452,0.0,0.0,0.0,0.0,0.0,258.18811841878414,1000.0,1000.0,0.0,0.0,483.80765083383085,1000.0,0.0,0.0,1000.0
63,unit_neg,OPTIMAL,0.24599981307983398,0.0,17700.960775213134,3.141434628388979e9,40.18282306038072,0.0,OPTIMAL,1.9585970810887247e7,8.258107763365444e8,72055.2528591796,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,774.1735580239347,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,192.16955603893257,0.0,0.0,0.0,0.0,0.0,213.5129069912382,1000.0,1000.0,0.0,0.0,521.1047541590287,1000.0,0.0,0.0,1000.0
64,unit_neg,OPTIMAL,0.3059999942779541,0.0,17700.960775213134,3.141434628388983e9,40.18282306038072,0.0,OPTIMAL,2.009080485189135e7,9.489301287597358e8,128760.65783814894,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,33.953335576833524,1000.0,0.0,1000.0,984.2034104991367,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,447.9886243582064,0.0,0.0,0.0,0.0,0.0,161.13450903364628,1000.0,1000.0,0.0,0.0,590.941706117153,1000.0,301.4984133399812,181.24077628817713,0.0
65,random,OPTIMAL,10.684000015258789,0.0,17700.960775213134,3.1414346283889823e9,40.18282306038072,0.0,OPTIMAL,2.368378614022537e7,1.9307585705096014e9,570126.987815554,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,400.1996774908439,1000.0,0.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,300.7610977222903,1000.0,0.0,0.0
66,random,OPTIMAL,11.711999893188477,0.0,17700.960775213134,3.141434628388978e9,40.18282306038072,0.0,OPTIMAL,1.74998571723325e7,7.927585539931474e8,92102.60921391085,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,700.9607752131342,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0
67,random,OPTIMAL,7.341000080108643,0.007787169256228994,17700.960775213134,3.1414346283889813e9,40.18282306038072,0.0,OPTIMAL,1.8405589257004395e7,7.731814338056886e8,69894.6608984203,47082.32971252022,47082.32971252022,47082.32971252022,1000.0,1000.0,0.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,400.1996774908439,0.0,1000.0,1000.0,300.7610977222903,0.0,0.0
68,random,OPTIMAL,2.5920000076293945,0.0032475382055684046,17700.960775213134,3.1414346283889804e9,40.18282306038072,0.0,OPTIMAL,2.0961870533028904e7,7.624137539944434e8,35945.58852137664,47082.32971252022,47082.32971252022,47082.32971252022,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,700.9607752131342,0.0,1000.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,1000.0
69,random,OPTIMAL,7.251999855041504,0.0,17700.960775213134,3.1414346283889794e9,40.18282306038072,0.0,OPTIMAL,2.6982113911382373e7,1.4564597300855017e9,305801.21318925865,47082.32971252022,47082.32971252022,47082.32971252022,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,700.9607752131342,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0
