run_id,generator,bus,tech,zone,cap_max,c,vc,fc,mu_cap_up,mu_cm_bud,energy_rent,cm_rent,total_rent,fixed_cost,profit
1,NL0 0 CCGT,NL0 0,CCGT,1,1000.0,1000.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,1.8885231486702424e-9,4.7082329712505676e7,4.7082329712505676e7,4.708232971252022e7,-1.4543533325195312e-5
1,NL0 1 CCGT,NL0 1,CCGT,3,1000.0,590.5285659935605,48.08170642066192,47082.32971252022,0.0,47082.32971252022,1.2756979464525377e-10,2.7803460648761954e7,2.7803460648761954e7,2.7803460648770574e7,-8.620321750640869e-6
1,NL0 10 CCGT,NL0 10,CCGT,1,1000.0,892.9162098206025,48.08170642066192,47082.32971252022,0.0,47082.32971252022,6.030538831321541e-10,4.20405753964145e7,4.20405753964145e7,4.20405753964275e7,-1.2993812561035156e-5
1,NL0 11 CCGT,NL0 11,CCGT,3,1000.0,641.6354574739471,48.08170642066192,47082.32971252022,0.0,47082.32971252022,1.1307858373198531e-10,3.020969216402276e7,3.020969216402276e7,3.0209692164032124e7,-9.365379810333252e-6
1,NL0 12 CCGT,NL0 12,CCGT,2,1000.0,0.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,0.0,0.0,0.0,0.0,0.0
1,NL0 13 CCGT,NL0 13,CCGT,3,1000.0,210.95917138853383,48.08170642066192,47082.32971252022,0.0,47082.32971252022,1.2150208673557713e-11,9.932449263191933e6,9.932449263191933e6,9.932449263195012e6,-3.078952431678772e-6
1,NL0 14 CCGT,NL0 14,CCGT,2,1000.0,0.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,0.0,0.0,0.0,0.0,0.0
1,NL0 15 CCGT,NL0 15,CCGT,2,1000.0,1000.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,1.1626537931440548e-9,4.708232971250562e7,4.708232971250562e7,4.708232971252022e7,-1.459568738937378e-5
1,NL0 16 CCGT,NL0 16,CCGT,1,1000.0,277.8854631006129,48.08170642066192,47082.32971252022,0.0,47082.32971252022,1.5293755309561865e-11,1.3083494996015374e7,1.3083494996015374e7,1.308349499601943e7,-4.056841135025024e-6
1,NL0 17 CCGT,NL0 17,CCGT,1,1000.0,474.16671270018605,48.08170642066192,47082.32971252022,0.0,47082.32971252022,4.0973820958839665e-11,2.232487350604509e7,2.232487350604509e7,2.232487350605201e7,-6.921589374542236e-6
1,NL0 18 CCGT,NL0 18,CCGT,1,1000.0,885.2124574736526,48.08170642066192,47082.32971252022,0.0,47082.32971252022,3.2708482365849095e-10,4.1677864788391925e7,4.1677864788391925e7,4.16778647884048e7,-1.2874603271484375e-5
1,NL0 19 CCGT,NL0 19,CCGT,2,1000.0,1000.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,1.2085378607016959e-9,4.708232971250562e7,4.708232971250562e7,4.708232971252022e7,-1.459568738937378e-5
1,NL0 2 CCGT,NL0 2,CCGT,2,1000.0,0.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,0.0,0.0,0.0,0.0,0.0
1,NL0 20 CCGT,NL0 20,CCGT,1,1000.0,1000.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,5.115907697472721e-10,4.7082329712505676e7,4.7082329712505676e7,4.708232971252022e7,-1.4543533325195312e-5
1,NL0 21 CCGT,NL0 21,CCGT,1,1000.0,328.29770781390334,48.08170642066192,47082.32971252022,0.0,47082.32971252022,2.3573922341303834e-11,1.5457020923154032e7,1.5457020923154032e7,1.5457020923158824e7,-4.7925859689712524e-6
1,NL0 22 CCGT,NL0 22,CCGT,3,1000.0,595.1511800108651,48.08170642066192,47082.32971252022,0.0,47082.32971252022,1.023537857261429e-10,2.802110408605834e7,2.802110408605834e7,2.8021104086067025e7,-8.683651685714722e-6
1,NL0 23 CCGT,NL0 23,CCGT,1,1000.0,120.02468063391552,48.08170642066192,47082.32971252022,0.0,47082.32971252022,7.448103351713456e-12,5.6510415872442e6,5.6510415872442e6,5.651041587245951e6,-1.751817762851715e-6
1,NL0 24 CCGT,NL0 24,CCGT,1,1000.0,302.03195481357125,48.08170642066192,47082.32971252022,0.0,47082.32971252022,2.5752793375224705e-11,1.4220368080245163e7,1.4220368080245163e7,1.422036808024957e7,-4.407018423080444e-6
1,NL0 25 CCGT,NL0 25,CCGT,2,1000.0,1000.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,1.2730667700278513e-9,4.708232971250562e7,4.708232971250562e7,4.708232971252022e7,-1.459568738937378e-5
1,NL0 26 CCGT,NL0 26,CCGT,2,1000.0,1000.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,1.3455790093016461e-9,4.708232971250562e7,4.708232971250562e7,4.708232971252022e7,-1.459568738937378e-5
1,NL0 27 CCGT,NL0 27,CCGT,1,1000.0,1000.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,4.2855514174173846e-10,4.7082329712505676e7,4.7082329712505676e7,4.708232971252022e7,-1.4543533325195312e-5
1,NL0 28 CCGT,NL0 28,CCGT,2,1000.0,0.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,0.0,0.0,0.0,0.0,0.0
1,NL0 3 CCGT,NL0 3,CCGT,1,1000.0,1000.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,5.22856877082613e-10,4.7082329712505676e7,4.7082329712505676e7,4.708232971252022e7,-1.4543533325195312e-5
1,NL0 30 CCGT,NL0 30,CCGT,1,1000.0,1000.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,5.433026561665006e-10,4.7082329712505676e7,4.7082329712505676e7,4.708232971252022e7,-1.4543533325195312e-5
1,NL0 31 CCGT,NL0 31,CCGT,2,1000.0,0.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,0.0,0.0,0.0,0.0,0.0
1,NL0 33 CCGT,NL0 33,CCGT,1,1000.0,71.90598864596359,48.08170642066192,47082.32971252022,0.0,47082.32971252022,6.599295907527595e-12,3.3855014657329437e6,3.3855014657329437e6,3.3855014657339933e6,-1.0496005415916443e-6
1,NL0 4 CCGT,NL0 4,CCGT,2,1000.0,0.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,0.0,0.0,0.0,0.0,0.0
1,NL0 5 CCGT,NL0 5,CCGT,3,1000.0,614.59448913903,48.08170642066192,47082.32971252022,0.0,47082.32971252022,8.73391299391855e-12,2.8936540377132766e7,2.8936540377132766e7,2.8936540377141736e7,-8.970499038696289e-6
1,NL0 6 CCGT,NL0 6,CCGT,3,1000.0,1000.0,48.08170642066192,47082.32971252022,0.0,47082.32971252022,2.4834678916013954e-11,4.708232971250562e7,4.708232971250562e7,4.708232971252022e7,-1.459568738937378e-5
1,NL0 7 CCGT,NL0 7,CCGT,3,1000.0,715.2327009741787,48.08170642066192,47082.32971252022,0.0,47082.32971252022,4.6420471139183846e-11,3.367482184843223e7,3.367482184843223e7,3.3674821848442666e7,-1.0438263416290283e-5
1,NL0 8 CCGT,NL0 8,CCGT,1,1000.0,980.4180352306112,48.08170642066192,47082.32971252022,0.0,47082.32971252022,4.764526284172543e-10,4.6160365190814644e7,4.6160365190814644e7,4.6160365190828905e7,-1.4260411262512207e-5
