run_id,t,D_max,lambda_e,ls,total_gen
1,90,13366.219993591309,48.08170642066193,0.0,13366.219993591303
1,91,13271.66251373291,48.08170642066193,0.0,13271.662513732908
1,92,13016.23249053955,48.08170642066193,0.0,13016.232490539553
1,93,12378.842491149902,48.08170642066193,0.0,12378.842491149906
1,94,11787.690017700195,48.08170642066193,0.0,11787.690017700192
1,95,11163.159996032715,48.08170642066193,0.0,11163.159996032713
1,96,10729.180015563965,48.08170642066193,0.0,10729.180015563963
1,97,11095.13501739502,48.08170642066193,0.0,11095.13501739502
1,98,10901.0625,48.08170642066193,0.0,10901.0625
1,99,10891.649978637695,48.08170642066193,0.0,10891.649978637697
1,100,11149.512481689453,48.08170642066193,0.0,11149.512481689457
1,101,12016.457504272461,48.08170642066193,0.0,12016.457504272463
1,102,13164.837501525879,48.08170642066193,0.0,13164.837501525877
1,103,13760.792495727539,48.08170642066193,0.0,13760.792495727539
1,104,13808.98999786377,48.08170642066193,0.0,13808.989997863771
1,105,13776.449981689453,48.08170642066193,0.0,13776.449981689457
1,106,13821.842498779297,48.08170642066193,0.0,13821.84249877929
1,107,13814.524993896484,48.08170642066193,0.0,13814.524993896479
1,108,13924.287498474121,48.08170642066193,0.0,13924.287498474121
1,109,13941.847518920898,48.08170642066193,0.0,13941.8475189209
1,110,13904.949996948242,48.08170642066193,0.0,13904.949996948235
1,111,13994.540000915527,48.08170642066193,0.0,13994.540000915526
1,112,14384.942481994629,48.08170642066193,0.0,14384.942481994629
1,113,14354.094993591309,48.08170642066193,0.0,14354.094993591307
1,114,14613.075012207031,48.08170642066193,0.0,14613.075012207031
1,115,14782.219993591309,48.08170642066193,0.0,14782.219993591307
1,116,14356.814994812012,48.08170642066193,0.0,14356.814994812012
1,117,13552.497505187988,48.08170642066193,0.0,13552.497505187988
1,118,12745.600006103516,48.08170642066193,0.0,12745.600006103514
1,119,12070.43000793457,48.08170642066193,0.0,12070.430007934568
1,120,11575.415008544922,48.08170642066193,0.0,11575.415008544926
1,121,11074.119995117188,19.979914529914538,0.0,11074.11999511719
1,122,10882.309997558594,19.979914529914538,0.0,10882.309997558594
1,123,10867.59750366211,19.979914529914538,0.0,10867.597503662106
1,124,11182.377487182617,19.979914529914527,0.0,11182.377487182617
1,125,12229.359992980957,34.1135,0.0,12229.359992980957
1,126,13643.870002746582,48.08170642066193,0.0,13643.87000274658
1,127,14202.102508544922,48.08170642066193,0.0,14202.102508544926
1,128,14363.515022277832,48.08170642066193,0.0,14363.515022277827
1,129,14356.812507629395,48.08170642066193,0.0,14356.812507629471
1,130,14344.389999389648,48.08170642066193,0.0,14344.389999389648
1,131,14248.292518615723,48.08170642066193,0.0,14248.29251861579
1,132,14242.352523803711,34.1135,0.0,14242.352523803715
1,133,13976.732498168945,27.322803680981565,0.0,13976.732498168492
1,134,13894.857513427734,27.322803680981565,0.0,13894.857513427041
1,135,14050.955001831055,34.113500000000045,0.0,14050.955001831058
1,136,14606.125,48.08170642066193,0.0,14606.125
1,137,14459.687507629395,48.08170642066193,0.0,14459.687507629387
1,138,14619.005004882812,48.08170642066193,0.0,14619.00500488281
1,139,14598.937507629395,48.08170642066193,0.0,14598.937507629385
1,140,13916.739990234375,48.08170642066193,0.0,13916.739990234371
1,141,13140.834999084473,48.08170642066193,0.0,13140.834999084467
1,142,12465.394989013672,48.08170642066193,0.0,12465.394989013688
1,143,11742.272514343262,27.322803680981565,0.0,11742.272514343042
1,144,11286.205001831055,19.979914529914527,0.0,11286.205001830825
1,145,10598.894996643066,48.08170642066193,0.0,10598.894996643063
1,146,10506.827522277832,48.08170642066193,0.0,10506.827522277828
1,147,10547.484992980957,48.08170642066193,0.0,10547.484992980955
1,148,10821.76749420166,48.08170642066193,0.0,10821.767494201658
1,149,11939.837478637695,48.08170642066193,0.0,11939.837478637695
1,150,13431.51750946045,48.08170642066193,0.0,13431.517509460447
1,151,13994.47250366211,48.08170642066193,0.0,13994.472503662108
1,152,13955.930000305176,48.08170642066193,0.0,13955.930000305176
1,153,13824.69499206543,48.08170642066193,0.0,13824.694992065428
1,154,13762.4400100708,48.08170642066193,0.0,13762.440010070799
1,155,13535.234985351562,48.08170642066193,0.0,13535.234985351562
1,156,13572.144996643066,48.08170642066193,0.0,13572.144996643061
1,157,13432.130004882812,48.08170642066193,0.0,13432.13000488282
1,158,13491.654983520508,48.08170642066193,0.0,13491.65498352051
1,159,13762.862495422363,48.08170642066193,0.0,13762.862495422363
1,160,14526.935020446777,48.08170642066193,0.0,14526.935020446777
1,161,14669.675010681152,48.08170642066193,0.0,14669.675010681149
1,162,14897.550003051758,48.08170642066193,0.0,14897.550003051752
1,163,14643.210021972656,48.08170642066193,0.0,14643.210021972649
1,164,13844.92251586914,48.08170642066193,0.0,13844.922515869139
1,165,13085.392486572266,48.08170642066193,0.0,13085.392486572266
1,166,12363.737487792969,48.08170642066193,0.0,12363.737487792967
1,167,11771.084991455078,34.113499999999874,0.0,11771.084991453961
1,168,11276.75496673584,34.113500000000045,0.0,11276.754966735842
1,169,11860.429992675781,48.08170642066193,0.0,11860.429992675778
1,170,11501.037483215332,48.08170642066193,0.0,11501.037483215328
1,171,11346.094993591309,48.08170642066193,0.0,11346.094993591305
1,172,11325.192497253418,48.08170642066193,0.0,11325.192497253425
1,173,11780.602500915527,48.08170642066193,0.0,11780.602500915527
1,174,13105.54500579834,48.08170642066193,0.0,13105.54500579834
1,175,15145.125007629395,48.08170642066193,0.0,15145.125007629395
1,176,16638.630012512207,48.08170642066193,0.0,16638.630012512207
1,177,16945.067497253418,48.08170642066193,0.0,16945.067497253407
1,178,16665.81000518799,48.08170642066193,0.0,16665.810005187992
1,179,16275.18497467041,48.08170642066193,0.0,16275.18497467041
1,180,16053.199996948242,48.08170642066193,0.0,16053.199996948242
1,181,16111.947479248047,48.08170642066193,0.0,16111.947479248045
1,182,16194.632507324219,48.08170642066193,0.0,16194.632507324219
1,183,16515.839988708496,48.08170642066193,0.0,16515.83998870849
1,184,17104.66999053955,48.08170642066193,0.0,17104.669990539547
1,185,17740.254997253418,48.08170642066193,0.0,17740.254997253425
1,186,17179.024963378906,48.08170642066193,0.0,17179.024963378903
1,187,16564.69500732422,48.08170642066193,0.0,16564.69500732422
1,188,15846.787498474121,48.08170642066193,0.0,15846.787498474121
1,189,14963.350006103516,48.08170642066193,0.0,14963.350006103516
1,190,13965.099998474121,48.08170642066193,0.0,13965.099998474121
1,191,13075.112495422363,48.08170642066193,0.0,13075.112495422363
1,192,12366.255012512207,48.08170642066193,0.0,12366.255012512207
2,1,9742.419998168945,0.014999999999929514,0.0,9742.419998168943
2,2,9553.945014953613,0.014999999999929514,0.0,9553.945014953611
2,3,9296.329986572266,0.014999999999929514,0.0,9296.329986572264
2,4,9135.812507629395,0.014999999999929514,0.0,9135.812507629393
2,5,9080.450012207031,0.014999999999929514,0.0,9080.450012207031
2,6,9176.247512817383,0.014999999999929514,0.0,9176.247512817385
2,7,9417.830017089844,0.014999999999929514,0.0,9417.830017089844
2,8,9719.552513122559,0.014999999999929514,0.0,9719.55251312256
2,9,10049.952491760254,0.014999999999964757,0.0,10049.95249176025
2,10,10083.84001159668,0.014999999999964757,0.0,10083.840011596682
2,11,10059.717491149902,0.014999999999964757,0.0,10059.717491149895
2,12,10393.025001525879,0.014999999999964757,0.0,10393.025001525877
2,13,10476.194984436035,0.014999999999964757,0.0,10476.194984436035
2,14,11034.362495422363,19.979914529914502,0.0,11034.362495422361
2,15,11403.747497558594,27.322803680981565,0.0,11403.747497558592
2,16,11795.32250213623,48.081706420661895,0.0,11795.32250213624
2,17,12609.349998474121,48.081706420661895,0.0,12609.349998474121
2,18,12622.34748840332,48.081706420661895,0.0,12622.347488403317
2,19,12348.130012512207,48.081706420661895,0.0,12348.130012512205
2,20,12026.292495727539,48.081706420661895,0.0,12026.29249572754
2,21,11548.737503051758,48.081706420661895,0.0,11548.737503051756
2,22,10981.512496948242,48.081706420661895,0.0,10981.51249694824
2,23,10403.775001525879,48.081706420661895,0.0,10403.775001525875
2,24,10044.457496643066,48.081706420661895,0.0,10044.457496643068
2,25,10156.837493896484,48.081706420661895,0.0,10156.837493896484
2,26,9998.880012512207,48.081706420661895,0.0,9998.880012512205
2,27,10042.145004272461,48.081706420661895,0.0,10042.145004272461
2,28,10234.819984436035,48.081706420661895,0.0,10234.819984436035
2,29,10862.225021362305,48.081706420661895,0.0,10862.225021362303
2,30,11932.387496948242,48.081706420661895,0.0,11932.387496948239
2,31,12663.849983215332,48.081706420661895,0.0,12663.84998321533
2,32,12868.477493286133,48.081706420661895,0.0,12868.47749328613
2,33,12886.079978942871,48.081706420661895,0.0,12886.079978942873
2,34,12976.052520751953,48.081706420661895,0.0,12976.052520751955
2,35,12956.532493591309,48.081706420661895,0.0,12956.532493591321
2,36,13003.020004272461,48.081706420661895,0.0,13003.020004272472
2,37,12976.860000610352,34.113499999999966,0.0,12976.860000610353
2,38,12910.637489318848,27.322803680981565,0.0,12910.637489318853
2,39,12944.412506103516,34.113499999999966,0.0,12944.412506103512
2,40,13187.552490234375,48.081706420661895,0.0,13187.552490234388
2,41,13003.265029907227,48.081706420661895,0.0,13003.265029907243
2,42,12961.81999206543,48.081706420661895,0.0,12961.819992065424
2,43,12976.452491760254,48.081706420661895,0.0,12976.452491760254
2,44,13028.905006408691,48.081706420661895,0.0,13028.90500640869
2,45,12830.159996032715,48.081706420661895,0.0,12830.159996032717
2,46,12107.40998840332,48.081706420661895,0.0,12107.40998840332
2,47,11315.177490234375,48.081706420661895,0.0,11315.177490234371
2,48,10726.617500305176,48.081706420661895,0.0,10726.617500305178
2,49,10701.057495117188,27.322803680981565,0.0,10701.05749511719
2,50,10575.127494812012,27.322803680981565,0.0,10575.127494812015
2,51,10459.97501373291,27.322803680981565,0.0,10459.97501373291
2,52,10321.03002166748,27.322803680981565,0.0,10321.030021667482
2,53,10287.144989013672,34.113499999999966,0.0,10287.14498901367
2,54,10475.829986572266,34.113499999999966,0.0,10475.829986572267
2,55,10816.584991455078,34.113499999999966,0.0,10816.584991455078
2,56,11261.139991760254,34.113499999999966,0.0,11261.139991760256
2,57,11594.872512817383,27.322803680981565,0.0,11594.87251281738
2,58,11792.252494812012,19.979914529914538,0.0,11792.25249481201
2,59,11806.215003967285,34.1135,0.0,11806.215003967283
2,60,11674.682487487793,34.1135,0.0,11674.682487487793
2,61,11569.737487792969,34.1135,0.0,11569.737487792972
2,62,11746.619995117188,19.979914529914538,0.0,11746.61999511718
2,63,11895.19750213623,19.979914529914502,0.0,11895.197502136238
2,64,12238.309997558594,27.322803680981565,0.0,12238.3099975586
2,65,12136.03498840332,34.113499999999966,0.0,12136.034988403313
2,66,11965.23250579834,34.1135,0.0,11965.232505798349
2,67,11943.632499694824,48.081706420661895,0.0,11943.632499694835
2,68,11966.21248626709,48.081706420661895,0.0,11966.21248626709
2,69,12012.720008850098,48.081706420661895,0.0,12012.720008850103
2,70,11609.050018310547,48.081706420661895,0.0,11609.050018310552
2,71,11117.072494506836,34.113499999999966,0.0,11117.072494506836
2,72,10710.234985351562,19.979914529914527,0.0,10710.234985351566
2,73,10527.004997253418,48.081706420661895,0.0,10527.00499725341
2,74,10349.527503967285,48.081706420661895,0.0,10349.527503967283
2,75,10326.519981384277,48.081706420661895,0.0,10326.519981384277
2,76,10591.334991455078,48.081706420661895,0.0,10591.334991455078
2,77,11229.200012207031,48.081706420661895,0.0,11229.200012207033
2,78,11874.744995117188,48.081706420661895,0.0,11874.744995117186
2,79,12452.375,48.081706420661895,0.0,12452.375000000002
2,80,12712.347511291504,48.081706420661895,0.0,12712.3475112915
2,81,12861.33999633789,48.081706420661895,0.0,12861.339996337894
2,82,12962.304985046387,48.081706420661895,0.0,12962.304985046389
2,83,12865.63500213623,48.081706420661895,0.0,12865.635002136234
2,84,12934.562484741211,48.081706420661895,0.0,12934.56248474121
2,85,12919.757514953613,48.081706420661895,0.0,12919.757514953608
2,86,12974.40249633789,48.081706420661895,0.0,12974.402496337887
2,87,13129.05500793457,48.081706420661895,0.0,13129.055007934568
2,88,13589.487518310547,48.081706420661895,0.0,13589.487518310545
2,89,13535.532501220703,48.081706420661895,0.0,13535.5325012207
2,90,13366.219993591309,48.081706420661895,0.0,13366.219993591303
2,91,13271.66251373291,48.081706420661895,0.0,13271.662513732908
2,92,13016.23249053955,48.081706420661895,0.0,13016.232490539553
2,93,12378.842491149902,48.081706420661895,0.0,12378.842491149906
2,94,11787.690017700195,48.081706420661895,0.0,11787.690017700192
2,95,11163.159996032715,48.081706420661895,0.0,11163.159996032713
2,96,10729.180015563965,48.081706420661895,0.0,10729.180015563963
2,97,11095.13501739502,48.081706420661895,0.0,11095.13501739502
2,98,10901.0625,48.081706420661895,0.0,10901.0625
2,99,10891.649978637695,48.081706420661895,0.0,10891.649978637697
2,100,11149.512481689453,48.081706420661895,0.0,11149.512481689459
2,101,12016.457504272461,48.081706420661895,0.0,12016.457504272461
2,102,13164.837501525879,48.081706420661895,0.0,13164.837501525879
2,103,13760.792495727539,48.081706420661895,0.0,13760.79249572754
2,104,13808.98999786377,48.081706420661895,0.0,13808.989997863771
2,105,13776.449981689453,48.081706420661895,0.0,13776.44998168946
2,106,13821.842498779297,48.081706420661895,0.0,13821.84249877929
2,107,13814.524993896484,48.081706420661895,0.0,13814.524993896479
2,108,13924.287498474121,48.081706420661895,0.0,13924.287498474121
2,109,13941.847518920898,48.081706420661895,0.0,13941.8475189209
2,110,13904.949996948242,48.081706420661895,0.0,13904.949996948235
2,111,13994.540000915527,48.081706420661895,0.0,13994.540000915526
2,112,14384.942481994629,48.081706420661895,0.0,14384.942481994629
2,113,14354.094993591309,48.081706420661895,0.0,14354.09499359131
2,114,14613.075012207031,48.081706420661895,0.0,14613.07501220703
2,115,14782.219993591309,48.081706420661895,0.0,14782.219993591307
2,116,14356.814994812012,48.081706420661895,0.0,14356.814994812012
2,117,13552.497505187988,48.081706420661895,0.0,13552.49750518799
2,118,12745.600006103516,48.081706420661895,0.0,12745.600006103514
2,119,12070.43000793457,48.081706420661895,0.0,12070.430007934568
2,120,11575.415008544922,48.081706420661895,0.0,11575.415008544926
2,121,11074.119995117188,19.979914529914538,0.0,11074.11999511719
2,122,10882.309997558594,19.979914529914538,0.0,10882.3099975586
2,123,10867.59750366211,19.979914529914538,0.0,10867.597503662106
2,124,11182.377487182617,19.979914529914527,0.0,11182.377487182617
2,125,12229.359992980957,34.1135,0.0,12229.359992980957
2,126,13643.870002746582,48.081706420661895,0.0,13643.87000274658
2,127,14202.102508544922,48.081706420661895,0.0,14202.102508544926
2,128,14363.515022277832,48.081706420661895,0.0,14363.515022277845
2,129,14356.812507629395,48.081706420661895,0.0,14356.812507629413
2,130,14344.389999389648,48.081706420661895,0.0,14344.38999938967
2,131,14248.292518615723,48.081706420661895,0.0,14248.292518615735
2,132,14242.352523803711,34.1135,0.0,14242.352523803715
2,133,13976.732498168945,27.322803680981565,0.0,13976.73249816895
2,134,13894.857513427734,27.322803680981565,0.0,13894.85751342774
2,135,14050.955001831055,34.113499999999966,0.0,14050.955001831058
2,136,14606.125,48.081706420661895,0.0,14606.125
2,137,14459.687507629395,48.081706420661895,0.0,14459.687507629387
2,138,14619.005004882812,48.081706420661895,0.0,14619.00500488281
2,139,14598.937507629395,48.081706420661895,0.0,14598.937507629385
2,140,13916.739990234375,48.081706420661895,0.0,13916.739990234371
2,141,13140.834999084473,48.081706420661895,0.0,13140.834999084467
2,142,12465.394989013672,48.081706420661895,0.0,12465.394989013681
2,143,11742.272514343262,27.322803680981565,0.0,11742.27251434326
2,144,11286.205001831055,19.979914529914527,0.0,11286.205001831055
2,145,10598.894996643066,48.081706420661895,0.0,10598.894996643063
2,146,10506.827522277832,48.081706420661895,0.0,10506.827522277828
2,147,10547.484992980957,48.081706420661895,0.0,10547.484992980955
2,148,10821.76749420166,48.081706420661895,0.0,10821.767494201658
2,149,11939.837478637695,48.081706420661895,0.0,11939.837478637695
2,150,13431.51750946045,48.081706420661895,0.0,13431.517509460447
2,151,13994.47250366211,48.081706420661895,0.0,13994.472503662111
2,152,13955.930000305176,48.081706420661895,0.0,13955.93000030518
2,153,13824.69499206543,48.081706420661895,0.0,13824.69499206543
2,154,13762.4400100708,48.081706420661895,0.0,13762.440010070799
2,155,13535.234985351562,48.081706420661895,0.0,13535.234985351562
2,156,13572.144996643066,48.081706420661895,0.0,13572.144996643061
2,157,13432.130004882812,48.081706420661895,0.0,13432.13000488282
2,158,13491.654983520508,48.081706420661895,0.0,13491.65498352051
2,159,13762.862495422363,48.081706420661895,0.0,13762.862495422363
2,160,14526.935020446777,48.081706420661895,0.0,14526.935020446777
2,161,14669.675010681152,48.081706420661895,0.0,14669.675010681149
2,162,14897.550003051758,48.081706420661895,0.0,14897.550003051754
2,163,14643.210021972656,48.081706420661895,0.0,14643.210021972649
2,164,13844.92251586914,48.081706420661895,0.0,13844.922515869139
2,165,13085.392486572266,48.081706420661895,0.0,13085.392486572266
2,166,12363.737487792969,48.081706420661895,0.0,12363.737487792974
2,167,11771.084991455078,34.113499999999966,0.0,11771.084991455074
2,168,11276.75496673584,34.113499999999966,0.0,11276.754966735842
2,169,11860.429992675781,48.081706420661895,0.0,11860.429992675778
2,170,11501.037483215332,48.081706420661895,0.0,11501.037483215328
2,171,11346.094993591309,48.081706420661895,0.0,11346.094993591305
2,172,11325.192497253418,48.081706420661895,0.0,11325.192497253425
2,173,11780.602500915527,48.081706420661895,0.0,11780.602500915527
2,174,13105.54500579834,48.081706420661895,0.0,13105.545005798338
2,175,15145.125007629395,48.081706420661895,0.0,15145.125007629393
2,176,16638.630012512207,48.081706420661895,0.0,16638.630012512207
2,177,16945.067497253418,48.081706420661895,0.0,16945.067497253407
2,178,16665.81000518799,48.081706420661895,0.0,16665.81000518799
2,179,16275.18497467041,48.081706420661895,0.0,16275.18497467041
2,180,16053.199996948242,48.081706420661895,0.0,16053.19999694824
2,181,16111.947479248047,48.081706420661895,0.0,16111.947479248045
2,182,16194.632507324219,48.081706420661895,0.0,16194.632507324219
2,183,16515.839988708496,48.081706420661895,0.0,16515.839988708492
2,184,17104.66999053955,48.081706420661895,0.0,17104.669990539547
2,185,17740.254997253418,48.081706420661895,0.0,17740.254997253425
2,186,17179.024963378906,48.081706420661895,0.0,17179.024963378903
2,187,16564.69500732422,48.081706420661895,0.0,16564.69500732422
2,188,15846.787498474121,48.081706420661895,0.0,15846.787498474121
2,189,14963.350006103516,48.081706420661895,0.0,14963.350006103516
2,190,13965.099998474121,48.081706420661895,0.0,13965.099998474121
2,191,13075.112495422363,48.081706420661895,0.0,13075.112495422363
2,192,12366.255012512207,48.081706420661895,0.0,12366.255012512207
3,1,9742.419998168945,0.014999999999929514,0.0,9742.419998168943
3,2,9553.945014953613,0.014999999999929514,0.0,9553.945014953611
3,3,9296.329986572266,0.014999999999929514,0.0,9296.329986572264
3,4,9135.812507629395,0.014999999999929514,0.0,9135.812507629393
3,5,9080.450012207031,0.014999999999929514,0.0,9080.450012207031
3,6,9176.247512817383,0.014999999999929514,0.0,9176.247512817385
3,7,9417.830017089844,0.014999999999929514,0.0,9417.830017089844
3,8,9719.552513122559,0.014999999999929514,0.0,9719.55251312256
3,9,10049.952491760254,0.014999999999964757,0.0,10049.95249176025
3,10,10083.84001159668,0.014999999999964757,0.0,10083.840011596682
3,11,10059.717491149902,0.014999999999964757,0.0,10059.717491149895
3,12,10393.025001525879,0.014999999999964757,0.0,10393.025001525877
3,13,10476.194984436035,0.014999999999964757,0.0,10476.194984436035
3,14,11034.362495422363,19.979914529914502,0.0,11034.362495422361
3,15,11403.747497558594,27.322803680981565,0.0,11403.747497558592
3,16,11795.32250213623,48.081706420661895,0.0,11795.32250213624
3,17,12609.349998474121,48.081706420661895,0.0,12609.349998474121
3,18,12622.34748840332,48.081706420661895,0.0,12622.347488403317
3,19,12348.130012512207,48.081706420661895,0.0,12348.130012512205
3,20,12026.292495727539,48.081706420661895,0.0,12026.29249572754
3,21,11548.737503051758,48.081706420661895,0.0,11548.737503051756
3,22,10981.512496948242,48.081706420661895,0.0,10981.51249694824
3,23,10403.775001525879,48.081706420661895,0.0,10403.775001525875
3,24,10044.457496643066,48.081706420661895,0.0,10044.457496643068
3,25,10156.837493896484,48.081706420661895,0.0,10156.837493896484
3,26,9998.880012512207,48.081706420661895,0.0,9998.880012512205
3,27,10042.145004272461,48.081706420661895,0.0,10042.145004272461
3,28,10234.819984436035,48.081706420661895,0.0,10234.819984436035
3,29,10862.225021362305,48.081706420661895,0.0,10862.225021362303
3,30,11932.387496948242,48.081706420661895,0.0,11932.387496948235
3,31,12663.849983215332,48.081706420661895,0.0,12663.84998321533
3,32,12868.477493286133,48.081706420661895,0.0,12868.47749328613
3,33,12886.079978942871,48.081706420661895,0.0,12886.079978942873
3,34,12976.052520751953,48.081706420661895,0.0,12976.052520751955
3,35,12956.532493591309,48.081706420661895,0.0,12956.532493591321
3,36,13003.020004272461,48.081706420661895,0.0,13003.020004272472
3,37,12976.860000610352,34.113499999999966,0.0,12976.860000610353
3,38,12910.637489318848,27.322803680981565,0.0,12910.637489318853
3,39,12944.412506103516,34.113499999999966,0.0,12944.412506103512
3,40,13187.552490234375,48.081706420661895,0.0,13187.552490234388
3,41,13003.265029907227,48.081706420661895,0.0,13003.265029907243
3,42,12961.81999206543,48.081706420661895,0.0,12961.819992065424
3,43,12976.452491760254,48.081706420661895,0.0,12976.452491760254
3,44,13028.905006408691,48.081706420661895,0.0,13028.90500640869
3,45,12830.159996032715,48.081706420661895,0.0,12830.159996032717
3,46,12107.40998840332,48.081706420661895,0.0,12107.40998840332
3,47,11315.177490234375,48.081706420661895,0.0,11315.177490234371
3,48,10726.617500305176,48.081706420661895,0.0,10726.617500305178
3,49,10701.057495117188,27.322803680981565,0.0,10701.05749511719
3,50,10575.127494812012,27.322803680981565,0.0,10575.127494812015
3,51,10459.97501373291,27.322803680981565,0.0,10459.97501373291
3,52,10321.03002166748,27.322803680981565,0.0,10321.030021667482
