run_id,generator,bus,zone,cap,vc,mu_cm_bud,energy_rent,cm_rent,total_gen
29,NL0 0 CCGT,NL0 0,1,575.0,43.272866666666665,5975.333557227095,535621.2856667968,3.4358167954055797e6,61954.64563127191
29,NL0 1 biomass,NL0 1,3,71.0,19.979914529914527,11368.885316583413,322117.362769259,807190.8574774223,12141.0
29,NL0 1 waste,NL0 1,3,31.0,34.1135,11368.885316583413,68912.56536203608,352435.44481408584,4526.915471299604
29,NL0 10 CCGT,NL0 10,1,507.0,43.27286666666667,5975.333557227095,472278.2466662009,3.0294941135141375e6,50845.82482407083
29,NL0 10 waste,NL0 10,1,150.0,34.1135,5975.333557227095,333447.8969130777,896300.0335840643,22708.46916813908
29,NL0 11 CCGT,NL0 11,3,72.0,43.27286666666667,11368.885316583413,67069.10011827706,818559.7427940058,7128.0
29,NL0 11 biomass,NL0 11,3,20.0,19.979914529914527,11368.885316583413,90737.28528711521,227377.70633166828,3420.0
29,NL0 11 waste,NL0 11,3,50.0,34.1135,11368.885316583413,111149.29897102586,568444.2658291707,7431.363288600355
29,NL0 13 CCGT,NL0 13,3,50.0,43.27286666666667,11368.885316583413,46575.76397102575,568444.2658291707,5150.0
29,NL0 13 biomass,NL0 13,3,77.0,19.979914529914527,11368.885316583413,349338.54835539364,875404.1693769229,13170.758589916517
29,NL0 16 CCGT,NL0 16,1,268.0,43.27286666666667,5975.333557227095,249646.09488469787,1.6013893933368616e6,26220.75819893398
29,NL0 17 CCGT,NL0 17,1,107.0,43.27286666666667,5975.333557227095,99672.1348979951,639360.6906232992,10984.611889661288
29,NL0 18 CCGT,NL0 18,1,112.0,43.27286666666667,5975.333557227095,104329.71129509769,669237.3584094347,11287.210574208275
29,NL0 19 CCGT,NL0 19,2,523.0,53.04262929292929,5975.333557227095,283305.01233392354,3.1250994504297706e6,11319.14981929538
29,NL0 19 biomass,NL0 19,2,49.0,19.979914529914527,5975.333557227095,222306.34895343226,292791.3443041277,8379.0
29,NL0 19 waste,NL0 19,2,36.0,34.1135,5975.333557227095,80027.4952591387,215112.00806017543,5328.0
29,NL0 2 CCGT,NL0 2,2,272.5,43.27286666666667,5975.333557227095,253837.91364209025,1.6282783943443834e6,26374.12560433544
29,NL0 21 CCGT,NL0 21,1,85.0,43.27286666666667,5975.333557227095,79178.79875074375,507903.3523643031,8462.473084219924
29,NL0 22 CCGT,NL0 22,3,100.0,43.27286666666667,11368.885316583413,93151.52794205149,1.1368885316583414e6,9890.353019056418
29,NL0 22 biomass,NL0 22,3,500.0,19.979914529914527,11368.885316583413,2.2684321321778814e6,5.684442658291707e6,88393.7174047144
29,NL0 23 CCGT,NL0 23,1,964.0,43.8530553226903,5975.333557227095,861434.0732000315,5.76022154916692e6,47693.60984838275
29,NL0 24 CCGT,NL0 24,1,684.0,67.50263035262032,5975.333557227095,184434.58658511765,4.0871281531433333e6,10514.772241113831
29,NL0 25 waste,NL0 25,2,54.0,34.1135,5975.333557227095,120041.24288870794,322668.01209026313,7930.813613684629
29,NL0 27 CCGT,NL0 27,1,984.0,43.27286666666667,5975.333557227095,916611.0349497868,5.879728220311462e6,91284.86310062563
29,NL0 27 biomass,NL0 27,1,22.0,19.979914529914527,5975.333557227095,99811.01381582681,131457.33825899608,3784.0
29,NL0 27 waste,NL0 27,1,71.2,34.1135,5975.333557227095,158276.60173474086,425443.7492745692,10592.187184697084
29,NL0 28 CCGT,NL0 28,2,144.0,43.27286666666667,5975.333557227095,134138.20023655414,860448.0322407017,14430.573528431156
29,NL0 3 CCGT,NL0 3,1,1907.0,51.41762846054192,5975.333557227095,1.101182280181621e6,1.139496109363207e7,57612.864950745054
29,NL0 3 biomass,NL0 3,1,22.0,19.979914529914527,5975.333557227095,99811.01381582681,131457.33825899608,3784.0
29,NL0 3 waste,NL0 3,1,108.0,34.1135,5975.333557227095,240082.4857774159,645336.0241805263,15707.292251250787
29,NL0 30 biomass,NL0 30,1,60.0,19.979914529914527,5975.333557227095,272211.85586134554,358520.0134336257,10320.0
29,NL0 31 CCGT,NL0 31,2,3341.0,85.4787109164719,5975.333557227095,8.632085530906772e-10,1.9963589414695725e7,22562.656393397934
29,NL0 5 CCGT,NL0 5,3,49.6,43.27286666666667,11368.885316583413,46203.157859257546,563896.7117025374,4860.8
29,NL0 6 CCGT,NL0 6,3,1608.4,43.27286666666667,11368.885316583413,1.4982491754199576e6,1.8285715143192764e7,169906.9615190878
29,NL0 7 CCGT,NL0 7,3,1398.0,43.6729395310492,11368.885316583413,1.2631072301214053e6,1.5893701672583612e7,85506.53181070034
29,NL0 7 nuclear,NL0 7,3,515.0,27.322803680981593,11368.885316583413,1.6973967388800955e6,5.854975938040458e6,84102.42124441644
29,NL0 7 waste,NL0 7,3,39.0,34.1135,11368.885316583413,86696.45319740025,443386.5273467531,5733.0
29,NL0 8 CCGT,NL0 8,1,447.0,58.928107624263944,5975.333557227095,189520.23005298057,2.6709741000805115e6,8509.315888620888
29,NL0 8 biomass,NL0 8,1,36.0,19.979914529914527,5975.333557227095,163327.1135168076,215112.00806017543,6192.0
29,NL0 8 waste,NL0 8,1,157.0,34.1135,5975.333557227095,349008.79876902146,938127.368484654,23471.464485942626
29,NL0 9 biomass,NL0 9,3,20.0,19.979914529914527,11368.885316583413,90737.28528711521,227377.70633166828,3440.0
29,NL0 0 0 solar,NL0 0,1,144.0,0.01,5975.333557227052,143519.77828476985,0.0,3495.7738491645578
29,NL0 1 0 solar,NL0 1,3,291.5,0.01,59329.06935292875,278708.4118408283,0.0,6948.705449759602
29,NL0 10 0 solar,NL0 10,1,120.1,0.01,59329.06935292875,123302.090366735,0.0,3035.911304769089
29,NL0 11 0 solar,NL0 11,3,436.4,0.01,11368.885316583379,411358.96540404606,0.0,10306.481755249355
29,NL0 12 0 solar,NL0 12,2,203.1,0.01,5975.333557226993,191876.25258252263,0.0,4820.92251154439
29,NL0 13 0 solar,NL0 13,3,473.2,0.01,11368.885316583379,452246.8433840791,0.0,11187.121113824795
29,NL0 14 0 solar,NL0 14,2,85.3,0.01,5975.333557226993,83960.2146991007,0.0,2087.7663698282927
29,NL0 15 0 solar,NL0 15,2,369.4,0.01,5975.333557226993,346310.3274149463,0.0,8736.034836219216
29,NL0 16 0 solar,NL0 16,1,68.8,0.01,59329.06935292875,69465.02914814887,0.0,1691.4298225830848
29,NL0 17 0 solar,NL0 17,1,63.1,0.01,59329.06935292875,65276.89293600427,0.0,1589.8866005603036
29,NL0 18 0 solar,NL0 18,1,13.399999999999999,0.01,5975.333557227052,13680.473617666968,0.0,335.710111700008
29,NL0 19 0 solar,NL0 19,2,75.60000000000001,0.01,5975.333557226993,70803.37512122901,0.0,1815.0254919597055
29,NL0 2 0 solar,NL0 2,2,1109.1,0.01,59329.06935292875,1.0310110773472635e6,0.0,26402.661517956996
29,NL0 20 0 solar,NL0 20,1,331.2,0.01,59329.06935292875,320106.7399781097,0.0,7909.5604725700005
29,NL0 21 0 solar,NL0 21,1,40.5,0.01,5975.333557227052,41519.09899799546,0.0,1013.9430253950717
29,NL0 22 0 solar,NL0 22,3,263.3,0.01,11368.885316583379,260111.7095241088,0.0,6361.56546158242
29,NL0 23 0 solar,NL0 23,1,57.1,0.01,5975.333557227052,57474.84506089139,0.0,1403.2936270342718
29,NL0 24 0 solar,NL0 24,1,99.8,0.01,5975.333557227052,98114.20695635342,0.0,2393.4015185461817
29,NL0 25 0 solar,NL0 25,2,663.4,0.01,5975.333557226993,622797.3711980808,0.0,15835.542397299549
29,NL0 26 0 solar,NL0 26,2,156.2,0.01,59329.06935292875,153993.6074545973,0.0,3821.2856187503758
