run_id,t,node,demand,ls,curtailment
29,176,NL0 25,261.80282880036805,0.0,64.67313324511666
29,177,NL0 0,892.7237149879707,0.0,91.36207275987178
29,177,NL0 14,147.69145589576627,0.0,68.7897015325179
29,177,NL0 25,266.62451185332304,0.0,212.62451185332296
29,178,NL0 25,262.23049616023735,0.0,90.50302377365259
46,176,NL0 15,444.5135533526541,0.0,32.72005689693094
46,176,NL0 25,261.80282880036805,0.0,207.80282880036813
46,177,NL0 11,581.6492931254834,0.0,6.850573141136396
46,177,NL0 15,452.70026194106146,0.0,452.70026194106146
46,177,NL0 25,266.62451185332304,0.0,212.6245118533227
46,178,NL0 15,445.2396873622045,0.0,129.74989763722485
46,178,NL0 25,262.23049616023735,0.0,192.51179539560394
