run_id,t,node,demand,ls,curtailment
1,176,NL0 12,280.0921704660804,0.0,233.70706357241318
1,177,NL0 0,892.7237149879707,0.0,6.6561888743939335
1,177,NL0 12,285.25069254084184,0.0,138.61639575213178
1,177,NL0 2,345.11067203861893,0.0,345.11067203861893
1,177,NL0 23,187.35538978015262,0.0,187.35538978015262
1,177,NL0 31,45.50643017913527,0.0,45.50643017913527
1,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
1,178,NL0 12,280.5497143345412,0.0,280.5497143345412
1,178,NL0 31,44.756476744796004,0.0,32.02348712668521
4,176,NL0 12,280.0921704660804,0.0,231.71320846265922
4,177,NL0 0,892.7237149879707,0.0,176.92307410553008
4,177,NL0 19,509.50484158383114,0.0,509.50484158383114
4,177,NL0 31,45.50643017913527,0.0,36.86925842794111
4,178,NL0 0,878.0114817203674,0.0,70.58568576517777
4,178,NL0 12,280.5497143345412,0.0,241.9875156960484
6,176,NL0 12,280.0921704660804,0.0,280.0921704660804
6,176,NL0 31,44.68348415039233,0.0,14.474200593263333
6,177,NL0 0,892.7237149879707,0.0,36.4790889491554
6,177,NL0 12,285.25069254084184,0.0,285.25069254084184
6,177,NL0 19,509.50484158383114,0.0,168.65347517514564
6,177,NL0 23,187.35538978015262,0.0,187.35538978015262
6,177,NL0 31,45.50643017913527,0.0,45.50643017913527
6,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
6,178,NL0 12,280.5497143345412,0.0,280.5497143345412
6,178,NL0 25,262.23049616023735,0.0,22.889847778370665
6,178,NL0 31,44.756476744796004,0.0,44.756476744796004
7,176,NL0 26,165.95317689874994,0.0,165.95317689874994
7,176,NL0 4,208.83066600606915,0.0,76.1804961454182
7,177,NL0 20,246.9884014944237,0.0,246.9884014944237
7,177,NL0 24,549.7321210782025,0.0,100.83644305513099
7,177,NL0 26,169.00957481585152,0.0,169.00957481585152
7,177,NL0 4,212.6767485248588,0.0,212.6767485248588
7,178,NL0 26,166.22426929813852,0.0,150.3705698812573
7,178,NL0 4,209.17180082115038,0.0,190.8377909333666
9,176,NL0 28,125.98389436294894,0.0,103.78462572777791
9,177,NL0 12,285.25069254084184,0.0,274.19813804110555
9,177,NL0 28,128.304168789236,0.0,128.304168789236
9,178,NL0 12,280.5497143345412,0.0,20.56207131784624
9,178,NL0 28,126.1896950402569,0.0,115.54098798325549
10,176,NL0 14,145.02057846964792,0.0,48.522752687857725
10,177,NL0 14,147.69145589576627,0.0,146.56020293665918
10,177,NL0 26,169.00957481585152,0.0,169.00957481585152
10,177,NL0 4,212.6767485248588,0.0,70.17867174250455
10,178,NL0 14,145.2574764749331,0.0,92.10885536031797
11,177,NL0 28,128.304168789236,0.0,29.423079203393993
12,177,NL0 25,266.62451185332304,0.0,0.8598362404111377
14,177,NL0 14,147.69145589576627,0.0,115.77406743734046
14,177,NL0 20,246.9884014944237,0.0,140.56098425570525
14,177,NL0 26,169.00957481585152,0.0,169.00957481585152
14,178,NL0 14,145.2574764749331,0.0,65.36007316800084
16,176,NL0 12,280.0921704660804,0.0,280.0921704660804
16,176,NL0 25,261.80282880036805,0.0,31.382356984653086
16,176,NL0 31,44.68348415039233,0.0,44.68348415039233
16,177,NL0 0,892.7237149879707,0.0,59.32685827948575
16,177,NL0 12,285.25069254084184,0.0,285.25069254084184
16,177,NL0 19,509.50484158383114,0.0,333.21319311783793
16,177,NL0 31,45.50643017913527,0.0,45.50643017913527
16,178,NL0 12,280.5497143345412,0.0,280.5497143345412
16,178,NL0 25,262.23049616023735,0.0,84.79924171739395
16,178,NL0 31,44.756476744796004,0.0,44.756476744796004
18,176,NL0 0,876.5795473808435,0.0,12.729622609509903
18,176,NL0 12,280.0921704660804,0.0,190.82663530189237
18,177,NL0 19,509.50484158383114,0.0,449.12128190746034
18,177,NL0 27,407.85441894800624,0.0,274.17589220984075
18,178,NL0 0,878.0114817203674,0.0,144.02093012960788
18,178,NL0 12,280.5497143345412,0.0,168.55227133161802
19,176,NL0 0,876.5795473808435,0.0,25.65919941148033
19,176,NL0 12,280.0921704660804,0.0,177.8970584999221
19,177,NL0 0,892.7237149879707,0.0,97.31970758286286
19,177,NL0 12,285.25069254084184,0.0,47.95287704366162
19,177,NL0 2,345.11067203861893,0.0,345.11067203861893
19,177,NL0 23,187.35538978015262,0.0,187.35538978015262
19,177,NL0 31,45.50643017913527,0.0,45.50643017913527
19,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
19,178,NL0 0,878.0114817203674,0.0,156.9505069315778
19,178,NL0 12,280.5497143345412,0.0,155.62269452964821
22,176,NL0 0,876.5795473808435,0.0,23.67428666803636
22,176,NL0 12,280.0921704660804,0.0,179.88197124336608
22,177,NL0 0,892.7237149879707,0.0,95.33479483941971
22,177,NL0 12,285.25069254084184,0.0,49.93778978710526
22,177,NL0 2,345.11067203861893,0.0,345.11067203861893
22,177,NL0 23,187.35538978015262,0.0,187.35538978015262
22,177,NL0 31,45.50643017913527,0.0,45.50643017913527
22,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
22,178,NL0 0,878.0114817203674,0.0,154.96559418813428
22,178,NL0 12,280.5497143345412,0.0,157.60760727309173
23,176,NL0 12,280.0921704660804,0.0,233.34606003438404
23,177,NL0 0,892.7237149879707,0.0,172.44030151270124
23,177,NL0 19,509.50484158383114,0.0,509.50484158383114
23,177,NL0 31,45.50643017913527,0.0,41.352031020769374
23,178,NL0 0,878.0114817203674,0.0,33.614192678115614
23,178,NL0 12,280.5497143345412,0.0,278.9590087831109
25,176,NL0 12,280.0921704660804,0.0,246.5507596177274
25,177,NL0 12,285.25069254084184,0.0,166.50610931561232
25,177,NL0 2,345.11067203861893,0.0,345.11067203861893
25,177,NL0 23,187.35538978015262,0.0,166.1218650910647
25,177,NL0 31,45.50643017913527,0.0,45.50643017913527
25,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
25,178,NL0 0,878.0114817203674,0.0,38.59632787824273
25,178,NL0 12,280.5497143345412,0.0,273.97687358298293
28,176,NL0 12,280.0921704660804,0.0,231.8612317225527
28,177,NL0 0,892.7237149879707,0.0,49.092896060536596
28,177,NL0 12,285.25069254084184,0.0,285.25069254084184
28,177,NL0 25,266.62451185332304,0.0,33.08734228378193
28,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
28,177,NL0 8,355.8141457392717,0.0,355.8141457392717
28,178,NL0 0,878.0114817203674,0.0,70.26655163132779
28,178,NL0 12,280.5497143345412,0.0,242.3066498298984
30,176,NL0 12,280.0921704660804,0.0,221.94941115932062
30,177,NL0 0,892.7237149879707,0.0,32.00536860235252
30,177,NL0 12,285.25069254084184,0.0,113.26721602417305
30,177,NL0 2,345.11067203861893,0.0,345.11067203861893
30,177,NL0 23,187.35538978015262,0.0,187.35538978015262
30,177,NL0 31,45.50643017913527,0.0,45.50643017913527
30,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
30,178,NL0 0,878.0114817203674,0.0,91.63616795106671
30,178,NL0 12,280.5497143345412,0.0,220.93703351015947
31,176,NL0 12,280.0921704660804,0.0,210.9920059012095
31,177,NL0 0,892.7237149879707,0.0,55.62923716735759
31,177,NL0 12,285.25069254084184,0.0,89.64334745916766
31,177,NL0 2,345.11067203861893,0.0,345.11067203861893
31,177,NL0 23,187.35538978015262,0.0,187.35538978015262
31,177,NL0 31,45.50643017913527,0.0,45.50643017913527
31,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
31,178,NL0 0,878.0114817203674,0.0,115.2600365160724
31,178,NL0 12,280.5497143345412,0.0,197.31316494515377
33,177,NL0 14,147.69145589576627,0.0,39.91892222722871
33,177,NL0 25,266.62451185332304,0.0,148.01348498833036
36,177,NL0 14,147.69145589576627,0.0,146.56020293665983
36,177,NL0 26,169.00957481585152,0.0,149.1321652935735
38,177,NL0 14,147.69145589576627,0.0,146.56020293665983
38,177,NL0 26,169.00957481585152,0.0,149.1321652935735
39,176,NL0 12,280.0921704660804,0.0,208.61480344441657
39,177,NL0 0,892.7237149879707,0.0,60.75442119303
39,177,NL0 12,285.25069254084184,0.0,84.51816343349509
39,177,NL0 2,345.11067203861893,0.0,345.11067203861893
39,177,NL0 23,187.35538978015262,0.0,187.35538978015262
39,177,NL0 31,45.50643017913527,0.0,45.50643017913527
39,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
39,178,NL0 0,878.0114817203674,0.0,120.38522054174501
39,178,NL0 12,280.5497143345412,0.0,192.18798091948145
42,176,NL0 0,876.5795473808435,0.0,25.65919941148033
42,176,NL0 12,280.0921704660804,0.0,177.8970584999221
42,177,NL0 0,892.7237149879707,0.0,97.31970758286286
42,177,NL0 12,285.25069254084184,0.0,47.95287704366162
42,177,NL0 2,345.11067203861893,0.0,345.11067203861893
42,177,NL0 23,187.35538978015262,0.0,187.35538978015262
42,177,NL0 31,45.50643017913527,0.0,45.50643017913527
42,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
42,178,NL0 0,878.0114817203674,0.0,156.9505069315778
42,178,NL0 12,280.5497143345412,0.0,155.62269452964821
43,176,NL0 12,280.0921704660804,0.0,224.91342726728777
43,177,NL0 0,892.7237149879707,0.0,211.15523546979773
43,177,NL0 19,509.50484158383114,0.0,509.50484158383114
43,177,NL0 31,45.50643017913527,0.0,2.637097063672482
43,178,NL0 0,878.0114817203674,0.0,85.2458296082045
43,178,NL0 12,280.5497143345412,0.0,227.32737185302122
48,176,NL0 12,280.0921704660804,0.0,280.0921704660804
48,176,NL0 31,44.68348415039233,0.0,15.363083907956593
48,177,NL0 0,892.7237149879707,0.0,34.12627496354531
48,177,NL0 12,285.25069254084184,0.0,285.25069254084184
48,177,NL0 19,509.50484158383114,0.0,171.00628916075573
48,177,NL0 23,187.35538978015262,0.0,187.35538978015262
48,177,NL0 31,45.50643017913527,0.0,45.50643017913527
48,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
48,178,NL0 12,280.5497143345412,0.0,280.5497143345412
48,178,NL0 25,262.23049616023735,0.0,23.78808072535304
48,178,NL0 31,44.756476744796004,0.0,44.756476744796004
49,176,NL0 0,876.5795473808435,0.0,17.455300582795076
49,176,NL0 12,280.0921704660804,0.0,186.10095732860736
49,177,NL0 19,509.50484158383114,0.0,442.68410472585856
49,177,NL0 27,407.85441894800624,0.0,280.6130693914424
49,178,NL0 0,878.0114817203674,0.0,148.7466081028927
49,178,NL0 12,280.5497143345412,0.0,163.82659335833318
52,176,NL0 12,280.0921704660804,0.0,204.76338463743838
52,177,NL0 0,892.7237149879707,0.0,69.05797568805963
52,177,NL0 12,285.25069254084184,0.0,76.21460893846559
52,177,NL0 2,345.11067203861893,0.0,345.11067203861893
52,177,NL0 23,187.35538978015262,0.0,187.35538978015262
52,177,NL0 31,45.50643017913527,0.0,45.50643017913527
52,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
52,178,NL0 12,280.5497143345412,0.0,280.5497143345412
52,178,NL0 31,44.756476744796004,0.0,32.0234871266851
55,176,NL0 20,242.5218212033466,0.0,242.5218212033466
55,176,NL0 27,400.4787102172341,0.0,351.0532899604505
55,177,NL0 0,892.7237149879707,0.0,563.5839062914932
55,177,NL0 24,549.7321210782025,0.0,549.7321210782025
55,178,NL0 20,242.91799212120864,0.0,242.91799212120864
55,178,NL0 24,540.6724455434198,0.0,250.502261771262
55,178,NL0 4,209.17180082115038,0.0,209.17180082115038
55,179,NL0 4,204.2690843582996,0.0,30.72731253400252
61,176,NL0 0,876.5795473808435,0.0,21.769509390509512
61,176,NL0 12,280.0921704660804,0.0,181.78674852089316
61,177,NL0 19,509.50484158383114,0.0,436.8074185338075
61,177,NL0 27,407.85441894800624,0.0,286.48975558349383
61,178,NL0 0,878.0114817203674,0.0,153.06081691060703
61,178,NL0 12,280.5497143345412,0.0,159.51238455061886
65,176,NL0 12,280.0921704660804,0.0,249.29026025505095
65,177,NL0 12,285.25069254084184,0.0,172.4682907337011
65,177,NL0 2,345.11067203861893,0.0,345.11067203861893
65,177,NL0 23,187.35538978015262,0.0,160.21178116584576
65,177,NL0 31,45.50643017913527,0.0,45.50643017913527
65,178,NL0 0,878.0114817203674,0.0,32.02348712668447
65,178,NL0 12,280.5497143345412,0.0,280.5497143345412
68,176,NL0 12,280.0921704660804,0.0,220.17461318122753
68,177,NL0 0,892.7237149879707,0.0,35.83178490952207
68,177,NL0 12,285.25069254084184,0.0,109.44079971700343
68,177,NL0 2,345.11067203861893,0.0,345.11067203861893
68,177,NL0 23,187.35538978015262,0.0,187.35538978015262
68,177,NL0 31,45.50643017913527,0.0,45.50643017913527
68,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
68,178,NL0 0,878.0114817203674,0.0,95.46258425823589
68,178,NL0 12,280.5497143345412,0.0,217.1106172029904
69,176,NL0 12,280.0921704660804,0.0,272.5717472094056
69,177,NL0 12,285.25069254084184,0.0,145.2725846265247
69,177,NL0 2,345.11067203861893,0.0,345.11067203861893
69,177,NL0 23,187.35538978015262,0.0,187.35538978015262
69,177,NL0 31,45.50643017913527,0.0,45.50643017913527
69,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
69,178,NL0 12,280.5497143345412,0.0,280.5497143345412
69,178,NL0 31,44.756476744796004,0.0,44.58176172929626
71,176,NL0 12,280.0921704660804,0.0,226.5067292922207
71,177,NL0 0,892.7237149879707,0.0,22.179914305052534
71,177,NL0 12,285.25069254084184,0.0,123.09267032147281
71,177,NL0 2,345.11067203861893,0.0,345.11067203861893
71,177,NL0 23,187.35538978015262,0.0,187.35538978015262
71,177,NL0 31,45.50643017913527,0.0,45.50643017913527
71,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
71,178,NL0 0,878.0114817203674,0.0,81.81071365376715
71,178,NL0 12,280.5497143345412,0.0,230.7624878074588
73,176,NL0 0,876.5795473808435,0.0,25.65919941148033
73,176,NL0 12,280.0921704660804,0.0,177.8970584999221
73,177,NL0 0,892.7237149879707,0.0,97.31970758286286
73,177,NL0 12,285.25069254084184,0.0,47.95287704366162
73,177,NL0 2,345.11067203861893,0.0,345.11067203861893
73,177,NL0 23,187.35538978015262,0.0,187.35538978015262
73,177,NL0 31,45.50643017913527,0.0,45.50643017913527
73,177,NL0 33,0.05209749286977747,0.0,0.05209749286977747
73,178,NL0 0,878.0114817203674,0.0,156.9505069315778
73,178,NL0 12,280.5497143345412,0.0,155.62269452964821
75,177,NL0 14,147.69145589576627,0.0,146.5602029366599
75,177,NL0 25,266.62451185332304,0.0,156.0640898338231
75,177,NL0 26,169.00957481585152,0.0,6.858725683107707
77,176,NL0 28,125.98389436294894,0.0,10.354706080699614
77,177,NL0 0,892.7237149879707,0.0,38.71187515740081
77,177,NL0 14,147.69145589576627,0.0,117.35302178638088
77,177,NL0 28,128.304168789236,0.0,128.304168789236
77,178,NL0 28,126.1896950402569,0.0,31.449716649018686
78,176,NL0 0,876.5795473808435,0.0,24.940006374305046
78,176,NL0 12,280.0921704660804,0.0,280.0921704660804
78,176,NL0 25,261.80282880036805,0.0,261.80282880036805
78,176,NL0 31,44.68348415039233,0.0,26.74010552304325
78,177,NL0 0,892.7237149879707,0.0,60.454281673329604
78,177,NL0 12,285.25069254084184,0.0,285.25069254084184
78,177,NL0 19,509.50484158383114,0.0,314.2502040283823
78,177,NL0 27,407.85441894800624,0.0,407.85441894800624
78,177,NL0 31,45.50643017913527,0.0,45.50643017913527
78,178,NL0 0,878.0114817203674,0.0,151.28697992924788
78,178,NL0 12,280.5497143345412,0.0,280.5497143345412
78,178,NL0 19,501.1081182140979,0.0,270.7553604498316
78,179,NL0 12,273.97399190103727,0.0,188.82516855990224
78,185,NL0 12,298.6367581384906,0.0,13.328264471839134
79,176,NL0 26,165.95317689874994,0.0,8.278587356851915
79,177,NL0 20,246.9884014944237,0.0,94.43111344326994
79,177,NL0 26,169.00957481585152,0.0,169.00957481585152
79,177,NL0 4,212.6767485248588,0.0,212.6767485248588
79,178,NL0 26,166.22426929813852,0.0,104.40055606351854
