run_id,weight_type,mpec_status,solve_time,gap,total_cap,market_cost,lambda_e_avg,ls_total,rd_status,rd_volume,rd_cost,curtailment,rd_up_vol,rd_down_vol,rd_cost_econ,curt_cost,lambda_c_z1,c_dem_z1,nu_c_z1,req_z1,net_import_z1,lambda_c_z2,c_dem_z2,nu_c_z2,req_z2,net_import_z2,lambda_c_z3,c_dem_z3,nu_c_z3,req_z3,net_import_z3,c_NL0 0 CCGT,c_NL0 1 coal,c_NL0 10 nuclear
1,ptdf_pos,OPTIMAL,0.01699995994567871,0.0,298.2142857142857,9407.071428571428,4.666666666666667,0.0,OPTIMAL,128.68346131058573,267.67317159807715,0.0,64.34173065529286,64.34173065529286,267.67317159807715,0.0,22.5,10.714285714285714,22.5,10.714285714285714,0.0,22.5,135.0,22.5,135.0,15.0,20.5,152.5,20.5,152.50000000000003,-15.0,10.714285714285714,135.0,152.5
2,ptdf_neg,OPTIMAL,0.046000003814697266,0.0,298.2142857142857,9407.071428571428,4.666666666666667,0.0,OPTIMAL,145.93258245569484,270.88457294391026,0.0,72.96629122784742,72.96629122784742,270.88457294391026,0.0,22.5,0.7142857142857143,22.5,0.7142857142857135,10.0,22.5,145.0,22.5,145.0,5.0,20.5,152.5,20.5,152.50000000000003,-15.0,0.7142857142857143,145.0,152.5
3,ptdf_pos,OPTIMAL,0.004999876022338867,0.0,298.2142857142857,9407.071428571428,4.666666666666667,0.0,OPTIMAL,145.93258245569484,270.88457294391026,0.0,72.96629122784742,72.96629122784742,270.88457294391026,0.0,22.5,0.7142857142857143,22.5,0.7142857142857135,10.0,22.5,145.0,22.5,145.0,5.0,20.5,152.5,20.5,152.50000000000003,-15.0,0.7142857142857143,145.0,152.5
4,ptdf_neg,OPTIMAL,0.010999917984008789,0.0,298.2142857142857,9407.071428571428,4.666666666666667,0.0,OPTIMAL,128.68346131058573,267.67317159807715,0.0,64.34173065529286,64.34173065529286,267.67317159807715,0.0,22.5,10.714285714285714,22.5,10.714285714285714,0.0,22.5,135.0,22.5,135.0,15.0,20.5,152.5,20.5,152.50000000000003,-15.0,10.714285714285714,135.0,152.5
5,ptdf_pos,OPTIMAL,0.016000032424926758,0.0,298.2142857142857,9407.071428571428,4.666666666666667,0.0,OPTIMAL,128.68346131058573,267.67317159807715,0.0,64.34173065529286,64.34173065529286,267.67317159807715,0.0,22.5,10.714285714285714,22.5,10.714285714285714,0.0,22.5,135.0,22.5,135.0,15.0,20.5,152.5,20.5,152.50000000000003,-15.0,10.714285714285714,135.0,152.5
6,ptdf_neg,OPTIMAL,0.007999897003173828,0.0,298.2142857142857,9407.071428571428,4.666666666666667,0.0,OPTIMAL,145.93258245569484,270.88457294391026,0.0,72.96629122784742,72.96629122784742,270.88457294391026,0.0,22.5,0.7142857142857143,22.5,0.7142857142857135,10.0,22.5,145.0,22.5,145.0,5.0,20.5,152.5,20.5,152.50000000000003,-15.0,0.7142857142857143,145.0,152.5
