run_id,weight_type,mpec_status,solve_time,gap,total_cap,market_cost,lambda_e_avg,ls_total,rd_status,rd_volume,rd_cost,curtailment,rd_up_vol,rd_down_vol,rd_cost_econ,curt_cost,lambda_c_z1,c_dem_z1,nu_c_z1,req_z1,net_import_z1,lambda_c_z2,c_dem_z2,nu_c_z2,req_z2,net_import_z2,lambda_c_z3,c_dem_z3,nu_c_z3,req_z3,net_import_z3,c_NL0 0 Invest,c_NL0 1 Invest,c_NL0 10 Invest,c_NL0 11 Invest,c_NL0 12 Invest,c_NL0 13 Invest,c_NL0 14 Invest,c_NL0 15 Invest,c_NL0 16 Invest,c_NL0 17 Invest,c_NL0 18 Invest,c_NL0 19 Invest,c_NL0 2 Invest,c_NL0 20 Invest,c_NL0 21 Invest,c_NL0 22 Invest,c_NL0 23 Invest,c_NL0 24 Invest,c_NL0 25 Invest,c_NL0 26 Invest,c_NL0 27 Invest,c_NL0 28 Invest,c_NL0 3 Invest,c_NL0 30 Invest,c_NL0 31 Invest,c_NL0 33 Invest,c_NL0 4 Invest,c_NL0 5 Invest,c_NL0 6 Invest,c_NL0 7 Invest,c_NL0 8 Invest,c_NL0 9 Invest
1,ptdf_pos,OPTIMAL,2.8550000190734863,0.0,14700.960775213132,3.123482412172899e9,40.18282306038073,0.0,OPTIMAL,153837.61844290374,1.910850625755049e8,2770.332988347079,75533.64272727832,78303.97571562542,-67913.62044354761,1.9115297619594845e8,59329.069352818755,7227.746702524866,59329.069352818755,7227.746702524866,0.0,48541.9658340839,2560.309318529239,48541.9658340839,2560.309318529239,0.0,53935.51759344085,7001.104754159029,53935.51759344085,7001.104754159029,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,421.30931852923914,0.0,0.0,1000.0,0.0,0.0,0.0,1000.0,601.5467025248663,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,678.1047541590287,1000.0,0.0,0.0,1000.0
2,ptdf_neg,TIME_LIMIT,220.40100002288818,0.5836942493136923,14700.960775213134,3.1234824121728983e9,40.18282306038073,0.0,OPTIMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59329.069352818755,7227.746702524866,59329.069352818755,7227.746702524866,0.0,48541.9658340839,2560.309318529239,48541.9658340839,2560.309318529239,0.0,53935.51759344085,7001.104754159029,53935.51759344085,7001.104754159029,0.0,0.0,0.0,0.0,0.0,0.0,678.1047541590287,0.0,1000.0,1000.0,0.0,601.5467025248663,421.30931852923914,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0
3,ptdf_pos,OPTIMAL,3.6589999198913574,0.0,14700.960775213134,3.1234824121728964e9,40.18282306038073,0.0,OPTIMAL,5115.231478016947,0.0,0.0,2557.6157390084736,2557.6157390084736,0.0,0.0,59329.069352818755,7227.746702524866,59329.069352818755,7227.746702524866,0.0,48541.9658340839,2560.309318529239,48541.9658340839,2560.309318529239,0.0,53935.51759344085,7001.104754159029,53935.51759344085,7001.104754159029,0.0,1000.0,0.0,0.0,0.0,0.0,678.1047541590287,0.0,1000.0,1000.0,0.0,0.0,421.30931852923914,1000.0,0.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,601.5467025248663,0.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0
4,ptdf_neg,TIME_LIMIT,220.43700003623962,0.9281963909010648,14700.960775213134,3.123482412172898e9,40.18282306038073,0.0,OPTIMAL,112820.97763912275,1.7684996135574093e8,2564.8301850393746,55128.073727041694,57692.90391208106,-123321.4119759216,1.7697328276771685e8,59329.069352818755,7227.746702524866,59329.069352818755,7227.746702524866,0.0,48541.9658340839,2560.309318529239,48541.9658340839,2560.309318529239,0.0,53935.51759344085,7001.104754159029,53935.51759344085,7001.104754159029,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,421.30931852923914,0.0,0.0,1000.0,601.5467025248663,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,678.1047541590287,1000.0,0.0,0.0,1000.0
5,ptdf_pos,TIME_LIMIT,220.23300004005432,0.9396896578989458,14700.960775213132,3.123482412172899e9,40.18282306038073,0.0,OPTIMAL,40327.56953621293,115624.45920582884,0.0,20163.784768106467,20163.784768106467,115624.45920582884,0.0,59329.069352818755,7227.746702524866,59329.069352818755,7227.746702524866,0.0,48541.9658340839,2560.309318529239,48541.9658340839,2560.309318529239,0.0,53935.51759344085,7001.104754159029,53935.51759344085,7001.104754159029,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,1000.0,0.0,1000.0,0.0,421.30931852923914,1000.0,1000.0,601.5467025248663,1000.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,678.1047541590287,0.0,1000.0,0.0,0.0
6,ptdf_neg,TIME_LIMIT,220.23399996757507,0.07836365375139413,14700.960775213134,3.1234824121728973e9,40.18282306038073,0.0,OPTIMAL,238252.05383135192,3.909397523838482e8,5669.744396658094,116291.1547173469,121960.89911400503,-272610.9855603194,3.912123633694085e8,59329.069352818755,7227.746702524866,59329.069352818755,7227.746702524866,0.0,48541.9658340839,2560.309318529239,48541.9658340839,2560.309318529239,0.0,53935.51759344085,7001.104754159029,53935.51759344085,7001.104754159029,0.0,0.0,0.0,0.0,678.1047541590287,0.0,0.0,421.30931852923914,0.0,1000.0,0.0,601.5467025248663,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
7,ptdf_pos,TIME_LIMIT,220.3619999885559,0.8844460729057726,14700.960775213134,3.123482412172897e9,40.18282306038073,0.0,OPTIMAL,1.354685216005444e6,1.224636389749937e9,17760.72979631624,668462.2431045639,686222.9729008802,-853966.1958831996,1.2254903559458203e9,59329.069352818755,7227.746702524866,59329.069352818755,7227.746702524866,0.0,48541.9658340839,2560.309318529239,48541.9658340839,2560.309318529239,0.0,53935.51759344085,7001.104754159029,53935.51759344085,7001.104754159029,0.0,0.0,1000.0,0.0,1000.0,421.30931852923914,1000.0,1000.0,0.0,1000.0,0.0,601.5467025248663,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,1000.0,0.0,678.1047541590287,1000.0,0.0,1000.0,1000.0
8,ptdf_neg,OPTIMAL,3.998000144958496,0.0,14700.960775213134,3.1234824121728983e9,40.18282306038073,0.0,OPTIMAL,397863.3175238997,4.489794022821693e8,6511.111764052045,195676.10287992374,202187.21464397595,-287309.437421849,4.4926671171959114e8,59329.069352818755,7227.746702524866,59329.069352818755,7227.746702524866,0.0,48541.9658340839,2560.309318529239,48541.9658340839,2560.309318529239,0.0,53935.51759344085,7001.104754159029,53935.51759344085,7001.104754159029,0.0,1000.0,0.0,1000.0,0.0,0.0,678.1047541590287,0.0,421.30931852923914,0.0,1000.0,0.0,0.0,0.0,1000.0,601.5467025248663,1000.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0.0,1000.0
9,ptdf_pos,TIME_LIMIT,220.38899993896484,0.012993261432070417,14700.960775213134,3.1234824121728964e9,40.18282306038073,0.0,OPTIMAL,1.551278791107635e6,3.2474838328801303e9,47097.54166028614,752090.6247236743,799188.1663839609,-2.2465416796130314e6,3.2497303745597434e9,59329.069352818755,7227.746702524866,59329.069352818755,7227.746702524866,0.0,48541.9658340839,2560.309318529239,48541.9658340839,2560.309318529239,0.0,53935.51759344085,7001.104754159029,53935.51759344085,7001.104754159029,0.0,1000.0,0.0,1000.0,0.0,0.0,678.1047541590287,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,1000.0,601.5467025248663,1000.0,0.0,1000.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,421.30931852923914,1000.0,1000.0,1000.0,0.0,1000.0
10,ptdf_neg,TIME_LIMIT,220.45000004768372,0.825063698629897,14700.960775213134,3.123482412172899e9,40.18282306038073,0.0,OPTIMAL,606957.6007974541,38192.17671542615,0.0,303478.800398727,303478.8003987271,38192.17671542615,0.0,59329.069352818755,7227.746702524866,59329.069352818755,7227.746702524866,0.0,48541.9658340839,2560.309318529239,48541.9658340839,2560.309318529239,0.0,53935.51759344085,7001.104754159029,53935.51759344085,7001.104754159029,0.0,0.0,1000.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,1000.0,0.0,601.5467025248663,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,421.30931852923914,1000.0,0.0,678.1047541590287,1000.0,0.0,1000.0,1000.0
