run_id,t,node,demand,ls,curtailment
1,1,NL0 0,7.142857142857142,7.142857142857142,0.0
1,1,NL0 1,85.71428571428571,85.71428571428571,0.0
1,1,NL0 10,107.14285714285717,107.14285714285717,0.0
1,2,NL0 0,10.714285714285714,10.714285714285714,0.0
1,2,NL0 1,128.57142857142856,128.57142857142856,0.0
1,2,NL0 10,160.71428571428575,160.71428571428575,0.0
1,3,NL0 0,12.5,12.5,0.0
1,3,NL0 1,150.0,150.0,0.0
1,3,NL0 10,187.50000000000003,187.50000000000003,0.0
2,1,NL0 0,7.142857142857142,7.142857142857142,0.0
2,1,NL0 1,85.71428571428571,85.71428571428571,0.0
2,1,NL0 10,107.14285714285717,107.14285714285717,0.0
2,2,NL0 0,10.714285714285714,10.714285714285714,0.0
2,2,NL0 1,128.57142857142856,128.57142857142856,0.0
2,2,NL0 10,160.71428571428575,160.71428571428575,0.0
2,3,NL0 0,12.5,12.5,0.0
2,3,NL0 1,150.0,150.0,0.0
2,3,NL0 10,187.50000000000003,187.50000000000003,0.0
3,1,NL0 0,7.142857142857142,7.142857142857142,0.0
3,1,NL0 1,85.71428571428571,85.71428571428571,0.0
3,1,NL0 10,107.14285714285717,107.14285714285717,0.0
3,2,NL0 0,10.714285714285714,10.714285714285714,0.0
3,2,NL0 1,128.57142857142856,128.57142857142856,0.0
3,2,NL0 10,160.71428571428575,160.71428571428575,0.0
3,3,NL0 0,12.5,12.5,0.0
3,3,NL0 1,150.0,150.0,0.0
3,3,NL0 10,187.50000000000003,187.50000000000003,0.0
4,1,NL0 0,7.142857142857142,7.142857142857142,0.0
4,1,NL0 1,85.71428571428571,85.71428571428571,0.0
4,1,NL0 10,107.14285714285717,107.14285714285717,0.0
4,2,NL0 0,10.714285714285714,10.714285714285714,0.0
4,2,NL0 1,128.57142857142856,128.57142857142856,0.0
4,2,NL0 10,160.71428571428575,160.71428571428575,0.0
4,3,NL0 0,12.5,12.5,0.0
4,3,NL0 1,150.0,150.0,0.0
4,3,NL0 10,187.50000000000003,187.50000000000003,0.0
5,1,NL0 0,7.142857142857142,7.142857142857142,0.0
5,1,NL0 1,85.71428571428571,85.71428571428571,0.0
5,1,NL0 10,107.14285714285717,107.14285714285717,0.0
5,2,NL0 0,10.714285714285714,10.714285714285714,0.0
5,2,NL0 1,128.57142857142856,128.57142857142856,0.0
5,2,NL0 10,160.71428571428575,160.71428571428575,0.0
5,3,NL0 0,12.5,12.5,0.0
5,3,NL0 1,150.0,150.0,0.0
5,3,NL0 10,187.50000000000003,187.50000000000003,0.0
6,1,NL0 0,7.142857142857142,7.142857142857142,0.0
6,1,NL0 1,85.71428571428571,85.71428571428571,0.0
6,1,NL0 10,107.14285714285717,107.14285714285717,0.0
6,2,NL0 0,10.714285714285714,10.714285714285714,0.0
6,2,NL0 1,128.57142857142856,128.57142857142856,0.0
6,2,NL0 10,160.71428571428575,160.71428571428575,0.0
6,3,NL0 0,12.5,12.5,0.0
6,3,NL0 1,150.0,150.0,0.0
6,3,NL0 10,187.50000000000003,187.50000000000003,0.0
