run_id,generator,bus,tech,zone,cap_max,c,vc,fc,mu_cap_up,mu_cm_bud,energy_rent,cm_rent,total_rent,fixed_cost,profit
1,NL0 0 Invest,NL0 0,CCGT,1,1000.0,0.0,48.08170642066192,59329.06935292875,0.0,59329.06935292875,0.0,0.0,0.0,0.0,0.0
1,NL0 1 Invest,NL0 1,CCGT,1,1000.0,1000.0,48.08170642066192,53935.51759357159,0.0,53935.51759357159,4.899630954191104e-13,5.393551759343587e7,5.393551759343587e7,5.393551759357159e7,-0.00013571977615356445
1,NL0 10 Invest,NL0 10,CCGT,1,1000.0,0.0,48.08170642066192,59329.06935292875,0.0,59329.06935292875,0.0,0.0,0.0,0.0,0.0
1,NL0 11 Invest,NL0 11,CCGT,1,1000.0,1000.0,48.08170642066192,53935.51759357159,0.0,53935.51759357159,-6.574417746072468e-11,5.393551759343587e7,5.393551759343587e7,5.393551759357159e7,-0.00013571977615356445
1,NL0 12 Invest,NL0 12,CCGT,1,1000.0,1000.0,48.08170642066192,48541.96583421443,5393.551759191186,53935.51759343562,-2.6112822704413613e-10,5.393551759343587e7,5.393551759343587e7,4.8541965834214434e7,5.393551759221435e6
1,NL0 13 Invest,NL0 13,CCGT,1,1000.0,1000.0,48.08170642066192,53935.51759357159,0.0,53935.51759357159,-5.6649966658514375e-11,5.393551759343587e7,5.393551759343587e7,5.393551759357159e7,-0.00013571977615356445
1,NL0 14 Invest,NL0 14,CCGT,1,1000.0,1000.0,48.08170642066192,48541.96583421443,5393.551759191317,53935.51759343575,-3.6330937134874616e-10,5.393551759343587e7,5.393551759343587e7,4.8541965834214434e7,5.393551759221435e6
1,NL0 15 Invest,NL0 15,CCGT,1,1000.0,1000.0,48.08170642066192,48541.96583421443,5393.551759191317,53935.51759343575,1.3614319451601114e-11,5.393551759343587e7,5.393551759343587e7,4.8541965834214434e7,5.393551759221435e6
1,NL0 16 Invest,NL0 16,CCGT,1,1000.0,0.0,48.08170642066192,59329.06935292875,0.0,59329.06935292875,0.0,0.0,0.0,0.0,0.0
1,NL0 17 Invest,NL0 17,CCGT,1,1000.0,0.0,48.08170642066192,59329.06935292875,0.0,59329.06935292875,0.0,0.0,0.0,0.0,0.0
1,NL0 18 Invest,NL0 18,CCGT,1,1000.0,0.0,48.08170642066192,59329.06935292875,0.0,59329.06935292875,0.0,0.0,0.0,0.0,0.0
1,NL0 19 Invest,NL0 19,CCGT,1,1000.0,1000.0,48.08170642066192,48541.96583421443,5393.551759191317,53935.51759343575,-2.7241498348176863e-11,5.393551759343587e7,5.393551759343587e7,4.8541965834214434e7,5.393551759221435e6
1,NL0 2 Invest,NL0 2,CCGT,1,1000.0,1000.0,48.08170642066192,48541.96583421443,5393.551759191317,53935.51759343575,-4.402766946948791e-11,5.393551759343587e7,5.393551759343587e7,4.8541965834214434e7,5.393551759221435e6
1,NL0 20 Invest,NL0 20,CCGT,1,1000.0,0.0,48.08170642066192,59329.06935292875,0.0,59329.06935292875,0.0,0.0,0.0,0.0,0.0
1,NL0 21 Invest,NL0 21,CCGT,1,1000.0,0.0,48.08170642066192,59329.06935292875,0.0,59329.06935292875,0.0,0.0,0.0,0.0,0.0
1,NL0 22 Invest,NL0 22,CCGT,1,1000.0,0.0,48.08170642066192,53935.51759357159,0.0,53935.51759357159,0.0,0.0,0.0,0.0,0.0
1,NL0 23 Invest,NL0 23,CCGT,1,1000.0,0.0,48.08170642066192,59329.06935292875,0.0,59329.06935292875,0.0,0.0,0.0,0.0,0.0
1,NL0 24 Invest,NL0 24,CCGT,1,1000.0,0.0,48.08170642066192,59329.06935292875,0.0,59329.06935292875,0.0,0.0,0.0,0.0,0.0
1,NL0 25 Invest,NL0 25,CCGT,1,1000.0,1000.0,48.08170642066192,48541.96583421443,5393.551759191317,53935.51759343575,-1.488162509575376e-11,5.393551759343587e7,5.393551759343587e7,4.8541965834214434e7,5.393551759221435e6
1,NL0 26 Invest,NL0 26,CCGT,1,1000.0,1000.0,48.08170642066192,48541.96583421443,5393.551759191317,53935.51759343575,-1.3106980794037526e-10,5.393551759343587e7,5.393551759343587e7,4.8541965834214434e7,5.393551759221435e6
1,NL0 27 Invest,NL0 27,CCGT,1,1000.0,0.0,48.08170642066192,59329.06935292875,0.0,59329.06935292875,0.0,0.0,0.0,0.0,0.0
