run_id,t,node,demand,ls,curtailment
1,2,NL0 0,10.714285714285714,3.392857142857143,0.0
1,2,NL0 1,128.57142857142856,40.71428571428571,0.0
1,2,NL0 10,160.71428571428575,50.89285714285715,0.0
1,3,NL0 0,12.5,5.178571428571428,0.0
1,3,NL0 1,150.0,62.14285714285714,0.0
1,3,NL0 10,187.50000000000003,77.67857142857144,0.0
2,2,NL0 0,10.714285714285714,3.392857142857143,0.0
2,2,NL0 1,128.57142857142856,40.71428571428571,0.0
2,2,NL0 10,160.71428571428575,50.89285714285715,0.0
2,3,NL0 0,12.5,5.178571428571428,0.0
2,3,NL0 1,150.0,62.14285714285714,0.0
2,3,NL0 10,187.50000000000003,77.67857142857144,0.0
3,2,NL0 0,10.714285714285714,3.392857142857143,0.0
3,2,NL0 1,128.57142857142856,40.71428571428571,0.0
3,2,NL0 10,160.71428571428575,50.89285714285715,0.0
3,3,NL0 0,12.5,5.178571428571428,0.0
3,3,NL0 1,150.0,62.14285714285714,0.0
3,3,NL0 10,187.50000000000003,77.67857142857144,0.0
4,2,NL0 0,10.714285714285714,3.392857142857143,0.0
4,2,NL0 1,128.57142857142856,40.71428571428571,0.0
4,2,NL0 10,160.71428571428575,50.89285714285715,0.0
4,3,NL0 0,12.5,5.178571428571428,0.0
4,3,NL0 1,150.0,62.14285714285714,0.0
4,3,NL0 10,187.50000000000003,77.67857142857144,0.0
5,2,NL0 0,10.714285714285714,3.392857142857143,0.0
5,2,NL0 1,128.57142857142856,40.71428571428571,0.0
5,2,NL0 10,160.71428571428575,50.89285714285715,0.0
5,3,NL0 0,12.5,5.178571428571428,0.0
5,3,NL0 1,150.0,62.14285714285714,0.0
5,3,NL0 10,187.50000000000003,77.67857142857144,0.0
6,2,NL0 0,10.714285714285714,3.392857142857143,0.0
6,2,NL0 1,128.57142857142856,40.71428571428571,0.0
6,2,NL0 10,160.71428571428575,50.89285714285715,0.0
6,3,NL0 0,12.5,5.178571428571428,0.0
6,3,NL0 1,150.0,62.14285714285714,0.0
6,3,NL0 10,187.50000000000003,77.67857142857144,0.0
