run_id,t,line,market_flow,final_flow,Fmax,market_utilization,final_utilization,market_overload,market_violated,final_feasible
1,1,0,28.82381991306427,5.0,5.0,5.764763982612854,1.0,23.82381991306427,true,true
1,1,1,-31.89046580122144,-10.0,10.0,3.189046580122144,1.0,21.89046580122144,true,true
1,1,2,14.033322944078606,-2.033708772152502,5.0,2.806664588815721,0.40674175443050037,9.033322944078606,true,true
1,2,0,8.498057250231016,3.138223206378429,5.0,1.6996114500462032,0.6276446412756858,3.4980572502310157,true,true
1,2,1,-29.359085606911833,-10.0,10.0,2.9359085606911832,1.0,19.359085606911833,true,true
1,2,2,-15.819485821659573,-5.0,5.0,3.1638971643319147,1.0,10.819485821659573,true,true
1,3,0,29.370478566587906,5.0,5.0,5.8740957133175815,1.0,24.370478566587906,true,true
1,3,1,-58.486664290554955,-10.0,10.0,5.848666429055496,1.0,48.486664290554955,true,true
1,3,2,-11.691907138016461,-2.033708772152501,5.0,2.3383814276032924,0.4067417544305002,6.691907138016461,true,true
2,1,0,28.82381991306427,5.0,5.0,5.764763982612854,1.0,23.82381991306427,true,true
2,1,1,-31.89046580122144,-10.0,10.0,3.189046580122144,1.0,21.89046580122144,true,true
2,1,2,14.033322944078606,-2.033708772152502,5.0,2.806664588815721,0.40674175443050037,9.033322944078606,true,true
2,2,0,8.498057250231016,3.138223206378429,5.0,1.6996114500462032,0.6276446412756858,3.4980572502310157,true,true
2,2,1,-29.359085606911833,-10.0,10.0,2.9359085606911832,1.0,19.359085606911833,true,true
2,2,2,-15.819485821659573,-5.0,5.0,3.1638971643319147,1.0,10.819485821659573,true,true
2,3,0,29.370478566587906,5.0,5.0,5.8740957133175815,1.0,24.370478566587906,true,true
2,3,1,-58.486664290554955,-10.0,10.0,5.848666429055496,1.0,48.486664290554955,true,true
2,3,2,-11.691907138016461,-2.033708772152501,5.0,2.3383814276032924,0.4067417544305002,6.691907138016461,true,true
3,1,0,28.82381991306427,5.0,5.0,5.764763982612854,1.0,23.82381991306427,true,true
3,1,1,-31.89046580122144,-10.0,10.0,3.189046580122144,1.0,21.89046580122144,true,true
3,1,2,14.033322944078606,-2.033708772152502,5.0,2.806664588815721,0.40674175443050037,9.033322944078606,true,true
3,2,0,8.498057250231016,3.138223206378429,5.0,1.6996114500462032,0.6276446412756858,3.4980572502310157,true,true
3,2,1,-29.359085606911833,-10.0,10.0,2.9359085606911832,1.0,19.359085606911833,true,true
3,2,2,-15.819485821659573,-5.0,5.0,3.1638971643319147,1.0,10.819485821659573,true,true
3,3,0,29.370478566587906,5.0,5.0,5.8740957133175815,1.0,24.370478566587906,true,true
3,3,1,-58.486664290554955,-10.0,10.0,5.848666429055496,1.0,48.486664290554955,true,true
3,3,2,-11.691907138016461,-2.033708772152501,5.0,2.3383814276032924,0.4067417544305002,6.691907138016461,true,true
4,1,0,28.82381991306427,5.0,5.0,5.764763982612854,1.0,23.82381991306427,true,true
4,1,1,-31.89046580122144,-10.0,10.0,3.189046580122144,1.0,21.89046580122144,true,true
4,1,2,14.033322944078606,-2.033708772152502,5.0,2.806664588815721,0.40674175443050037,9.033322944078606,true,true
4,2,0,8.498057250231016,3.138223206378429,5.0,1.6996114500462032,0.6276446412756858,3.4980572502310157,true,true
4,2,1,-29.359085606911833,-10.0,10.0,2.9359085606911832,1.0,19.359085606911833,true,true
4,2,2,-15.819485821659573,-5.0,5.0,3.1638971643319147,1.0,10.819485821659573,true,true
4,3,0,29.370478566587906,5.0,5.0,5.8740957133175815,1.0,24.370478566587906,true,true
4,3,1,-58.486664290554955,-10.0,10.0,5.848666429055496,1.0,48.486664290554955,true,true
4,3,2,-11.691907138016461,-2.033708772152501,5.0,2.3383814276032924,0.4067417544305002,6.691907138016461,true,true
5,1,0,28.82381991306427,5.0,5.0,5.764763982612854,1.0,23.82381991306427,true,true
5,1,1,-31.89046580122144,-10.0,10.0,3.189046580122144,1.0,21.89046580122144,true,true
5,1,2,14.033322944078606,-2.033708772152502,5.0,2.806664588815721,0.40674175443050037,9.033322944078606,true,true
5,2,0,8.498057250231016,3.138223206378429,5.0,1.6996114500462032,0.6276446412756858,3.4980572502310157,true,true
5,2,1,-29.359085606911833,-10.0,10.0,2.9359085606911832,1.0,19.359085606911833,true,true
5,2,2,-15.819485821659573,-5.0,5.0,3.1638971643319147,1.0,10.819485821659573,true,true
5,3,0,29.370478566587906,5.0,5.0,5.8740957133175815,1.0,24.370478566587906,true,true
5,3,1,-58.486664290554955,-10.0,10.0,5.848666429055496,1.0,48.486664290554955,true,true
5,3,2,-11.691907138016461,-2.033708772152501,5.0,2.3383814276032924,0.4067417544305002,6.691907138016461,true,true
6,1,0,28.82381991306427,5.0,5.0,5.764763982612854,1.0,23.82381991306427,true,true
6,1,1,-31.89046580122144,-10.0,10.0,3.189046580122144,1.0,21.89046580122144,true,true
6,1,2,14.033322944078606,-2.033708772152502,5.0,2.806664588815721,0.40674175443050037,9.033322944078606,true,true
6,2,0,8.498057250231016,3.138223206378429,5.0,1.6996114500462032,0.6276446412756858,3.4980572502310157,true,true
6,2,1,-29.359085606911833,-10.0,10.0,2.9359085606911832,1.0,19.359085606911833,true,true
6,2,2,-15.819485821659573,-5.0,5.0,3.1638971643319147,1.0,10.819485821659573,true,true
6,3,0,29.370478566587906,5.0,5.0,5.8740957133175815,1.0,24.370478566587906,true,true
6,3,1,-58.486664290554955,-10.0,10.0,5.848666429055496,1.0,48.486664290554955,true,true
6,3,2,-11.691907138016461,-2.033708772152501,5.0,2.3383814276032924,0.4067417544305002,6.691907138016461,true,true
