run_id,zone,d_c_z,net_import,req_z,c_dem,lambda_c_z,nu_c,rho
29,1,7227.746702524866,0.0,7227.746702524866,7227.746702524866,0.0,0.0,0.0
29,2,2560.309318529239,0.0,2560.309318529239,4419.5,0.0,0.0,0.0
29,3,7001.104754159029,0.0,7001.104754159029,7001.104754159029,34087.40298971138,34087.40298971138,0.0
46,1,7227.746702524866,0.0,7227.746702524866,7227.746702524866,0.0,0.0,0.0
46,2,2560.309318529239,0.0,2560.309318529239,2560.309318529239,0.0,0.0,0.0
46,3,7001.104754159029,0.0,7001.104754159029,7001.104754159029,34087.40298971254,34087.40298971254,0.0
