run_id,weight_type,mpec_status,solve_time,gap,total_cap,market_cost,lambda_e_avg,ls_total,rd_status,rd_volume,rd_cost,curtailment,rd_up_vol,rd_down_vol,rd_cost_econ,curt_cost,lambda_c_z1,c_dem_z1,nu_c_z1,req_z1,net_import_z1,lambda_c_z2,c_dem_z2,nu_c_z2,req_z2,net_import_z2,lambda_c_z3,c_dem_z3,nu_c_z3,req_z3,net_import_z3,c_NL0 0 CCGT,c_NL0 1 coal,c_NL0 10 nuclear
1,ptdf_pos,OPTIMAL,0.023000001907348633,0.0,298.2142857142857,12545.821428571428,4.666666666666667,0.0,OPTIMAL,112.4669141372027,239.06219977276513,0.0,56.23345706860135,56.23345706860135,239.06219977276513,0.0,22.5,15.714285714285714,22.5,15.714285714285714,-5.0,30.0,152.5,30.0,152.5,-2.5,35.5,130.0,35.5,130.00000000000003,7.5,15.714285714285714,152.5,130.0
2,ptdf_neg,OPTIMAL,0.031000137329101562,0.0,298.2142857142857,12545.821428571428,4.666666666666667,0.0,OPTIMAL,112.4669141372027,239.06219977276513,0.0,56.23345706860135,56.23345706860135,239.06219977276513,0.0,22.5,15.714285714285714,22.5,15.714285714285714,-5.0,30.0,152.5,30.0,152.5,-2.5,35.5,130.0,35.5,130.00000000000003,7.5,15.714285714285714,152.5,130.0
3,ptdf_pos,OPTIMAL,0.0280001163482666,0.0,298.2142857142857,12545.821428571428,4.666666666666667,0.0,OPTIMAL,112.4669141372027,239.06219977276513,0.0,56.23345706860135,56.23345706860135,239.06219977276513,0.0,22.5,15.714285714285714,22.5,15.714285714285714,-5.0,30.0,152.5,30.0,152.5,-2.5,35.5,130.0,35.5,130.00000000000003,7.5,15.714285714285714,152.5,130.0
4,ptdf_neg,OPTIMAL,0.017999887466430664,0.0,298.2142857142857,12545.821428571428,4.666666666666667,0.0,OPTIMAL,112.4669141372027,239.06219977276513,0.0,56.23345706860135,56.23345706860135,239.06219977276513,0.0,22.5,15.714285714285714,22.5,15.714285714285714,-5.0,30.0,152.5,30.0,152.5,-2.5,35.5,130.0,35.5,130.00000000000003,7.5,15.714285714285714,152.5,130.0
5,ptdf_pos,OPTIMAL,0.03500008583068848,0.0,298.2142857142857,12545.821428571428,4.666666666666667,0.0,OPTIMAL,112.4669141372027,239.06219977276513,0.0,56.23345706860135,56.23345706860135,239.06219977276513,0.0,22.5,15.714285714285714,22.5,15.714285714285714,-5.0,30.0,152.5,30.0,152.5,-2.5,35.5,130.0,35.5,130.00000000000003,7.5,15.714285714285714,152.5,130.0
6,ptdf_neg,OPTIMAL,0.026000022888183594,0.0,298.2142857142857,12545.821428571428,4.666666666666667,0.0,OPTIMAL,112.4669141372027,239.06219977276513,0.0,56.23345706860135,56.23345706860135,239.06219977276513,0.0,22.5,15.714285714285714,22.5,15.714285714285714,-5.0,30.0,152.5,30.0,152.5,-2.5,35.5,130.0,35.5,130.00000000000003,7.5,15.714285714285714,152.5,130.0
