run_id,sys_avail,sys_req,sys_slack,zone,req_z,net_import,zone_avail,zone_offers,zone_slack,lambda_c_z,nu_c_z
1,16789.160775162458,16722.707602851122,66.45317231133595,1,7266.200000000001,-38.453297475133695,7266.2,7266.2,-9.094947017729282e-13,5975.333557227275,5975.333557227275
1,16789.160775162458,16722.707602851122,66.45317231133595,2,4921.96077516243,-2361.651456633191,4921.96077516243,4921.96077516243,0.0,5975.333557227275,5975.333557227275
1,16789.160775162458,16722.707602851122,66.45317231133595,3,4601.000000050703,2400.104754108325,4601.0,4601.0,-5.0703420129138976e-8,5975.333557227275,5975.333557227275
2,16789.160775213153,16722.707602851122,66.45317236203118,1,7266.200000000181,-38.45329747531423,7266.2,7266.2,-1.8098944565281272e-10,5975.333557223736,5975.333557223736
2,16789.160775213153,16722.707602851122,66.45317236203118,2,4921.960775212907,-2361.651456683667,4921.960775213154,4921.960775213154,2.473825588822365e-10,5975.3335572238875,5975.3335572238875
2,16789.160775213153,16722.707602851122,66.45317236203118,3,4601.000000000047,2400.1047541589815,4601.0,4601.0,-4.729372449219227e-11,5975.333557223511,5975.333557223511
3,16789.160775162687,16722.707602851122,66.45317231156514,1,7266.200000050558,-38.45329752569069,7266.2,7266.2,-5.055790097685531e-8,5975.333557199002,5975.333557199002
3,16789.160775162687,16722.707602851122,66.45317231156514,2,4921.960775213038,-2361.651456683798,4921.960775111828,4921.960775111816,-1.0120947990799323e-7,5975.333557199002,5975.333557199002
3,16789.160775162687,16722.707602851122,66.45317231156514,3,4600.999999949539,2400.104754209489,4601.0,4601.0,5.0460585043765604e-8,5975.333557199002,5975.333557199002
4,16789.160775213044,16722.707602851122,66.45317236192204,1,7266.199999999999,-38.453297475132786,7266.2,7266.2,9.094947017729282e-13,5975.3335572253845,5975.3335572253845
4,16789.160775213044,16722.707602851122,66.45317236192204,2,4921.960775213044,-2361.651456683805,4921.960775213043,4921.960775213043,-9.094947017729282e-13,5975.3335572253845,5975.3335572253845
4,16789.160775213044,16722.707602851122,66.45317236192204,3,4601.000000000091,2400.104754158938,4601.0,4601.0,-9.094947017729282e-11,5975.3335572253845,5975.3335572253845
5,16789.160775213135,16722.707602851122,66.45317236201299,1,7266.200000000235,-38.453297475369254,7266.2,7266.2,-2.355591277591884e-10,5975.3335571413445,5975.333557227392
5,16789.160775213135,16722.707602851122,66.45317236201299,2,4921.9607752128795,-2361.65145668364,4921.960779454507,4921.960775213135,4.241627721057739e-6,5975.333557227392,5975.333557141839
5,16789.160775213135,16722.707602851122,66.45317236201299,3,4601.00000000002,2400.104754159009,4601.0,4601.0,-2.000888343900442e-11,5975.333557141512,5975.333557141512
6,16789.160775213226,16722.707602851122,66.45317236210394,1,7266.200000000117,-38.45329747525102,7266.2,7266.2,-1.1732481652870774e-10,5975.333557225574,5975.333557225517
6,16789.160775213226,16722.707602851122,66.45317236210394,2,4921.9607752130505,-2361.651456683811,4921.960775213225,4921.960775213225,1.7462298274040222e-10,5975.333557225574,5975.333557225517
6,16789.160775213226,16722.707602851122,66.45317236210394,3,4600.999999999967,2400.104754159062,4601.0,4601.0,3.2741809263825417e-11,5975.333557225454,5975.333557225517
7,16789.16077521305,16722.707602851122,66.45317236192932,1,7266.20000000003,-38.45329747516371,7266.2,7266.2,-3.001332515850663e-11,5975.333557227161,5975.333557227161
7,16789.16077521305,16722.707602851122,66.45317236192932,2,4921.9607752130505,-2361.651456683811,4921.96077521305,4921.96077521305,-9.094947017729282e-13,5975.333557227161,5975.333557227161
7,16789.16077521305,16722.707602851122,66.45317236192932,3,4601.000000000055,2400.1047541589746,4601.0,4601.0,-5.4569682106375694e-11,5975.333557227161,5975.333557227161
8,16789.160775213062,16722.707602851122,66.45317236194023,1,7266.200000000066,-38.45329747520009,7266.2,7266.2,-6.639311322942376e-11,5975.333557227199,5975.333557227199
8,16789.160775213062,16722.707602851122,66.45317236194023,2,4921.960775213064,-2361.651456683825,4921.960775213063,4921.960775213063,-9.094947017729282e-13,5975.333557227199,5975.333557227199
8,16789.160775213062,16722.707602851122,66.45317236194023,3,4601.000000000004,2400.104754159025,4601.0,4601.0,-3.637978807091713e-12,5975.333557227199,5975.333557227199
9,16789.160775213044,16722.707602851122,66.45317236192204,1,7266.200000000033,-38.45329747516644,7266.2,7266.2,-3.2741809263825417e-11,5975.333557227148,5975.333557227148
9,16789.160775213044,16722.707602851122,66.45317236192204,2,4921.960775213045,-2361.651456683806,4921.960775213045,4921.960775213045,0.0,5975.333557227148,5975.333557227148
9,16789.160775213044,16722.707602851122,66.45317236192204,3,4601.000000000056,2400.1047541589724,4601.0,4601.0,-5.638867150992155e-11,5975.333557227148,5975.333557227148
10,16789.160775213135,16722.707602851122,66.45317236201299,1,7266.199999999999,-38.453297475132786,7266.2,7266.2,9.094947017729282e-13,5975.333557227232,5975.333557227232
