run_id,generator,bus,tech,zone,cap_max,c,vc,fc,mu_cap_up,mu_cm_bud,energy_rent,cm_rent,total_rent,fixed_cost,profit
3,NL0 0 CCGT,NL0 0,CCGT,1,200.0,200.0,6.0,22.5,4.5,27.0,0.0,5400.0,5400.0,4500.0,900.0
3,NL0 1 coal,NL0 1,coal,1,200.0,75.0,5.0,30.0,0.0,27.0,225.0,2025.0,2250.0,2250.0,0.0
3,NL0 10 nuclear,NL0 10,nuclear,1,200.0,0.0,4.0,37.5,0.0,31.5,0.0,0.0,0.0,0.0,0.0
5,NL0 0 CCGT,NL0 0,CCGT,1,200.0,200.0,6.0,22.5,4.5,0.0,5400.0,0.0,5400.0,4500.0,900.0
5,NL0 1 coal,NL0 1,coal,1,200.0,75.0,5.0,30.0,0.0,0.0,2250.0,0.0,2250.0,2250.0,0.0
5,NL0 10 nuclear,NL0 10,nuclear,1,200.0,0.0,4.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,NL0 0 CCGT,NL0 0,CCGT,1,200.0,200.0,6.0,22.5,4.5,27.0,0.0,5400.0,5400.0,4500.0,900.0
6,NL0 1 coal,NL0 1,coal,1,200.0,75.0,5.0,30.0,0.0,27.0,225.0,2025.0,2250.0,2250.0,0.0
6,NL0 10 nuclear,NL0 10,nuclear,1,200.0,0.0,4.0,37.5,0.0,31.5,0.0,0.0,0.0,0.0,0.0
