run_id,weight_type,mpec_status,solve_time,gap,total_cap,market_cost,lambda_e_avg,ls_total,rd_status,rd_volume,rd_cost,curtailment,lambda_c_z1,lambda_c_z2,lambda_c_z3,c_NL0 0 coal,c_NL0 1 coal,c_NL0 10 coal
1,unit_pos,OPTIMAL,0.04200005531311035,0.0,311.1111111111111,6725.246634634011,5.0,0.0,OPTIMAL,211.1111111111112,852.1277777777782,0.0,11.564989182752065,11.564989182752065,11.564989182752065,11.11111111111111,155.55555555555554,144.44444444444446
2,unit_pos,OPTIMAL,0.009000062942504883,0.0,311.1111111111111,6725.246634634011,5.0,0.0,OPTIMAL,132.22222222222223,654.9055555555556,0.0,11.564989182752065,11.564989182752065,11.564989182752065,11.11111111111111,155.55555555555554,144.44444444444446
3,unit_pos,OPTIMAL,0.003999948501586914,0.0,311.1111111111111,6725.246634634011,5.0,0.0,OPTIMAL,132.22222222222223,654.9055555555556,0.0,11.564989182752065,11.564989182752065,11.564989182752065,11.11111111111111,155.55555555555554,144.44444444444446
4,unit_neg,OPTIMAL,0.003000020980834961,0.0,311.1111111111111,6725.246634634011,5.0,0.0,OPTIMAL,132.22222222222223,654.9055555555556,0.0,11.564989182752065,11.564989182752065,11.564989182752065,11.11111111111111,155.55555555555554,144.44444444444446
5,unit_neg,OPTIMAL,0.003000020980834961,0.0,311.1111111111111,6725.246634634011,5.0,0.0,OPTIMAL,132.22222222222223,654.9055555555556,0.0,11.564989182752065,11.564989182752065,11.564989182752065,11.11111111111111,155.55555555555554,144.44444444444446
6,unit_neg,OPTIMAL,0.002000093460083008,0.0,311.1111111111111,6725.246634634011,5.0,0.0,OPTIMAL,132.22222222222223,654.9055555555556,0.0,11.564989182752065,11.564989182752065,11.564989182752065,11.11111111111111,155.55555555555554,144.44444444444446
7,random,OPTIMAL,0.002000093460083008,0.0,311.1111111111111,6725.246634634011,5.0,0.0,OPTIMAL,132.22222222222223,654.9055555555556,0.0,11.564989182752065,11.564989182752065,11.564989182752065,11.11111111111111,155.55555555555554,144.44444444444446
