scenario,case_study,design,sigma,line,bus,ptdf,ptdf_side,capacity_min_mw,capacity_max_mw,rho_investment_total_overload,rho_investment_maximum_overload,rho_investment_redispatch,rho_investment_grid_shedding,runs
nl34_z3_sigma25,Case Study 1,Split,0.25,27,NL0 5,-0.1961625193216211,negative,0.0,1000.0,-0.4776277136092999,-0.4582061531481143,-0.2705385640117932,-0.07757004432280852,80
nl34_z3_sigma25,Case Study 1,Split,0.25,27,NL0 6,-0.2916914495222213,negative,0.0,1000.0,0.006106584315520801,-0.005971348539744215,0.167094340808679,0.1999036719183366,80
nl34_z3_sigma25,Case Study 1,Split,0.25,27,NL0 7,-0.1126525218778524,negative,0.0,1000.0,-0.46678712276400536,-0.4340655896919516,-0.38662503518528907,-0.28874668021375743,80
nl34_z3_sigma25,Case Study 1,Split,0.25,27,NL0 9,-0.4137255672146022,negative,0.0,1000.0,-0.03611742788381535,-0.04615223925272983,0.1699635477007362,0.19744733938818096,80
nl34_z3_sigma25,Case Study 1,Split,0.25,34,NL0 11,0.0518945787034868,positive,0.0,1000.0,0.37890619671478676,0.3696588726581758,0.30902464893565873,0.2217383744455895,80
nl34_z3_sigma25,Case Study 1,Split,0.25,34,NL0 12,0.3496049747419685,positive,0.0,1000.0,0.08809181328696312,0.08200363172738201,0.10890456110034429,-0.013432574445247451,80
nl34_z3_sigma25,Case Study 1,Split,0.25,34,NL0 14,0.5958661306973949,positive,0.0,1000.0,0.8670272136756457,0.8550937246354361,0.7442672976838531,0.8272080434603806,80
nl34_z3_sigma25,Case Study 1,Split,0.25,34,NL0 15,0.0602920655691069,positive,0.0,1000.0,-0.8706845046187691,-0.8594711169194522,-0.8229658387249887,-0.868568582857538,80
nl34_z3_sigma25,Case Study 1,Split,0.25,34,NL0 19,0.2564038049304292,positive,0.0,1000.0,-0.8657226154374936,-0.8689600404919451,-0.7323319779566079,-0.7736097907119199,80
nl34_z3_sigma25,Case Study 1,Split,0.25,34,NL0 2,0.2338244393894308,positive,0.0,1000.0,-0.8894001527352021,-0.8909444592419232,-0.7909173712639489,-0.8555349079817428,80
nl34_z3_sigma25,Case Study 1,Split,0.25,34,NL0 25,0.2674852916627747,positive,0.0,1000.0,-0.6730073911904425,-0.6888077081188689,-0.6011353829754446,-0.6274997995808176,80
nl34_z3_sigma25,Case Study 1,Split,0.25,34,NL0 26,0.7431821366241216,positive,0.0,1000.0,0.8042183148052043,0.7990300932243342,0.6172617350519106,0.6820824037641776,80
nl34_z3_sigma25,Case Study 1,Split,0.25,34,NL0 28,0.5315626726964165,positive,0.0,1000.0,0.8314723924200921,0.8178055744083934,0.7807593095554638,0.8018097195368724,80
nl34_z3_sigma25,Case Study 1,Split,0.25,34,NL0 31,0.2745496521811298,positive,0.0,1000.0,-0.03500914545656395,-0.03415383506722044,0.004183422658404626,-0.12512400266494994,80
nl34_z3_sigma50,Case Study 1,Split,0.5,11,NL0 11,0.051894578703487,positive,0.0,1000.0,0.16655460061009503,0.12640193248585685,0.2796783914168436,0.4362070325841727,80
nl34_z3_sigma50,Case Study 1,Split,0.5,11,NL0 12,0.3496049747419688,positive,0.0,1000.0,0.9272642386274047,0.8802769922175819,0.7219459600108926,0.8749051092966993,80
nl34_z3_sigma50,Case Study 1,Split,0.5,11,NL0 14,0.5958661306973952,positive,0.0,1000.0,0.6390328868909086,0.6545803234574574,0.5487206080926159,0.708709380576945,80
nl34_z3_sigma50,Case Study 1,Split,0.5,11,NL0 15,0.0602920655691071,positive,0.0,1000.0,-0.9113448784488364,-0.8904036362416082,-0.7140872146841227,-0.8883717828518524,80
nl34_z3_sigma50,Case Study 1,Split,0.5,11,NL0 19,0.2564038049304295,positive,0.0,1000.0,-0.579029073966873,-0.5893480405315232,-0.4956259118004121,-0.7008092409734409,80
nl34_z3_sigma50,Case Study 1,Split,0.5,11,NL0 2,0.2338244393894311,positive,0.0,1000.0,-0.8346062760211193,-0.8417444273627076,-0.6976685014207233,-0.8723458866939999,80
nl34_z3_sigma50,Case Study 1,Split,0.5,11,NL0 25,0.2674852916627749,positive,0.0,1000.0,-0.3942091575087509,-0.3975532011707516,-0.31529113082678684,-0.4873647623820514,80
nl34_z3_sigma50,Case Study 1,Split,0.5,11,NL0 26,-0.2568178633758781,negative,0.0,1000.0,0.3297073273460892,0.3474576689656925,0.25750446206893274,0.4744864763189461,80
nl34_z3_sigma50,Case Study 1,Split,0.5,11,NL0 28,0.5315626726964169,positive,0.0,1000.0,0.8872987718718034,0.8755883318362422,0.7155717502750641,0.8907777684340833,80
nl34_z3_sigma50,Case Study 1,Split,0.5,11,NL0 31,0.2745496521811301,positive,0.0,1000.0,-0.07008171537830905,-0.11658576528406094,-0.05332086528336789,-0.22847657011995076,80
nl34_z3_sigma50,Case Study 1,Split,0.5,14,NL0 12,-0.3803812325533696,negative,0.0,1000.0,0.16693324482011537,0.2891348599915901,0.7219459600108926,0.8749051092966993,80
nl34_z3_sigma50,Case Study 1,Split,0.5,14,NL0 14,-0.2363562655801373,negative,0.0,1000.0,-0.42813853644294136,-0.2533305576838074,0.5487206080926159,0.708709380576945,80
nl34_z3_sigma50,Case Study 1,Split,0.5,14,NL0 19,-0.246483307049037,negative,0.0,1000.0,0.46999014718650567,0.30085342417045147,-0.4956259118004121,-0.7008092409734409,80
nl34_z3_sigma50,Case Study 1,Split,0.5,14,NL0 2,-0.2140445489169543,negative,0.0,1000.0,0.1680255979164299,0.013869130885353093,-0.6976685014207233,-0.8723458866939999,80
nl34_z3_sigma50,Case Study 1,Split,0.5,14,NL0 25,-0.5462474063364559,negative,0.0,1000.0,0.6657104826811308,0.482938084561942,-0.31529113082678684,-0.4873647623820514,80
nl34_z3_sigma50,Case Study 1,Split,0.5,14,NL0 26,-0.1501990200092376,negative,0.0,1000.0,-0.7255882336402536,-0.5464522061939736,0.25750446206893274,0.4744864763189461,80
nl34_z3_sigma50,Case Study 1,Split,0.5,14,NL0 28,-0.2739639157957153,negative,0.0,1000.0,-0.10345014793474841,0.06445626543352623,0.7155717502750641,0.8907777684340833,80
nl34_z3_sigma50,Case Study 1,Split,0.5,14,NL0 31,-0.2725526290146342,negative,0.0,1000.0,0.7989905084480537,0.6118882550673423,-0.05332086528336789,-0.22847657011995076,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 1,0.5863925659267386,positive,0.0,1000.0,0.7207495313374963,0.665977853499702,0.30129696998151345,0.4516761980289937,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 11,0.6884856692823966,positive,0.0,1000.0,0.7242227757824774,0.6743997920333629,0.2796783914168436,0.4362070325841727,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 12,0.8096498326560537,positive,0.0,1000.0,0.2706801010734101,0.2919320771403932,0.7219459600108926,0.8749051092966993,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 13,0.4951241241528987,positive,0.0,1000.0,0.7507188759698277,0.6998530168479328,0.45462509325298756,0.40044114129816566,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 14,0.8179529300422532,positive,0.0,1000.0,0.27784881492146724,0.23220094327034027,0.5487206080926159,0.708709380576945,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 15,0.7998951750421592,positive,0.0,1000.0,-0.2993892933019276,-0.3041081902787358,-0.7140872146841227,-0.8883717828518524,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 16,0.0508547496430146,positive,0.0,1000.0,0.02581395707633762,0.00622186981242714,-0.1206167763554488,0.04425718041370384,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 19,0.8065074028788093,positive,0.0,1000.0,-0.2854752055161683,-0.24475529789518008,-0.4956259118004121,-0.7008092409734409,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 2,0.8057461026636854,positive,0.0,1000.0,-0.2897931342044551,-0.27907214839723565,-0.6976685014207233,-0.8723458866939999,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 20,0.8732517387551535,positive,0.0,1000.0,-0.10201653805695358,-0.06594923246414905,-0.07187250362746656,-0.05370639717838216,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 22,0.1126525218778523,positive,0.0,1000.0,-0.7694914665701826,-0.6880131190545733,-0.4001785848039717,-0.4886167409268469,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 25,0.8068810333166492,positive,0.0,1000.0,-0.30016867688782806,-0.26675872263992517,-0.31529113082678684,-0.4873647623820514,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 26,0.8229199299696675,positive,0.0,1000.0,0.2567076189697458,0.21295460304974786,0.25750446206893274,0.4744864763189461,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 28,0.8157848338519302,positive,0.0,1000.0,0.2664570477855722,0.2695677759762065,0.7155717502750641,0.8907777684340833,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 31,0.8071192197782027,positive,0.0,1000.0,-0.13972559963357986,-0.09695439538617959,-0.05332086528336789,-0.22847657011995076,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 4,0.8311498499314555,positive,0.0,1000.0,0.23107042397912853,0.1822841682620028,0.1283739354546119,0.3271372524095173,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 5,0.196162519321621,positive,0.0,1000.0,-0.7292655003194756,-0.6617013016515273,-0.42017631636839314,-0.38454361465771536,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 6,0.2916914495222212,positive,0.0,1000.0,0.14807490953725014,0.11148737499146406,0.20111158164842868,0.07297916748718139,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 7,0.1126525218778523,positive,0.0,1000.0,-0.6275754874247838,-0.5473882211893467,-0.25847168678119914,-0.4750307774596616,80
nl34_z3_sigma50,Case Study 1,Split,0.5,26,NL0 9,0.4137255672146021,positive,0.0,1000.0,0.21577241778570933,0.16128116966085693,0.27193130760854156,0.09582313141645844,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 1,-0.5863925659267387,negative,0.0,1000.0,0.7687637752074447,0.7442910856149031,0.30129696998151345,0.4516761980289937,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 11,-0.6884856692823967,negative,0.0,1000.0,0.7846345955596408,0.7401673591836978,0.2796783914168436,0.4362070325841727,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 12,-0.8096498326560541,negative,0.0,1000.0,0.2233464289446983,0.25957591379322537,0.7219459600108926,0.8749051092966993,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 13,-0.4951241241528989,negative,0.0,1000.0,0.7345593919222656,0.7069520721462254,0.45462509325298756,0.40044114129816566,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 14,-0.8179529300422536,negative,0.0,1000.0,0.25335945649640057,0.19241414467196008,0.5487206080926159,0.708709380576945,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 15,-0.7998951750421595,negative,0.0,1000.0,-0.2626106903468757,-0.28264826279554695,-0.7140872146841227,-0.8883717828518524,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 16,-0.0508547496430146,negative,0.0,1000.0,0.18496128958108912,0.17496267631702728,-0.1206167763554488,0.04425718041370384,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 19,-0.8065074028788094,negative,0.0,1000.0,-0.2970793480951591,-0.23762277508572063,-0.4956259118004121,-0.7008092409734409,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 2,-0.8057461026636855,negative,0.0,1000.0,-0.2709838485345161,-0.26009393120061874,-0.6976685014207233,-0.8723458866939999,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 20,0.1267482612448462,positive,0.0,1000.0,-0.4425672395507063,-0.42933251676552514,-0.07187250362746656,-0.05370639717838216,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 22,-0.1126525218778524,negative,0.0,1000.0,-0.8236429472321446,-0.7562748695638071,-0.4001785848039717,-0.4886167409268469,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 25,-0.8068810333166494,negative,0.0,1000.0,-0.3305779988491501,-0.2769127357335389,-0.31529113082678684,-0.4873647623820514,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 26,-0.8229199299696678,negative,0.0,1000.0,0.31040711292209744,0.23888231652815242,0.25750446206893274,0.4744864763189461,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 28,-0.8157848338519306,negative,0.0,1000.0,0.21885519120081584,0.22423316619634817,0.7155717502750641,0.8907777684340833,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 31,-0.8071192197782028,negative,0.0,1000.0,-0.18514117222118617,-0.10538849365464403,-0.05332086528336789,-0.22847657011995076,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 4,-0.8311498499314557,negative,0.0,1000.0,0.3108854760279976,0.2366776148400702,0.1283739354546119,0.3271372524095173,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 5,-0.1961625193216211,negative,0.0,1000.0,-0.7657919941493236,-0.7346003663839226,-0.42017631636839314,-0.38454361465771536,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 6,-0.2916914495222213,negative,0.0,1000.0,0.13626547611171594,0.07535945475572985,0.20111158164842868,0.07297916748718139,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 7,-0.1126525218778524,negative,0.0,1000.0,-0.7024422596159149,-0.6375408908468148,-0.25847168678119914,-0.4750307774596616,80
nl34_z3_sigma50,Case Study 1,Split,0.5,27,NL0 9,-0.4137255672146022,negative,0.0,1000.0,0.185561092353946,0.1466840963483719,0.27193130760854156,0.09582313141645844,80
nl34_z3_sigma50,Case Study 1,Split,0.5,34,NL0 11,0.0518945787034868,positive,0.0,1000.0,0.29743652428969275,0.34915489524903415,0.2796783914168436,0.4362070325841727,80
nl34_z3_sigma50,Case Study 1,Split,0.5,34,NL0 12,0.3496049747419685,positive,0.0,1000.0,0.7713867524746364,0.7698914521036322,0.7219459600108926,0.8749051092966993,80
nl34_z3_sigma50,Case Study 1,Split,0.5,34,NL0 14,0.5958661306973949,positive,0.0,1000.0,0.8758868909209326,0.8866750942670372,0.5487206080926159,0.708709380576945,80
nl34_z3_sigma50,Case Study 1,Split,0.5,34,NL0 15,0.0602920655691069,positive,0.0,1000.0,-0.856564259920445,-0.8632684446178074,-0.7140872146841227,-0.8883717828518524,80
nl34_z3_sigma50,Case Study 1,Split,0.5,34,NL0 19,0.2564038049304292,positive,0.0,1000.0,-0.8219649789599388,-0.8335554775142973,-0.4956259118004121,-0.7008092409734409,80
nl34_z3_sigma50,Case Study 1,Split,0.5,34,NL0 2,0.2338244393894308,positive,0.0,1000.0,-0.8873127447930281,-0.8876061559339332,-0.6976685014207233,-0.8723458866939999,80
nl34_z3_sigma50,Case Study 1,Split,0.5,34,NL0 25,0.2674852916627747,positive,0.0,1000.0,-0.6618087713665907,-0.6879734642854082,-0.31529113082678684,-0.4873647623820514,80
nl34_z3_sigma50,Case Study 1,Split,0.5,34,NL0 26,0.7431821366241216,positive,0.0,1000.0,0.7145573459735362,0.7352265348416374,0.25750446206893274,0.4744864763189461,80
nl34_z3_sigma50,Case Study 1,Split,0.5,34,NL0 28,0.5315626726964165,positive,0.0,1000.0,0.8777898371224624,0.8840215698910692,0.7155717502750641,0.8907777684340833,80
nl34_z3_sigma50,Case Study 1,Split,0.5,34,NL0 31,0.2745496521811298,positive,0.0,1000.0,-0.5064641090204693,-0.5235407343314964,-0.05332086528336789,-0.22847657011995076,80
nl34_z3_sigma75,Case Study 1,Split,0.75,11,NL0 11,0.051894578703487,positive,0.0,1000.0,0.1538341214869846,0.20333015410860755,0.1981394575158603,0.46404411753760694,80
nl34_z3_sigma75,Case Study 1,Split,0.75,11,NL0 12,0.3496049747419688,positive,0.0,1000.0,0.8601064130659646,0.8203863293669366,0.8426306192699324,0.740599800360284,80
nl34_z3_sigma75,Case Study 1,Split,0.75,11,NL0 14,0.5958661306973952,positive,0.0,1000.0,0.5515222634513225,0.6023018439611716,0.5324628369599593,0.5120466870457635,80
nl34_z3_sigma75,Case Study 1,Split,0.75,11,NL0 15,0.0602920655691071,positive,0.0,1000.0,-0.7592247752811137,-0.7111286373724494,-0.7305280023169459,-0.6431366516136044,80
nl34_z3_sigma75,Case Study 1,Split,0.75,11,NL0 19,0.2564038049304295,positive,0.0,1000.0,-0.4354699836023918,-0.4521857363017028,-0.4242390669681381,-0.40431236285286815,80
nl34_z3_sigma75,Case Study 1,Split,0.75,11,NL0 2,0.2338244393894311,positive,0.0,1000.0,-0.6793453681889605,-0.6334157324831915,-0.6530614259930186,-0.556988515078418,80
nl34_z3_sigma75,Case Study 1,Split,0.75,11,NL0 25,0.2674852916627749,positive,0.0,1000.0,-0.2637856503438326,-0.2894198504916852,-0.2541913765463829,-0.23728312289996137,80
nl34_z3_sigma75,Case Study 1,Split,0.75,11,NL0 26,-0.2568178633758781,negative,0.0,1000.0,0.23945514324093717,0.3223546301069169,0.25540716043698564,0.30093206310546805,80
nl34_z3_sigma75,Case Study 1,Split,0.75,11,NL0 28,0.5315626726964169,positive,0.0,1000.0,0.770435578536845,0.7235825721834321,0.7237580478081489,0.6183858599508371,80
nl34_z3_sigma75,Case Study 1,Split,0.75,11,NL0 31,0.2745496521811301,positive,0.0,1000.0,0.23743687765306026,0.1849777165276822,0.2397616335680817,0.20657313937383362,80
nl34_z3_sigma75,Case Study 1,Split,0.75,14,NL0 12,-0.3803812325533696,negative,0.0,1000.0,0.31629156661134195,0.3841187282839997,0.8426306192699324,0.740599800360284,80
nl34_z3_sigma75,Case Study 1,Split,0.75,14,NL0 14,-0.2363562655801373,negative,0.0,1000.0,-0.4276285369356329,-0.4103890348901109,0.5324628369599593,0.5120466870457635,80
nl34_z3_sigma75,Case Study 1,Split,0.75,14,NL0 19,-0.246483307049037,negative,0.0,1000.0,0.4677553257535525,0.4417804591381585,-0.4242390669681381,-0.40431236285286815,80
nl34_z3_sigma75,Case Study 1,Split,0.75,14,NL0 2,-0.2140445489169543,negative,0.0,1000.0,0.19351144267244264,0.19894093016163994,-0.6530614259930186,-0.556988515078418,80
nl34_z3_sigma75,Case Study 1,Split,0.75,14,NL0 25,-0.5462474063364559,negative,0.0,1000.0,0.658166607796559,0.6131642435971465,-0.2541913765463829,-0.23728312289996137,80
nl34_z3_sigma75,Case Study 1,Split,0.75,14,NL0 26,-0.1501990200092376,negative,0.0,1000.0,-0.681843633350797,-0.6435666688526146,0.25540716043698564,0.30093206310546805,80
nl34_z3_sigma75,Case Study 1,Split,0.75,14,NL0 28,-0.2739639157957153,negative,0.0,1000.0,-0.1097142155083506,-0.10562206544686363,0.7237580478081489,0.6183858599508371,80
nl34_z3_sigma75,Case Study 1,Split,0.75,14,NL0 31,-0.2725526290146342,negative,0.0,1000.0,0.7765093908884181,0.8024136513302628,0.2397616335680817,0.20657313937383362,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 1,0.5863925659267386,positive,0.0,1000.0,0.7616274362892895,0.47982797009090206,0.23404917363344951,0.5153802762163905,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 11,0.6884856692823966,positive,0.0,1000.0,0.7272209665575274,0.43617514979359234,0.1981394575158603,0.46404411753760694,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 12,0.8096498326560537,positive,0.0,1000.0,0.2726458209037532,0.27583525873122117,0.8426306192699324,0.740599800360284,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 13,0.4951241241528987,positive,0.0,1000.0,0.717267500338307,0.5978109118877265,0.4400987917299464,0.632219574719509,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 14,0.8179529300422532,positive,0.0,1000.0,0.39688622865836565,0.3576401405873193,0.5324628369599593,0.5120466870457635,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 15,0.7998951750421592,positive,0.0,1000.0,-0.2721419331371837,-0.2291303898294658,-0.7305280023169459,-0.6431366516136044,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 16,0.0508547496430146,positive,0.0,1000.0,-0.0517682787389106,-0.10975611761608658,-0.1721256480647145,-0.019484329043166743,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 19,0.8065074028788093,positive,0.0,1000.0,-0.32959819008252145,-0.3109284135049279,-0.4242390669681381,-0.40431236285286815,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 2,0.8057461026636854,positive,0.0,1000.0,-0.2692647898400467,-0.24353243482699388,-0.6530614259930186,-0.556988515078418,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 20,0.8732517387551535,positive,0.0,1000.0,0.05241018654728311,0.16930845933185093,0.08493578421618166,0.02417959672117756,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 22,0.1126525218778523,positive,0.0,1000.0,-0.7546668145610265,-0.5730606789654219,-0.35677661579606595,-0.5693783452459623,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 25,0.8068810333166492,positive,0.0,1000.0,-0.34687657311633896,-0.22866296765556474,-0.2541913765463829,-0.23728312289996137,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 26,0.8229199299696675,positive,0.0,1000.0,0.39679054529993013,0.38003914098073627,0.25540716043698564,0.30093206310546805,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 28,0.8157848338519302,positive,0.0,1000.0,0.27201395668144085,0.26321071981806426,0.7237580478081489,0.6183858599508371,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 31,0.8071192197782027,positive,0.0,1000.0,-0.1438345293818404,-0.12200811794196599,0.2397616335680817,0.20657313937383362,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 4,0.8311498499314555,positive,0.0,1000.0,0.3701846958817858,0.30900096416624506,0.08081713180161368,0.13222604935869306,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 5,0.196162519321621,positive,0.0,1000.0,-0.8082202078423154,-0.5444769342255555,-0.3409428186653235,-0.46694847061232647,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 6,0.2916914495222212,positive,0.0,1000.0,0.10028089364887327,0.2796225379912177,0.3016575407077659,0.3123056917823989,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 7,0.1126525218778523,positive,0.0,1000.0,-0.6551845476743777,-0.4557320765967244,-0.1910389325161167,-0.47450382704971705,80
nl34_z3_sigma75,Case Study 1,Split,0.75,26,NL0 9,0.4137255672146021,positive,0.0,1000.0,0.19616449855276938,0.3068845935365965,0.34767646524914303,0.3427343094426062,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 1,-0.5863925659267387,negative,0.0,1000.0,0.7911431107432284,0.7391649976501158,0.23404917363344951,0.5153802762163905,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 11,-0.6884856692823967,negative,0.0,1000.0,0.7654631591782874,0.7026592515458511,0.1981394575158603,0.46404411753760694,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 12,-0.8096498326560541,negative,0.0,1000.0,0.2632815981442363,0.2775287983090031,0.8426306192699324,0.740599800360284,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 13,-0.4951241241528989,negative,0.0,1000.0,0.724009784425168,0.7221636926263819,0.4400987917299464,0.632219574719509,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 14,-0.8179529300422536,negative,0.0,1000.0,0.42847407661320963,0.470009236595982,0.5324628369599593,0.5120466870457635,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 15,-0.7998951750421595,negative,0.0,1000.0,-0.28903482529524066,-0.3215939212480253,-0.7305280023169459,-0.6431366516136044,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 16,-0.0508547496430146,negative,0.0,1000.0,0.20699554011237734,0.25465384527817664,-0.1721256480647145,-0.019484329043166743,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 19,-0.8065074028788094,negative,0.0,1000.0,-0.407955399786906,-0.4051633863303318,-0.4242390669681381,-0.40431236285286815,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 2,-0.8057461026636855,negative,0.0,1000.0,-0.29677682035061514,-0.3243669633430836,-0.6530614259930186,-0.556988515078418,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 20,0.1267482612448462,positive,0.0,1000.0,-0.4626916909225654,-0.3970146191223253,0.08493578421618166,0.02417959672117756,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 22,-0.1126525218778524,negative,0.0,1000.0,-0.8395805312714902,-0.8130539388556511,-0.35677661579606595,-0.5693783452459623,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 25,-0.8068810333166494,negative,0.0,1000.0,-0.4306619565725819,-0.39657799761536705,-0.2541913765463829,-0.23728312289996137,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 26,-0.8229199299696678,negative,0.0,1000.0,0.49883655320478104,0.4981535785469083,0.25540716043698564,0.30093206310546805,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 28,-0.8157848338519306,negative,0.0,1000.0,0.26948002285773226,0.3113429470381615,0.7237580478081489,0.6183858599508371,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 31,-0.8071192197782028,negative,0.0,1000.0,-0.2272016811671527,-0.21894607466298008,0.2397616335680817,0.20657313937383362,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 4,-0.8311498499314557,negative,0.0,1000.0,0.481357842985605,0.4531032982524707,0.08081713180161368,0.13222604935869306,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 5,-0.1961625193216211,negative,0.0,1000.0,-0.8161932286212203,-0.7735600125406205,-0.3409428186653235,-0.46694847061232647,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 6,-0.2916914495222213,negative,0.0,1000.0,0.16784339645346655,0.2068870206651524,0.3016575407077659,0.3123056917823989,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 7,-0.1126525218778524,negative,0.0,1000.0,-0.7195149075715285,-0.6809672256270535,-0.1910389325161167,-0.47450382704971705,80
nl34_z3_sigma75,Case Study 1,Split,0.75,27,NL0 9,-0.4137255672146022,negative,0.0,1000.0,0.20050571692769675,0.24750257973168754,0.34767646524914303,0.3427343094426062,80
nl34_z3_sigma75,Case Study 1,Split,0.75,34,NL0 11,0.0518945787034868,positive,0.0,1000.0,0.3858410156288209,0.43709103755914536,0.1981394575158603,0.46404411753760694,80
nl34_z3_sigma75,Case Study 1,Split,0.75,34,NL0 12,0.3496049747419685,positive,0.0,1000.0,0.5883645760165076,0.5996104315071651,0.8426306192699324,0.740599800360284,80
nl34_z3_sigma75,Case Study 1,Split,0.75,34,NL0 14,0.5958661306973949,positive,0.0,1000.0,0.8800932244006837,0.8988540320403446,0.5324628369599593,0.5120466870457635,80
nl34_z3_sigma75,Case Study 1,Split,0.75,34,NL0 15,0.0602920655691069,positive,0.0,1000.0,-0.8325636304807252,-0.8439567784383837,-0.7305280023169459,-0.6431366516136044,80
nl34_z3_sigma75,Case Study 1,Split,0.75,34,NL0 19,0.2564038049304292,positive,0.0,1000.0,-0.8156567642043699,-0.8480247595550706,-0.4242390669681381,-0.40431236285286815,80
nl34_z3_sigma75,Case Study 1,Split,0.75,34,NL0 2,0.2338244393894308,positive,0.0,1000.0,-0.851259821231666,-0.8741031722477992,-0.6530614259930186,-0.556988515078418,80
