run_id,weight_type,mpec_status,solve_time,gap,total_cap,market_cost,lambda_e_avg,ls_total,rd_status,rd_volume,rd_cost,curtailment,rd_up_vol,rd_down_vol,rd_cost_econ,curt_cost,lambda_c_z1,c_dem_z1,nu_c_z1,req_z1,net_import_z1,lambda_c_z2,c_dem_z2,nu_c_z2,req_z2,net_import_z2,lambda_c_z3,c_dem_z3,nu_c_z3,req_z3,net_import_z3,c_NL0 0 CCGT,c_NL0 1 coal,c_NL0 10 nuclear
1,ptdf_pos,OPTIMAL,0.016000032424926758,0.0,298.2142857142857,12883.946428571428,5.0,0.0,OPTIMAL,368.089409473587,834.8909674954465,2.017980902158323,183.03571428571433,185.05369518787268,229.4966968479497,605.3942706474968,22.5,18.214285714285715,22.5,18.214285714285715,-7.5,30.0,153.75,30.0,153.75,-3.75,37.5,126.25,37.5,126.25000000000003,11.25,18.214285714285715,153.75,126.25
2,ptdf_neg,OPTIMAL,0.009999990463256836,0.0,298.2142857142857,12883.946428571428,5.0,0.0,OPTIMAL,368.089409473587,834.8909674954465,2.017980902158323,183.03571428571433,185.05369518787268,229.4966968479497,605.3942706474968,22.5,18.214285714285715,22.5,18.214285714285715,-7.5,30.0,153.75,30.0,153.75,-3.75,37.5,126.25,37.5,126.25000000000003,11.25,18.214285714285715,153.75,126.25
3,ptdf_pos,OPTIMAL,0.003999948501586914,0.0,298.2142857142857,12883.946428571428,5.0,0.0,OPTIMAL,368.089409473587,834.8909674954465,2.017980902158323,183.03571428571433,185.05369518787268,229.4966968479497,605.3942706474968,22.5,18.214285714285715,22.5,18.214285714285715,-7.5,30.0,153.75,30.0,153.75,-3.75,37.5,126.25,37.5,126.25000000000003,11.25,18.214285714285715,153.75,126.25
4,ptdf_neg,OPTIMAL,0.01399993896484375,0.0,298.2142857142857,12883.946428571428,5.0,0.0,OPTIMAL,368.089409473587,834.8909674954465,2.017980902158323,183.03571428571433,185.05369518787268,229.4966968479497,605.3942706474968,22.5,18.214285714285715,22.5,18.214285714285715,-7.5,30.0,153.75,30.0,153.75,-3.75,37.5,126.25,37.5,126.25000000000003,11.25,18.214285714285715,153.75,126.25
5,ptdf_pos,OPTIMAL,0.006000041961669922,0.0,298.2142857142857,12883.946428571428,5.0,0.0,OPTIMAL,368.089409473587,834.8909674954465,2.017980902158323,183.03571428571433,185.05369518787268,229.4966968479497,605.3942706474968,22.5,18.214285714285715,22.5,18.214285714285715,-7.5,30.0,153.75,30.0,153.75,-3.75,37.5,126.25,37.5,126.25000000000003,11.25,18.214285714285715,153.75,126.25
6,ptdf_neg,OPTIMAL,0.009999990463256836,0.0,298.2142857142857,12883.946428571428,5.0,0.0,OPTIMAL,368.089409473587,834.8909674954465,2.017980902158323,183.03571428571433,185.05369518787268,229.4966968479497,605.3942706474968,22.5,18.214285714285715,22.5,18.214285714285715,-7.5,30.0,153.75,30.0,153.75,-3.75,37.5,126.25,37.5,126.25000000000003,11.25,18.214285714285715,153.75,126.25
