run_id,t,line,market_flow,final_flow,Fmax,market_utilization,final_utilization,market_overload,market_violated,final_feasible
1,1,0,1.3914947544237997,-3.138223206378438,5.0,0.2782989508847599,0.6276446412756875,0.0,false,true
1,1,1,52.46292332585237,10.0,10.0,5.246292332585237,1.0,42.46292332585237,true,true
1,1,2,54.67993381700481,5.0,5.0,10.935986763400962,1.0,49.67993381700481,true,true
1,2,0,-19.530622803162505,-3.138223206378413,5.0,3.906124560632501,0.6276446412756826,14.530622803162505,true,true
1,2,1,53.147948625408944,10.0,10.0,5.314794862540895,1.0,43.147948625408944,true,true
1,2,2,22.03062280316253,5.0,5.0,4.406124560632506,1.0,17.03062280316253,true,true
1,3,0,6.808385048430707,1.4460572935251443,5.0,1.3616770096861415,0.28921145870502885,1.808385048430707,true,true
1,3,1,8.058385048430708,2.6960572935251452,10.0,0.8058385048430707,0.26960572935251453,0.0,false,true
1,3,2,18.905900665855043,5.0,5.0,3.7811801331710084,1.0,13.905900665855043,true,true
2,1,0,1.3914947544237997,-3.138223206378438,5.0,0.2782989508847599,0.6276446412756875,0.0,false,true
2,1,1,52.46292332585237,10.0,10.0,5.246292332585237,1.0,42.46292332585237,true,true
2,1,2,54.67993381700481,5.0,5.0,10.935986763400962,1.0,49.67993381700481,true,true
2,2,0,-19.530622803162505,-3.138223206378413,5.0,3.906124560632501,0.6276446412756826,14.530622803162505,true,true
2,2,1,53.147948625408944,10.0,10.0,5.314794862540895,1.0,43.147948625408944,true,true
2,2,2,22.03062280316253,5.0,5.0,4.406124560632506,1.0,17.03062280316253,true,true
2,3,0,6.808385048430707,1.4460572935251443,5.0,1.3616770096861415,0.28921145870502885,1.808385048430707,true,true
2,3,1,8.058385048430708,2.6960572935251452,10.0,0.8058385048430707,0.26960572935251453,0.0,false,true
2,3,2,18.905900665855043,5.0,5.0,3.7811801331710084,1.0,13.905900665855043,true,true
3,1,0,1.3914947544237997,-3.138223206378438,5.0,0.2782989508847599,0.6276446412756875,0.0,false,true
3,1,1,52.46292332585237,10.0,10.0,5.246292332585237,1.0,42.46292332585237,true,true
3,1,2,54.67993381700481,5.0,5.0,10.935986763400962,1.0,49.67993381700481,true,true
3,2,0,-19.530622803162505,-3.138223206378413,5.0,3.906124560632501,0.6276446412756826,14.530622803162505,true,true
3,2,1,53.147948625408944,10.0,10.0,5.314794862540895,1.0,43.147948625408944,true,true
3,2,2,22.03062280316253,5.0,5.0,4.406124560632506,1.0,17.03062280316253,true,true
3,3,0,6.808385048430707,1.4460572935251443,5.0,1.3616770096861415,0.28921145870502885,1.808385048430707,true,true
3,3,1,8.058385048430708,2.6960572935251452,10.0,0.8058385048430707,0.26960572935251453,0.0,false,true
3,3,2,18.905900665855043,5.0,5.0,3.7811801331710084,1.0,13.905900665855043,true,true
4,1,0,1.3914947544237997,-3.138223206378438,5.0,0.2782989508847599,0.6276446412756875,0.0,false,true
4,1,1,52.46292332585237,10.0,10.0,5.246292332585237,1.0,42.46292332585237,true,true
4,1,2,54.67993381700481,5.0,5.0,10.935986763400962,1.0,49.67993381700481,true,true
4,2,0,-19.530622803162505,-3.138223206378413,5.0,3.906124560632501,0.6276446412756826,14.530622803162505,true,true
4,2,1,53.147948625408944,10.0,10.0,5.314794862540895,1.0,43.147948625408944,true,true
4,2,2,22.03062280316253,5.0,5.0,4.406124560632506,1.0,17.03062280316253,true,true
4,3,0,6.808385048430707,1.4460572935251443,5.0,1.3616770096861415,0.28921145870502885,1.808385048430707,true,true
4,3,1,8.058385048430708,2.6960572935251452,10.0,0.8058385048430707,0.26960572935251453,0.0,false,true
4,3,2,18.905900665855043,5.0,5.0,3.7811801331710084,1.0,13.905900665855043,true,true
5,1,0,1.3914947544237997,-3.138223206378438,5.0,0.2782989508847599,0.6276446412756875,0.0,false,true
5,1,1,52.46292332585237,10.0,10.0,5.246292332585237,1.0,42.46292332585237,true,true
5,1,2,54.67993381700481,5.0,5.0,10.935986763400962,1.0,49.67993381700481,true,true
5,2,0,-19.530622803162505,-3.138223206378413,5.0,3.906124560632501,0.6276446412756826,14.530622803162505,true,true
5,2,1,53.147948625408944,10.0,10.0,5.314794862540895,1.0,43.147948625408944,true,true
5,2,2,22.03062280316253,5.0,5.0,4.406124560632506,1.0,17.03062280316253,true,true
5,3,0,6.808385048430707,1.4460572935251443,5.0,1.3616770096861415,0.28921145870502885,1.808385048430707,true,true
5,3,1,8.058385048430708,2.6960572935251452,10.0,0.8058385048430707,0.26960572935251453,0.0,false,true
5,3,2,18.905900665855043,5.0,5.0,3.7811801331710084,1.0,13.905900665855043,true,true
6,1,0,1.3914947544237997,-3.138223206378438,5.0,0.2782989508847599,0.6276446412756875,0.0,false,true
6,1,1,52.46292332585237,10.0,10.0,5.246292332585237,1.0,42.46292332585237,true,true
6,1,2,54.67993381700481,5.0,5.0,10.935986763400962,1.0,49.67993381700481,true,true
6,2,0,-19.530622803162505,-3.138223206378413,5.0,3.906124560632501,0.6276446412756826,14.530622803162505,true,true
6,2,1,53.147948625408944,10.0,10.0,5.314794862540895,1.0,43.147948625408944,true,true
6,2,2,22.03062280316253,5.0,5.0,4.406124560632506,1.0,17.03062280316253,true,true
6,3,0,6.808385048430707,1.4460572935251443,5.0,1.3616770096861415,0.28921145870502885,1.808385048430707,true,true
6,3,1,8.058385048430708,2.6960572935251452,10.0,0.8058385048430707,0.26960572935251453,0.0,false,true
6,3,2,18.905900665855043,5.0,5.0,3.7811801331710084,1.0,13.905900665855043,true,true
