run_id,generator,bus,zone,cap,vc,mu_cm_bud,energy_rent,cm_rent,total_gen
29,NL0 0 CCGT,NL0 0,1,575.0,43.272866666666665,5472.580873012747,540923.5908802447,3.14673400198233e6,60830.030628268956
29,NL0 1 biomass,NL0 1,1,71.0,19.979914529914527,5472.580873012747,322772.0821956153,388553.2419839051,12192.0
29,NL0 1 waste,NL0 1,1,31.0,34.1135,5472.580873012747,69198.42877354371,169650.00706339517,4526.915471299604
29,NL0 10 CCGT,NL0 10,1,507.0,43.27286666666667,5472.580873012747,476953.49665440654,2.774598502617463e6,50485.714759334056
29,NL0 10 waste,NL0 10,1,150.0,34.1135,5472.580873012747,334831.10696875985,820887.1309519121,22088.565707445112
29,NL0 11 CCGT,NL0 11,1,72.0,43.27286666666667,5472.580873012747,67733.0409450045,394025.8228569178,7344.0
29,NL0 11 biomass,NL0 11,1,20.0,19.979914529914527,5472.580873012747,90921.7132945395,109451.61746025494,3440.0
29,NL0 11 waste,NL0 11,1,50.0,34.1135,5472.580873012747,111610.36898958654,273629.0436506374,7461.0
29,NL0 13 CCGT,NL0 13,1,50.0,43.27286666666667,5472.580873012747,47036.833989586456,273629.0436506374,5206.0
29,NL0 13 biomass,NL0 13,1,77.0,19.979914529914527,5472.580873012747,350048.59618397715,421388.72722198156,13170.758589916517
29,NL0 16 CCGT,NL0 16,1,268.0,43.27286666666667,5472.580873012747,252117.4301841834,1.4666516739674164e6,27963.470300995894
29,NL0 17 CCGT,NL0 17,1,107.0,43.27286666666667,5472.580873012747,100658.82473771497,585566.153412364,11083.089606306256
29,NL0 18 CCGT,NL0 18,1,112.0,43.27286666666667,5472.580873012747,105362.50813667368,612929.0577774277,11596.333054567776
29,NL0 19 CCGT,NL0 19,1,523.0,53.04262929292929,5472.580873012747,286383.11750121147,2.862159796585667e6,11442.174094927099
29,NL0 19 biomass,NL0 19,1,49.0,19.979914529914527,5472.580873012747,222758.1975716218,268156.4627776246,8428.0
29,NL0 19 waste,NL0 19,1,36.0,34.1135,5472.580873012747,80359.4656725024,197012.9114284589,5326.432085485397
29,NL0 2 CCGT,NL0 2,1,272.5,43.27286666666667,5472.580873012747,256350.74524324623,1.4912782878959738e6,28835.8098896882
29,NL0 21 CCGT,NL0 21,1,85.0,43.27286666666667,5472.580873012747,79962.61778229699,465169.37420608354,8840.0
29,NL0 22 CCGT,NL0 22,1,100.0,43.27286666666667,5472.580873012747,94073.6679791729,547258.0873012748,9900.0
29,NL0 22 biomass,NL0 22,1,500.0,19.979914529914527,5472.580873012747,2.273042832363489e6,2.736290436506374e6,88213.71740471426
29,NL0 23 CCGT,NL0 23,1,964.0,43.8530553226903,5472.580873012747,870323.5031578823,5.275567961584289e6,47693.60984839019
29,NL0 24 CCGT,NL0 24,1,684.0,67.50263035262032,5472.580873012747,184434.58658511768,3.7432453171407194e6,10714.131760842
29,NL0 25 waste,NL0 25,1,54.0,34.1135,5472.580873012747,120539.19850875348,295519.36714268837,7977.923686106279
29,NL0 27 CCGT,NL0 27,1,984.0,43.27286666666667,5472.580873012747,925684.8929150614,5.385019579044543e6,93909.77292211424
29,NL0 27 biomass,NL0 27,1,22.0,19.979914529914527,5472.580873012747,100013.88462399351,120396.77920628044,3784.0
29,NL0 27 waste,NL0 27,1,71.2,34.1135,5472.580873012747,158933.16544117124,389647.75815850764,10456.064035991792
29,NL0 28 CCGT,NL0 28,1,144.0,43.27286666666667,5472.580873012747,135466.08189000905,788051.6457138356,14415.228345304786
29,NL0 3 CCGT,NL0 3,1,1907.0,51.41762846054192,5472.580873012747,1.112405887359476e6,1.043621172483531e7,58777.98065399885
29,NL0 3 biomass,NL0 3,1,22.0,19.979914529914527,5472.580873012747,100013.88462399351,120396.77920628044,3784.0
