run_id,t,node,demand,ls,curtailment
29,176,NL0 25,261.80282880036805,0.0,91.87220569321983
29,177,NL0 0,892.7237149879707,0.0,164.81181572572646
29,177,NL0 14,147.69145589576627,0.0,61.793123900174265
29,177,NL0 25,266.62451185332304,0.0,212.62451185332313
29,178,NL0 25,262.23049616023735,0.0,117.75683979683674
46,176,NL0 0,876.5795473808435,0.0,71.19753215078288
46,176,NL0 14,145.02057846964792,0.0,14.2343113524325
46,176,NL0 25,261.80282880036805,0.0,145.62552845921562
46,177,NL0 0,892.7237149879707,0.0,33.43039669653527
46,177,NL0 14,147.69145589576627,0.0,75.75591651120159
46,177,NL0 15,452.70026194106146,0.0,452.70026194106146
46,177,NL0 25,266.62451185332304,0.0,150.44721151217047
46,178,NL0 0,878.0114817203674,0.0,161.32326536909966
46,178,NL0 15,445.2396873622045,0.0,18.912484859181124
46,178,NL0 25,262.23049616023735,0.0,130.33449505445174
