run_id,zone,d_c_z,net_import,req_z,c_dem,lambda_c_z,nu_c,rho
59,2,2560.309318529239,-2338.8903589616048,4899.199677490844,4899.199677490844,5975.333557227263,5975.333557227263,0.0
59,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.76109772229,11368.88531658442,11368.885316584936,0.0
60,1,7227.746702524866,-38.453297475133695,7266.2,7266.2,5975.333557227263,5975.333557227263,0.0
60,2,2560.309318529239,-2338.8903589616048,4899.199677490844,4899.199677490844,5975.333557227263,5975.333557227263,0.0
60,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.76109772229,11368.88531658442,11368.885316584936,0.0
61,1,7227.746702524866,-38.4532974751246,7266.199999999991,7266.2,5975.333557227334,5975.333557139248,0.0
61,2,2560.309318529239,-2338.890358961614,4899.199677490853,4899.199677490881,5975.333557227334,5975.333557139542,0.0
61,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722284,11368.885316584212,11368.885316584212,0.0
62,1,7227.746702524866,-38.453297538906554,7266.200000063773,7266.2,5975.3335571373145,5975.3335571373145,0.0
62,2,2560.309318529239,-2338.890358897832,4899.199677427071,4899.199677427125,5975.3335571373145,5975.3335571373145,0.0
62,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.76109772229,11368.885316583615,11368.885316583615,0.0
63,1,7227.746702524866,-38.453297475133695,7266.2,7266.2,5975.333557227263,5975.333557227263,0.0
63,2,2560.309318529239,-2338.8903589616048,4899.199677490844,4899.199677490844,5975.333557227263,5975.333557227263,0.0
63,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.76109772229,11368.88531658442,11368.885316584936,0.0
64,1,7227.746702524866,-38.453297475133695,7266.2,7266.2,5975.333557227263,5975.333557227263,0.0
64,2,2560.309318529239,-2338.8903589616048,4899.199677490844,4899.199677490844,5975.333557227263,5975.333557227263,0.0
64,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.76109772229,11368.88531658442,11368.885316584936,0.0
65,1,7227.746702524866,-38.45329747538926,7266.200000000255,7266.2,5975.333557227125,5975.333557227125,0.0
65,2,2560.309318529239,-2338.890358961349,4899.199677490588,4899.19967749081,5975.333557227125,5975.333557225924,0.0
65,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722284,11368.885316584212,11368.885316584288,0.0
66,1,7227.746702524866,-38.4532974751512,7266.200000000017,7266.2,5975.333557227064,5975.333557227102,0.0
66,2,2560.309318529239,-2338.8903589615875,4899.199677490827,4899.199677490773,5975.333557227064,5975.333557227064,0.0
66,3,7001.104754159029,2377.3436564367385,4623.76109772229,4623.761097722284,11368.885316584276,11368.885316584276,0.0
67,1,7227.746702524866,-38.45329747521464,7266.200000000081,7266.2,5975.333557227086,5975.333557227086,0.0
67,2,2560.309318529239,-2338.890358961524,4899.199677490763,4899.199677490764,5975.333557227086,5975.333557227086,0.0
