run_id,weight_type,mpec_status,solve_time,gap,total_cap,market_cost,lambda_e_avg,ls_total,rd_status,rd_volume,rd_cost,curtailment,rd_up_vol,rd_down_vol,rd_cost_econ,curt_cost,lambda_c_z1,c_dem_z1,nu_c_z1,req_z1,net_import_z1,lambda_c_z2,c_dem_z2,nu_c_z2,req_z2,net_import_z2,lambda_c_z3,c_dem_z3,nu_c_z3,req_z3,net_import_z3,c_NL0 0 Invest,c_NL0 1 Invest,c_NL0 10 Invest,c_NL0 11 Invest,c_NL0 12 Invest,c_NL0 13 Invest,c_NL0 14 Invest,c_NL0 15 Invest,c_NL0 16 Invest,c_NL0 17 Invest,c_NL0 18 Invest,c_NL0 19 Invest,c_NL0 2 Invest,c_NL0 20 Invest,c_NL0 21 Invest,c_NL0 22 Invest,c_NL0 23 Invest,c_NL0 24 Invest,c_NL0 25 Invest,c_NL0 26 Invest,c_NL0 27 Invest,c_NL0 28 Invest,c_NL0 3 Invest,c_NL0 30 Invest,c_NL0 31 Invest,c_NL0 33 Invest,c_NL0 4 Invest,c_NL0 5 Invest,c_NL0 6 Invest,c_NL0 7 Invest,c_NL0 8 Invest,c_NL0 9 Invest
1,ptdf_pos,TIME_LIMIT,120.31100010871887,0.9388840104243189,502.46077521420796,2.2684212393942122e9,42.995639634035975,0.0,OPTIMAL,111083.69444298265,2.526631656781697e9,36654.14064663893,37214.77689817187,73868.91754481079,-2.5040478363894e6,2.5291357046180863e9,5975.333557227215,7266.2,5975.333557227234,7266.200000000314,-38.45329747544747,5975.333557227215,4899.199677490895,5975.333557227215,4899.19967749053,-2338.890358961291,11368.885316584405,4623.761097722284,11368.885316584405,4623.76109772229,2377.3436564367385,0.0,0.0,0.0,22.76109772339135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.6996774908166,0.0,0.0,0.0,0.0,0.0
2,ptdf_neg,TIME_LIMIT,120.2900002002716,95.74227642030424,502.4607752130679,2.2684212393940244e9,42.99563963403596,0.0,OPTIMAL,115501.51309509174,2.289426729022675e9,33212.789120478825,41144.36198730646,74357.15110778528,-2.255720290363605e6,2.291682449313039e9,5975.333557227193,7266.2,5975.333557227193,7266.200000000001,-38.45329747513483,5975.333557227193,4899.199677490843,5975.333557227193,4899.199677490843,-2338.890358961604,11368.885316584294,4623.761097722284,11368.885316584294,4623.76109772229,2377.3436564367385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.69967749084674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.761097722221166,0.0,0.0
3,ptdf_pos,TIME_LIMIT,120.74599981307983,0.9801262173220611,502.4607747693468,2.2684212393724394e9,42.99563963403597,0.0,OPTIMAL,94622.96091772916,2.2893130695602612e9,33212.78912617349,30705.085895777833,63917.87502195132,-2.369380145709617e6,2.291682449705971e9,5975.333557227064,7266.2,5975.333557227064,7266.200000049058,-38.453297524191385,5975.333557227064,4899.199677441787,5975.333557227064,4899.199677441786,-2338.890358912547,11368.885316584192,4623.761097722284,11368.885316584281,4623.76109772229,2377.3436564367385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.6996774417862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.761097327560616,0.0,0.0
4,ptdf_neg,TIME_LIMIT,120.3180000782013,45.118561072353714,502.46077522045044,2.268421239395257e9,42.99563963403598,0.0,OPTIMAL,156874.5629307151,2.5266477307275314e9,36654.140646601096,60110.211142057,96764.35178865808,-2.487973887944303e6,2.5291357046154757e9,5975.333557227144,7266.2,5975.333557227144,7266.200000001134,-38.453297476267835,5975.333557227144,4899.199677490911,5975.333557227144,4899.19967748971,-2338.8903589604706,11368.885316584263,4623.761097722284,11368.885316584263,4623.76109772229,2377.3436564367385,0.0,0.0,0.0,22.76109772953925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.6996774909112,0.0,0.0,0.0,0.0,0.0
5,ptdf_pos,TIME_LIMIT,120.71199989318848,29.509163646430324,502.4607752131441,2.2684212393940353e9,42.99563963403597,0.0,OPTIMAL,161513.35107580098,2.284755971435634e9,33146.48341837851,64183.43382871125,97329.91724708973,-2.3513844324831483e6,2.2871073558681173e9,5975.3335572271335,7266.2,5975.33355722711,7266.200000000115,-38.45329747524943,5975.3335572271335,4899.199677490756,5975.333557227142,4899.199677490728,-2338.8903589614893,11368.885316584285,4623.761097722284,11368.885316584285,4623.76109772229,2377.3436564367385,0.0,0.0,0.0,0.0,0.0,22.761097722358393,0.0,479.6996774907857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ptdf_neg,TIME_LIMIT,120.45000004768372,21.79752216626515,502.4607752131281,2.2684212393940277e9,42.99563963403597,0.0,OPTIMAL,114129.37016059196,2.530068286049761e9,36701.80504775374,38713.78255641911,75415.58760417285,-2.3562622452472546e6,2.532424548295008e9,5975.333557225582,7266.2,5975.333557138936,7266.200000000001,-38.453297475134605,5975.333557225582,4899.1996774907475,5975.333557139147,4899.199677490843,-2338.890358961604,11368.88531658279,4623.761097722284,11368.885316582535,4623.76109772229,2377.3436564367385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.6996774908439,0.0,0.0,0.0,0.0,22.761097722284212
7,ptdf_pos,TIME_LIMIT,120.55499982833862,8.814481075701831,502.46077521299276,2.2684212393940253e9,42.99563963403597,0.0,OPTIMAL,149694.48141731962,6.134039870506198e9,88984.36562789025,30355.057894714675,119339.42352260493,-5.881357818229419e6,6.139921228324428e9,5975.333557227057,7266.2,5975.333557227057,7266.200000000065,-38.453297475199406,5975.333557227057,4899.1996774907175,5975.333557227057,4899.199677490778,-2338.8903589615393,11368.885316584252,4623.761097722284,11368.885316584252,4623.76109772229,2377.3436564367385,0.0,22.761097722261525,0.0,0.0,0.0,0.0,479.69967749073123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ptdf_neg,TIME_LIMIT,120.57599997520447,1.295694936876842,502.4607752130318,2.268421239394035e9,42.995639634035975,0.0,OPTIMAL,169510.17010592535,4.412653567587407e9,64012.18171514259,52748.99419539138,116761.17591053396,-4.186970757432265e6,4.416840538344839e9,5975.3335572271735,7266.2,5975.333557226872,7266.200000000489,-38.45329747562323,5975.3335572271735,4899.199677490587,5975.3335572271735,4899.199677490355,-2338.8903589611155,11368.885316584214,4623.761097722284,11368.885316584303,4623.76109772229,2377.3436564367385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.69967749067405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.761097722357775,0.0,0.0
9,ptdf_pos,TIME_LIMIT,120.65199995040894,2.544744664487245,502.46077521312895,2.2684212393940225e9,42.995639634035975,0.0,OPTIMAL,197532.33324961283,6.152015131192196e9,89244.60951358518,54143.86186801383,143388.471381599,-5.862925245180752e6,6.157878056437377e9,5975.333557227128,7266.2,5975.33355714155,7266.200000000035,-38.45329747516939,5975.333557227128,4899.199677490775,5975.333557227128,4899.199677490808,-2338.8903589615693,11368.885316584325,4623.761097722284,11368.885316584325,4623.76109772229,2377.3436564367385,0.0,0.0,0.0,0.0,0.0,0.0,479.69967749085026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.76109772227867,0.0,0.0
10,ptdf_neg,TIME_LIMIT,120.31900000572205,12.154695005955508,502.4607752131178,2.268421239394023e9,42.99563963403596,0.0,OPTIMAL,303285.174971259,7.39057000914944e9,107169.8978271285,98057.63857206526,205227.53639919378,-4.1529409224268487e6,7.394722950071867e9,5975.3335572042915,7266.2,5975.3335572042915,7266.200000000016,-38.45329747515052,5975.3335572042915,4899.1996774908275,5975.3335572042915,4899.1996774908275,-2338.890358961588,11368.885316584241,4623.76109772229,11368.885316584241,4623.76109772229,2377.3436564367385,0.0,22.761097722290287,0.0,0.0,479.6996774908275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
