snapshot,NL0 0,NL0 1,NL0 2,NL0 3,NL0 4,NL0 5,NL0 6,NL0 7,NL0 8,NL0 9
2013-01-04 16:00:00,1162.3128509521484,1123.5784072875977,3582.1015548706055,1462.7881164550781,1242.280662536621,2774.3163146972656,1590.4815979003906,1248.3128128051758,1517.3693389892578,1367.4583282470703
2013-01-04 17:00:00,1121.3244934082031,1083.9560012817383,3455.780601501465,1411.2036514282227,1198.4722747802734,2676.481491088867,1534.3940811157227,1204.2917098999023,1463.860092163086,1319.2356262207031
2013-01-04 18:00:00,1075.9785614013672,1040.121238708496,3316.0301666259766,1354.135124206543,1150.0065155029297,2568.24560546875,1472.3437805175781,1155.5906143188477,1404.6621551513672,1265.886245727539
2013-01-04 19:00:00,1015.3811492919922,981.5432510375977,3129.2765731811523,1277.8723678588867,1085.2399673461914,2423.606071472168,1389.423698425293,1090.5095825195312,1325.5538024902344,1194.5935287475586
2013-01-04 20:00:00,944.1621627807617,912.6976699829102,2909.788673400879,1188.2422256469727,1009.1210784912109,2253.6139907836914,1291.9693222045898,1014.0210800170898,1232.5792694091797,1110.8045654296875
2013-01-04 21:00:00,877.3007507324219,848.0644226074219,2703.730209350586,1104.0961227416992,937.659553527832,2094.0229415893555,1200.4777297973633,942.2125625610352,1145.2934188842773,1032.1422653198242
2013-01-04 22:00:00,823.3077774047852,795.8707809448242,2537.330680847168,1036.1451568603516,879.9518356323242,1965.1474838256836,1126.5950088500977,884.2246246337891,1074.8069915771484,968.6196441650391
2013-01-04 23:00:00,760.73583984375,735.3840789794922,2344.491874694824,957.3974380493164,813.0749130249023,1815.7949829101562,1040.973045349121,817.0229721069336,993.1209411621094,895.0039215087891
2013-01-05 00:00:00,707.6960830688477,684.1118850708008,2181.0300216674805,890.646110534668,756.385986328125,1689.1947631835938,968.3946914672852,760.0587768554688,923.8789138793945,832.6027603149414
2013-01-05 01:00:00,674.7419815063477,652.2559967041016,2079.4696502685547,849.1728820800781,721.1646270751953,1610.5368576049805,923.3010787963867,724.6663970947266,880.8581848144531,793.8323516845703
2013-01-05 02:00:00,656.7670211791992,634.8800506591797,2024.0730895996094,826.5511169433594,701.9529724121094,1567.632553100586,898.7045516967773,705.361457824707,857.392333984375,772.6848526000977
2013-01-05 03:00:00,649.0731887817383,627.4426193237305,2000.3616790771484,816.8683242797852,693.7298049926758,1549.268196105957,888.1765060424805,697.0983581542969,847.3482437133789,763.6330718994141
2013-01-05 04:00:00,656.903190612793,635.0116882324219,2024.4927520751953,826.7224960327148,702.098518371582,1567.9575881958008,898.8908920288086,705.5077056884766,857.5701065063477,772.8450622558594
2013-01-05 05:00:00,690.1977233886719,667.1966705322266,2127.1023025512695,868.6241683959961,737.6837387084961,1647.428077697754,944.4503479003906,741.2657165527344,901.0352630615234,812.015998840332
2013-01-05 06:00:00,745.4843521118164,720.6408538818359,2297.4887161254883,938.2032165527344,796.7741165161133,1779.3913192749023,1020.103271484375,800.6430206298828,973.2105255126953,877.0605926513672
2013-01-05 07:00:00,825.2822952270508,797.7795104980469,2543.415901184082,1038.630126953125,882.0622024536133,1969.8604736328125,1129.2969055175781,886.3452453613281,1077.3846740722656,970.9426727294922
2013-01-05 08:00:00,899.6332778930664,869.6527252197266,2772.556266784668,1132.2019500732422,961.5285797119141,2147.3283081054688,1231.0370407104492,966.1974868774414,1174.4479598999023,1058.4164352416992
2013-01-05 09:00:00,950.6985168457031,919.0161895751953,2929.9328689575195,1196.4683074951172,1016.1071319580078,2269.2155532836914,1300.9135131835938,1021.0410537719727,1241.1123046875,1118.4945526123047
2013-01-05 10:00:00,969.5586090087891,937.2477569580078,2988.0572967529297,1220.2040252685547,1036.2648086547852,2314.232582092285,1326.7212142944336,1041.296615600586,1265.7336654663086,1140.6834182739258
2013-01-05 11:00:00,968.8777389526367,936.5895843505859,2985.9589462280273,1219.3471450805664,1035.537094116211,2312.607406616211,1325.7895278930664,1040.5653686523438,1264.8448028564453,1139.8823776245117
2013-01-05 12:00:00,962.545654296875,930.4685134887695,2966.44425201416,1211.3781127929688,1028.7693557739258,2297.493392944336,1317.1248474121094,1033.764762878418,1256.5784301757812,1132.4326858520508
2013-01-05 13:00:00,951.4474716186523,919.7401885986328,2932.2410583496094,1197.4108810424805,1016.9076156616211,2271.0032348632812,1301.938362121582,1021.8454284667969,1242.0900421142578,1119.3757019042969
2013-01-05 14:00:00,942.7323379516602,911.3154830932617,2905.3821182250977,1186.442756652832,1007.5928802490234,2250.201141357422,1290.0127792358398,1012.4854583740234,1230.712661743164,1109.1223754882812
2013-01-05 15:00:00,973.5076522827148,941.0652084350586,3000.2277603149414,1225.1739501953125,1040.4855499267578,2323.658515930176,1332.125,1045.5378494262695,1270.8890380859375,1145.3294677734375
2013-01-05 16:00:00,1026.2069778442383,992.00830078125,3162.640426635742,1291.496841430664,1096.8106231689453,2449.4461669921875,1404.2375106811523,1102.1364135742188,1339.686637878418,1207.330093383789
2013-01-05 17:00:00,1009.4575805664062,975.8170852661133,3111.0209045410156,1270.4174728393555,1078.9088516235352,2409.4671478271484,1381.3180313110352,1084.1477279663086,1317.8207397460938,1187.6244659423828
2013-01-05 18:00:00,980.4525299072266,947.7786407470703,3021.6309814453125,1233.9141693115234,1047.9082336425781,2340.235191345215,1341.6281967163086,1052.9965744018555,1279.9553909301758,1153.500099182129
2013-01-05 19:00:00,929.4553756713867,898.4809799194336,2864.4642028808594,1169.7335052490234,993.4024505615234,2218.5104598999023,1271.8448944091797,998.2261276245117,1213.3799362182617,1093.5020599365234
2013-01-05 20:00:00,877.0284042358398,847.801155090332,2702.8908767700195,1103.7533721923828,937.3684692382812,2093.3728790283203,1200.1050567626953,941.9200592041016,1144.937873840332,1031.8218460083008
2013-01-05 21:00:00,831.2058639526367,803.5056610107422,2561.671600341797,1046.0850219726562,888.3933181762695,1983.999382019043,1137.4025650024414,892.7070999145508,1085.1177368164062,977.911735534668
2013-01-05 22:00:00,775.1021957397461,749.2716674804688,2388.767158508301,975.4776992797852,828.4296798706055,1850.085922241211,1060.6316223144531,832.4522933959961,1011.875846862793,911.9058990478516
2013-01-05 23:00:00,720.8368682861328,696.8147583007812,2221.528274536133,907.1839828491211,770.4308700561523,1720.5604095458984,986.3762283325195,774.1718597412109,941.0338668823242,848.062873840332
2013-01-06 00:00:00,673.5164184570312,651.0712738037109,2075.692611694336,847.630485534668,719.8547439575195,1607.611557006836,921.6240386962891,723.3501510620117,879.2582397460938,792.3904724121094
2013-01-06 01:00:00,642.2644958496094,620.8608245849609,1979.3781204223633,808.2994689941406,686.4526672363281,1533.0165634155273,878.8596420288086,689.7858810424805,838.4596710205078,755.6226654052734
2013-01-06 02:00:00,628.2385711669922,607.3023223876953,1936.1520233154297,790.6476440429688,671.4617538452148,1499.5381927490234,859.6669006347656,674.7221832275391,820.1492004394531,739.1212005615234
2013-01-06 03:00:00,620.8170928955078,600.128173828125,1913.2799453735352,781.3076019287109,663.529670715332,1481.8239288330078,849.5115203857422,666.751579284668,810.4606399536133,730.3898468017578
2013-01-06 04:00:00,623.2001342773438,602.4318008422852,1920.6241912841797,784.3066940307617,666.0766754150391,1487.5120010375977,852.7724227905273,669.3109512329102,813.571647644043,733.193489074707
2013-01-06 05:00:00,639.6091003417969,618.2939224243164,1971.1945495605469,804.9576187133789,683.6145782470703,1526.6784362792969,875.2260589599609,686.9340133666992,834.9931182861328,752.4985961914062
2013-01-06 06:00:00,674.8100662231445,652.3218154907227,2079.679489135742,849.2585754394531,721.2373962402344,1610.6993789672852,923.3942413330078,724.7395172119141,880.9470748901367,793.9124450683594
2013-01-06 07:00:00,727.509391784668,703.2649154663086,2242.092155456543,915.5814514160156,777.5624618530273,1736.4870147705078,995.5067520141602,781.3380813598633,949.7446746826172,855.9130935668945
2013-01-06 08:00:00,774.9660186767578,749.1400299072266,2388.347480773926,975.3063278198242,828.2841339111328,1849.760887145996,1060.4452896118164,832.3060455322266,1011.6980743408203,911.7456893920898
2013-01-06 09:00:00,820.1076889038086,792.7773361206055,2527.4684143066406,1032.1177978515625,876.5315780639648,1957.5092315673828,1122.2160873413086,880.7877578735352,1070.6293563842773,964.8547668457031
2013-01-06 10:00:00,850.6787414550781,822.3295974731445,2621.6845474243164,1070.591926574707,909.205940246582,2030.4790573120117,1164.0487976074219,913.6207809448242,1110.5390701293945,1000.8215255737305
2013-01-06 11:00:00,866.6791839599609,837.7968215942383,2670.9958877563477,1090.7287216186523,926.3072204589844,2068.6704025268555,1185.9434280395508,930.8050994873047,1131.427230834961,1019.6460113525391
2013-01-06 12:00:00,861.5726547241211,832.860481262207,2655.2582244873047,1084.3020782470703,920.849365234375,2056.4816665649414,1178.9557800292969,925.3207397460938,1124.7607955932617,1013.6382141113281
2013-01-06 13:00:00,848.704216003418,820.4208831787109,2615.599319458008,1068.1069564819336,907.0955657958984,2025.7660827636719,1161.3469161987305,911.5001602172852,1107.9613876342773,998.4985046386719
2013-01-06 14:00:00,845.2998733520508,817.1299896240234,2605.1075439453125,1063.8225479125977,903.4569931030273,2017.6402740478516,1156.6884765625,907.8439254760742,1103.51708984375,994.4933013916016
2013-01-06 15:00:00,879.4795303344727,850.1706008911133,2710.444953918457,1106.8381652832031,939.9882431030273,2099.2234649658203,1203.4591217041016,944.5525512695312,1148.1377639770508,1034.7056045532227
2013-01-06 16:00:00,983.3802642822266,950.6088104248047,3030.653907775879,1237.5987854003906,1051.0374069213867,2347.2233963012695,1345.6344528198242,1056.1409378051758,1283.7774810791016,1156.944564819336
2013-01-06 17:00:00,992.4358367919922,959.3626022338867,3058.562026977539,1248.9953536987305,1060.7160034179688,2368.8380584716797,1358.02587890625,1065.8665313720703,1295.5992889404297,1167.5984191894531
2013-01-06 18:00:00,975.0055694580078,942.5131988525391,3004.844139099121,1227.0591049194336,1042.086524963379,2327.23388671875,1334.174705505371,1047.146598815918,1272.8445281982422,1147.0917510986328
2013-01-06 19:00:00,939.600341796875,908.2878646850586,2895.729690551758,1182.5010986328125,1004.2453918457031,2242.725387573242,1285.7270202636719,1009.1217193603516,1226.623908996582,1105.4375839233398
2013-01-06 20:00:00,887.6499710083008,858.0687561035156,2735.6252212524414,1117.1207733154297,948.7208099365234,2118.725425720215,1214.6393585205078,953.327522277832,1158.804054260254,1044.3181076049805
2013-01-06 21:00:00,833.6569976806641,805.875114440918,2569.2256774902344,1049.1697998046875,891.0130844116211,1989.849983215332,1140.7566452026367,895.3395919799805,1088.317626953125,980.7954940795898
2013-01-06 22:00:00,760.3273162841797,734.9891738891602,2343.232864379883,956.8833084106445,812.6382827758789,1814.8198852539062,1040.4140319824219,816.5842208862305,992.5876312255859,894.5232925415039
