name,bus,control,type,p_nom,p_nom_mod,p_nom_extendable,p_nom_min,p_nom_max,p_nom_set,p_min_pu,p_max_pu,p_set,p_init,e_sum_min,e_sum_max,q_set,sign,carrier,marginal_cost,marginal_cost_quadratic,active,build_year,lifetime,capital_cost,overnight_cost,discount_rate,fom_cost,efficiency,committable,start_up_cost,shut_down_cost,stand_by_cost,min_up_time,min_down_time,up_time_before,down_time_before,ramp_limit_up,ramp_limit_down,ramp_limit_start_up,ramp_limit_shut_down,weight,p_nom_opt
NL0 1 0 offwind-float,NL0 1,PQ,,0.0,0.0,True,0.0,58.92801736856038,,0.0,1.0,,,-inf,inf,0.0,1.0,offwind-float,0.015,0.0,True,0,30.0,370351.33784145897,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 11 0 offwind-float,NL0 11,PQ,,0.0,0.0,True,0.0,5.560286917405628,,0.0,1.0,,,-inf,inf,0.0,1.0,offwind-float,0.015,0.0,True,0,30.0,320683.59321464074,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 12 0 offwind-float,NL0 12,PQ,,0.0,0.0,True,0.0,4.046935794947069,,0.0,1.0,,,-inf,inf,0.0,1.0,offwind-float,0.015,0.0,True,0,30.0,314224.61183918174,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 13 0 offwind-float,NL0 13,PQ,,0.0,0.0,True,0.0,10.403117284745939,,0.0,1.0,,,-inf,inf,0.0,1.0,offwind-float,0.015,0.0,True,0,30.0,318671.83262867254,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 15 0 offwind-float,NL0 15,PQ,,0.0,0.0,True,0.0,5.943462481326816,,0.0,1.0,,,-inf,inf,0.0,1.0,offwind-float,0.015,0.0,True,0,30.0,316168.35116463515,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 16 0 offwind-float,NL0 16,PQ,,0.0,0.0,True,0.0,24.351825607097275,,0.0,1.0,,,-inf,inf,0.0,1.0,offwind-float,0.015,0.0,True,0,30.0,322250.48395180056,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 17 0 offwind-float,NL0 17,PQ,,0.0,0.0,True,0.0,11.360671523389149,,0.0,1.0,,,-inf,inf,0.0,1.0,offwind-float,0.015,0.0,True,0,30.0,315872.45347337803,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 18 0 offwind-float,NL0 18,PQ,,0.0,0.0,True,0.0,137.62283601371294,,0.0,1.0,,,-inf,inf,0.0,1.0,offwind-float,0.015,0.0,True,0,30.0,361008.99269567314,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 19 0 offwind-float,NL0 19,PQ,,0.0,0.0,True,0.0,20.156486535791984,,0.0,1.0,,,-inf,inf,0.0,1.0,offwind-float,0.015,0.0,True,0,30.0,324717.38510102715,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 4 0 offwind-float,NL0 4,PQ,,0.0,0.0,True,0.0,13.83921963290369,,0.0,1.0,,,-inf,inf,0.0,1.0,offwind-float,0.015,0.0,True,0,30.0,315837.0364617407,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
NL0 5 0 offwind-float,NL0 5,PQ,,0.0,0.0,True,0.0,35.1950898951626,,0.0,1.0,,,-inf,inf,0.0,1.0,offwind-float,0.015,0.0,True,0,30.0,325199.8073410692,,,0.0,1.0,False,0.0,0.0,0.0,0,0,1,0,,,,,1.0,0.0
