snapshot,NL0 0 0 offwind-ac,NL0 2 0 offwind-ac,NL0 3 0 offwind-ac,NL0 5 0 offwind-ac,NL0 9 0 offwind-ac,NL0 0 0 onwind,NL0 1 0 onwind,NL0 2 0 onwind,NL0 3 0 onwind,NL0 4 0 onwind,NL0 5 0 onwind,NL0 6 0 onwind,NL0 7 0 onwind,NL0 8 0 onwind,NL0 9 0 onwind,NL0 0 0 solar,NL0 1 0 solar,NL0 2 0 solar,NL0 3 0 solar,NL0 4 0 solar,NL0 5 0 solar,NL0 6 0 solar,NL0 7 0 solar,NL0 8 0 solar,NL0 9 0 solar
2013-01-01 10:00:00,0.8303107230012506,0.8586956989274528,0.5339325124609055,0.8106466506022793,0.6405505826927679,0.3473945060424958,0.22031003031052568,0.47304763236632474,0.2579100492258985,0.2800060072103773,0.3445219019508484,0.28725106280002455,0.4715979516943686,0.2906933765201293,0.3482916867414512,0.06811951385783516,0.042402494517349724,0.07290611385359076,0.09866652943110245,0.05038124903224503,0.0646779066966396,0.06086300511722055,0.05429296593143963,0.05309444815041775,0.08062843383622685
2013-01-01 11:00:00,0.8641102617158124,0.8690906384613537,0.5316369902713484,0.8608327094239132,0.6633998504360492,0.3871402685034709,0.27234483274817173,0.4871551785437956,0.23140595643579048,0.29218306572780217,0.4206240945184565,0.2464764320366221,0.39681418487282916,0.2716663503453504,0.3366812474494931,0.2555350920909899,0.05263538317169111,0.16796394751538213,0.09226055963608072,0.04287770022862758,0.18685092631051844,0.05971822494674932,0.053516679982511854,0.03593361238619591,0.10410690627176825
2013-01-01 12:00:00,0.8750179066667428,0.8816070017111793,0.7478510255816189,0.8746701361726484,0.8513670040210758,0.45286991923060577,0.32636635734580516,0.6185845361282408,0.28995222119041786,0.27325266753911476,0.4984119575706465,0.2682548014765269,0.46439706976167905,0.31347077258070066,0.46174934180837807,0.2926422845380668,0.0267250465212815,0.18018263761225717,0.09004854250653785,0.06481590041083346,0.26278043544561785,0.1877731983526704,0.05120891848243281,0.05824692433610416,0.15635625924076413
2013-01-01 13:00:00,0.8748604223493289,0.876711780702113,0.8773293266980005,0.8729964727309247,0.8776725953628028,0.4713078046646028,0.3577197632316944,0.5904231740945999,0.46926742735615407,0.2525897689138687,0.5219029115595271,0.3707959344274368,0.33570579342875567,0.308021737421468,0.5592462337848368,0.24429938742796206,0.03864432884970803,0.15030855579475882,0.11088038247935349,0.11271379379880109,0.1928033548767972,0.18776411274216542,0.04353703018626612,0.10189187979061783,0.1542319131687541
2013-01-01 14:00:00,0.8779844954211092,0.8804719513769962,0.8781525920406543,0.8757390336154932,0.8745261536162513,0.4979973422890518,0.3194955523375768,0.6303186961306787,0.4551103547511445,0.3471863094324132,0.5380069465371307,0.40470352425033435,0.2742416256334308,0.3581378199373668,0.5197036226733586,0.13631528021829056,0.037518533781637574,0.07506862976617373,0.05298811714469868,0.12289793466407525,0.09399552989926649,0.10065128403482315,0.05058826028727743,0.0776747295985157,0.0788669454893356
2013-01-01 15:00:00,0.8716093874913561,0.8833312338706604,0.8816205545053563,0.8768582891798063,0.8801222118493017,0.44147190848218554,0.31185748344913905,0.6795623610307859,0.4761987486631906,0.30164207239768037,0.5357154989432426,0.37008142825069595,0.3129593196999642,0.33621419045317646,0.5462313289829309,0.012633910710695412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 16:00:00,0.8774029796613771,0.883909906404294,0.8844502802231713,0.8792052473937552,0.8820523608905222,0.464627920238963,0.2966140356115209,0.7155080663583857,0.5341634449013064,0.2668570043824496,0.5588052053703264,0.35041345032538046,0.28033906700506556,0.3089352835516669,0.6032106768831818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 17:00:00,0.8794959338317351,0.8846576703109948,0.8848563517904563,0.8827298469666452,0.8836116065680011,0.5248058947651332,0.3391260131073041,0.7614224995977257,0.5902969024828799,0.3295729550809243,0.6112931322474485,0.4187262710667624,0.2794236301649297,0.36615859332864387,0.6724685432920685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 18:00:00,0.878804848351449,0.8847079262248847,0.8851563844526854,0.8821839121237172,0.8837317854376566,0.505632945303612,0.4158207185444498,0.7677569492807275,0.6338355974504694,0.37653943960034175,0.6001843788417668,0.410877655376808,0.36323821711699666,0.40641738930124705,0.704153006806572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 19:00:00,0.8797875630609869,0.8848222441726226,0.8851961217414189,0.884229522470673,0.8838985407717873,0.5461984691730056,0.40794379561836513,0.7871768951320142,0.6476627644907569,0.34069074418908396,0.6579563314757537,0.4086748062486901,0.3260429674786045,0.3847999627157278,0.7053650497153594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 20:00:00,0.8814195167874366,0.8849940958978344,0.8853892081773161,0.8847263865573951,0.8852335115827943,0.5961456731752081,0.4481822003901902,0.8267034845799957,0.7091267906695392,0.3891092830519438,0.7168354941010575,0.4577923953581305,0.3372395047105142,0.43063442043746064,0.751645733978815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 21:00:00,0.8824641742645106,0.8852329387544197,0.8854967971545991,0.8851202945958396,0.885480701551519,0.6385673058114993,0.5239499065835002,0.8714777293686778,0.7570767132906218,0.44538183542649207,0.7933933296040057,0.5056465341766937,0.40475281918472744,0.4928746385610557,0.7984088339332845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 22:00:00,0.8823003955908455,0.885243523617975,0.8855,0.8849105743362244,0.8855000000000002,0.643284049240406,0.581314716088265,0.8786687528481922,0.893538842056748,0.4549695006184011,0.7651797104725592,0.4732665904732998,0.45213613396108376,0.5011123181745613,0.8791227815891091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-01 23:00:00,0.8815426377992953,0.8848484475295475,0.8855,0.884558327760942,0.885497924982278,0.5967259180001576,0.5781821328454055,0.8050564258149281,0.8320263490266399,0.43428101774520644,0.7153489260524328,0.40768905230994756,0.47797329851529347,0.4518342275567567,0.8263435144384415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 00:00:00,0.8769098783303841,0.8834865766784706,0.8854809134072713,0.8817346131692282,0.8833814071856366,0.4555495817867667,0.47809081118311064,0.6861436742029043,0.7111802124590755,0.4062628939375817,0.5473515528134669,0.32847370581394286,0.458868843853018,0.4040101950942784,0.7095795411035866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 01:00:00,0.8771266396379126,0.880460036588776,0.8854960194154717,0.879012630201206,0.8807903335632392,0.47530309541841304,0.4788150017000819,0.6471387881191751,0.7390144231732516,0.38006833586472455,0.5264619507679393,0.30396402686681473,0.44991395101746007,0.3722603734927803,0.6913918488488437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 02:00:00,0.8765854692211191,0.8742585138207867,0.8854991421259617,0.8745307649342638,0.8787204451536162,0.4542710387115596,0.43545214331341187,0.5784029567414711,0.7333075235674759,0.3404695221503951,0.5018249068884855,0.28052583791614905,0.4144091994729412,0.31791038298246616,0.6481094413574066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 03:00:00,0.867687296809382,0.8551841702998936,0.8853160583260924,0.8552789593941645,0.8734773809220983,0.36470707379763734,0.3628403175170058,0.4763630844404106,0.6451399107888769,0.3091277576506805,0.39984184520253896,0.241800561956582,0.38295722341589516,0.2867532118426406,0.5683700905809749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 04:00:00,0.851462773320981,0.856799864410659,0.8852344783676919,0.8232947293478544,0.8758697233714116,0.3087499451099991,0.33776270502333594,0.4987592744875347,0.6380236604633415,0.2961527291364888,0.35698247354333645,0.23487966212833183,0.3711879102027361,0.28959556569988476,0.5817669124542717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 05:00:00,0.830695168588104,0.8525977150517199,0.8853911112229073,0.7866051198917653,0.8777662309087363,0.3018002797109837,0.3585598924833866,0.5054751661831924,0.6855322990613709,0.2831387824608035,0.34715034135780337,0.23032927241971154,0.3670275683975568,0.3026081931104617,0.6122814832193579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 06:00:00,0.6383838032954857,0.7969155726921081,0.8853575530303295,0.6406287804976561,0.8738700507642133,0.23925489050611018,0.34692256611083877,0.4535532133264088,0.6627720035350037,0.25735641227443756,0.2917594516393842,0.2018908626508256,0.34097487498482376,0.282960599524884,0.5790147640573889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 07:00:00,0.4587930111072581,0.6630747643591683,0.8852914687774989,0.4787582391043285,0.8708763976800783,0.1782723686874591,0.33679199200049115,0.3964873614289776,0.6403574424230896,0.2142073400930456,0.22031316508122165,0.16499160768946236,0.30379388799094625,0.2534569667124848,0.5574449279835115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 08:00:00,0.32440213319176964,0.5286140025505495,0.8852003215634596,0.3657531941653345,0.8646737113817099,0.1520499116416749,0.32688030040534477,0.3397281164462538,0.5843873138069706,0.18142579491012886,0.1852526446419105,0.15185304012916748,0.26380717792150743,0.2218127399958384,0.4937872821168059,0.0,0.03158873380055493,0.0,0.0,0.028777137747136326,0.0,0.0,0.04104216016752547,0.015672625889505853,0.0
2013-01-02 09:00:00,0.2142310013159563,0.34972215472398654,0.8847087353713148,0.24361513379003152,0.8518658671167563,0.11995920090181182,0.29800721454577894,0.25547382548053854,0.5173382113136151,0.17334083455884858,0.13950163702312718,0.14466777827948868,0.22658408945430195,0.20528639004503615,0.41657324297039044,0.2479546219603408,0.14719615468382977,0.2612293791441297,0.187014858086508,0.3357103886905011,0.2877550898700206,0.32704093736124823,0.2128259867658613,0.2951924639795752,0.1993488072535534
2013-01-02 10:00:00,0.22575752918605,0.3671794391099071,0.8846780122884897,0.24478299659112232,0.8379655664364343,0.09504111622572267,0.23118093869798917,0.2062561692769758,0.47843717375728717,0.12073650669604331,0.10768814461807723,0.09671090797936907,0.16870349804667126,0.14090810029745676,0.34012685213759986,0.20335582539842492,0.26606199784493384,0.27656604324435113,0.2697873176412384,0.3889704501805227,0.215733984771487,0.40640665458971575,0.25740700641095393,0.40089286363275645,0.29485630249838785
2013-01-02 11:00:00,0.2382981166819228,0.42337325070364246,0.8767361703029417,0.31132174843936444,0.796860133502588,0.12532247628475246,0.18872426046829033,0.24288433110978982,0.3604080349067028,0.09937348319597795,0.15388369283767706,0.10483378692823485,0.1416293895387147,0.127463775462968,0.3003903103719421,0.2743837114877611,0.3265593119643928,0.26508907506893375,0.34452152648403644,0.3319739393056259,0.2546799426850659,0.2898705816872782,0.24603404549816957,0.28847314145804054,0.2663657737253572
2013-01-02 12:00:00,0.34332759840649757,0.5179121589180372,0.8821721951121536,0.3952459638323393,0.8206941936413358,0.1833992722052084,0.1958821257574992,0.307035112024976,0.44708556111537984,0.11858527762297451,0.20092744590934172,0.13112752701531627,0.15778631876995777,0.1574695165018131,0.39719860648194,0.26079983256777073,0.3301785390499241,0.24724880247817946,0.2880310852957807,0.20482959533766243,0.31401453995446826,0.31393307126735365,0.18008210865063187,0.23603152953752987,0.2864778069879593
2013-01-02 13:00:00,0.43883792833703006,0.7180493523987277,0.8800258440482768,0.5502997063697945,0.8298337308602617,0.2547582869449686,0.2447558809107598,0.37723345338121467,0.4258762679761403,0.15079692655568255,0.28256657825990583,0.17445735875465473,0.21655800694484167,0.17904551407976882,0.40609978373656913,0.09656645223491968,0.19519270679080117,0.1625129771758548,0.2055953919952278,0.10722751401049249,0.13686728311939375,0.13989380691650827,0.141084441196009,0.12854240548801446,0.2316591461765794
2013-01-02 14:00:00,0.6643019673711884,0.8239099142035217,0.8793944343091482,0.6987711220440144,0.8704127971891901,0.27029032370512934,0.213562914043208,0.44779728868247415,0.433998546433167,0.16126798523409414,0.30344637690753173,0.19604046451983026,0.17889049865415727,0.17727967076971568,0.46207661640633707,0.06275119970347233,0.10291712252493473,0.07033335481384906,0.11414826905657639,0.03906991421032955,0.06839967658924936,0.10041256187036074,0.02620809439618798,0.03570620968563483,0.08097122647395917
2013-01-02 15:00:00,0.8431956299397216,0.8360228193723858,0.8835813025720591,0.7816870222440615,0.8750660045537896,0.333567583252249,0.24180767339995196,0.48532143246878806,0.4948462527241553,0.18801113984594356,0.361495887374982,0.2284620759149375,0.20021069211515033,0.2050258389947287,0.5085444845950379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 16:00:00,0.8421321194697448,0.8645615660109469,0.8842824882010911,0.8520321306109864,0.8789274748188357,0.36849303683171053,0.2698257898175845,0.5325333992258884,0.5474548257229013,0.22849527626620245,0.437710593534965,0.2804860954077631,0.2297525014010651,0.2509022029252977,0.5663125183736357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 17:00:00,0.8640969318313412,0.8773921156039374,0.8848828327677419,0.8703393891616106,0.8814240730063397,0.39140971608828057,0.3224056262281661,0.6213337370364898,0.5894098560327119,0.2910018874092101,0.4940533775442263,0.3617559332464064,0.26412691845168534,0.33053540207106075,0.6116201430676836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 18:00:00,0.8792503045613348,0.884423857810388,0.8850028535164158,0.8832420489920108,0.8835258431307038,0.5201997890858838,0.3885713645837177,0.721916142722042,0.6080829846088788,0.34453297370207164,0.6091942439579207,0.4273306383377805,0.3096784910622488,0.3968912407314493,0.6540599693331827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 19:00:00,0.8843931060549457,0.8851892759475949,0.8848101332729024,0.8853769623236886,0.8853910488058638,0.7005796540053082,0.44712481302731566,0.8329862369155809,0.6162498278315287,0.3772731865798211,0.7771988302622627,0.509578595741925,0.34046920896689076,0.44187710693743526,0.723592503732838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 20:00:00,0.8854817430270923,0.8854235675688389,0.8851723865713025,0.8854978376466309,0.8855000000000002,0.8095616237206587,0.48283098918533995,0.8942112524968714,0.6583103103425378,0.43775320938597706,0.8663646759097748,0.6101615485004804,0.3784359025567611,0.5007142523392615,0.7882648087789251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 21:00:00,0.8855,0.8854873083244502,0.8854723671851747,0.8854999999999998,0.8855000000000002,0.8433130163634986,0.5295180945798722,0.9186072314944553,0.7737011839634439,0.5214276362163112,0.8994018650143997,0.6884544774141924,0.45114599359188334,0.5644486033354635,0.8482733727855974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 22:00:00,0.8855,0.8854991632660792,0.8855,0.8854999999999998,0.8855000000000002,0.8662494538077691,0.6581045055995824,0.9179826430626767,0.914673025936349,0.6248875932113378,0.9034661161312105,0.7289435654950801,0.6112369573396352,0.636088536941841,0.9101416656451217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-02 23:00:00,0.8854403803831408,0.8854998834052263,0.8855,0.8854984240645906,0.8855000000000002,0.7308317570152733,0.7178057990123012,0.9069441593843095,0.9220410134816764,0.6537896260454655,0.8139105583602287,0.6852423865392295,0.6599688081131987,0.6804689586561521,0.9236966501393068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03 00:00:00,0.8837363684880425,0.8855,0.8855,0.8854472100172359,0.8855000000000002,0.6292450877638137,0.7517868789036122,0.9047160613588981,0.9124142715985503,0.6959495159817902,0.7686343824153363,0.6883393088461692,0.73973810790617,0.7275157899381135,0.9164820749338167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03 01:00:00,0.8824195986618633,0.8854984151262746,0.8855,0.8852497989629723,0.8855000000000002,0.5953366182615899,0.7648379343712444,0.8946454510781257,0.9243652101494021,0.6809663680015927,0.7455581531020452,0.6366685855606917,0.7837840992018124,0.7177952159785722,0.9139358713912684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03 02:00:00,0.8817377258316643,0.8854531048651958,0.8855,0.8850344122510889,0.8855000000000002,0.5779483010904014,0.7447209231775529,0.8817405609811642,0.9369349887611745,0.6324005549974359,0.71250763121008,0.5852757230001582,0.7626766561704897,0.6726382035142565,0.915418970400752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03 03:00:00,0.8811647253081472,0.8854381317322997,0.8855,0.884906530374882,0.8855000000000002,0.5608120085282949,0.7266979320667013,0.871199177100954,0.9411304138531875,0.5758698830840612,0.6955045981617759,0.5561247378931972,0.7205051859747779,0.6419899286166726,0.9107970547379163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03 04:00:00,0.8809696763581598,0.8854123863836261,0.8855,0.8848911167505237,0.8855000000000002,0.5554256136315152,0.6885182258837245,0.8588447487953953,0.9165866047928087,0.5327611104548255,0.693408172962934,0.5367276616948766,0.6608836766746059,0.6097192245174378,0.889977221819138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03 05:00:00,0.88128859289869,0.885408582744819,0.8855,0.8850465373529248,0.8855000000000002,0.5661269227953588,0.6575932660454283,0.8607127214399007,0.9032030740492691,0.5062287353028081,0.7150863701780483,0.5371532636882496,0.6340653602199066,0.5879910205486399,0.8831489221620533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03 06:00:00,0.8812499376029151,0.8854386342970956,0.8855,0.885066065385306,0.8855000000000002,0.5595711422937869,0.6556983997656451,0.8557846652812366,0.9027484901664041,0.5028295319827825,0.6990197744535213,0.5556113489596792,0.6042321780942487,0.5957775491905232,0.8846073396743118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03 07:00:00,0.8803476104916861,0.8854015512503824,0.8855,0.8847455356506664,0.8855000000000002,0.5311990738029903,0.6649732498597126,0.8338296640171643,0.8893403262734371,0.4993032019282665,0.6590518016855278,0.536261951053756,0.5778663161589419,0.5961503467802217,0.8733346225678716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03 08:00:00,0.8800666050054385,0.8852790441144271,0.8855,0.8845086031691625,0.8855000000000002,0.5311418708918355,0.606946734308364,0.8097651897307413,0.8465194607932172,0.4585288614780109,0.6434244164365667,0.4953626999576651,0.5496690431063859,0.5574512878506354,0.8386711569362467,0.0,0.013768458832260477,0.0,0.0,0.0,0.0,0.0,0.0,0.013658561971956081,0.0
2013-01-03 09:00:00,0.8807368404681601,0.8852759853730948,0.8855,0.8848079523106334,0.8855000000000002,0.5457213709179966,0.567729256205429,0.8086822269210457,0.8216700882502948,0.41558733374658713,0.6651257176879953,0.4944860133374959,0.5050846233655112,0.5227895450705964,0.829631738278088,0.022755017949431404,0.019045327763643583,0.1213757258640104,0.06934992262749672,0.027295222380668113,0.061188325817493235,0.03583148273992605,0.024902672660086753,0.027521991173958676,0.09369071643964685
2013-01-03 10:00:00,0.8677737959338341,0.8834884165129819,0.8855,0.875109503344171,0.8854898503557996,0.4343696266873209,0.5435331015703544,0.7571842446606576,0.8143452954252598,0.38591271569063557,0.5387280353516742,0.43853894213344097,0.43170350117741385,0.46640192291227,0.8090000071697002,0.0526001398610261,0.032831368663624336,0.14939723723881784,0.038514093309741836,0.0463132315789162,0.09378999043497324,0.0466161195031209,0.030092199209492736,0.04899062411824315,0.11307963274477732
2013-01-03 11:00:00,0.8735094464836997,0.8761176230697572,0.8855,0.864526793978674,0.8849620811910802,0.44898368008315126,0.5728532483549293,0.6979726046402377,0.8214042804119434,0.35567577932587346,0.5067345125194824,0.37453518294867066,0.40710017139112337,0.4489087389443356,0.796811012315011,0.04908551845057618,0.027312227237896156,0.13320752202801622,0.040120883322388064,0.042908007976294835,0.132750930667162,0.06133521054247426,0.05530388849658378,0.034252695670711784,0.17364511220192924
2013-01-03 12:00:00,0.8789827903327557,0.8755341147477258,0.8855,0.8640299739478663,0.8845699481170198,0.5176071803857664,0.5682175549413946,0.6857666349704092,0.8573069835838343,0.33985295125891946,0.49941789936131376,0.375557065623766,0.4047503947123941,0.42771629113011844,0.8008897733115605,0.07672445221838572,0.03524857600023213,0.06915912830327019,0.06990732023198544,0.04847770665947195,0.11807311759145744,0.07696745517524896,0.04099244944561677,0.030915649395828273,0.140341457804346
2013-01-03 13:00:00,0.8757157005339772,0.875921551580817,0.8855,0.8635759648939066,0.8846926334018006,0.46906878969536125,0.5254505558912075,0.6939739173105827,0.8756362367134991,0.36682135246656516,0.48921235028596777,0.4009989740346851,0.3981411634408172,0.43299851702579256,0.7894604855937337,0.11349209254572006,0.01837948696983181,0.05657944413689104,0.05300213264955613,0.07007893561272506,0.07521482197603456,0.06863437732458215,0.055934230289680226,0.024560535470868488,0.08096760820867452
2013-01-03 14:00:00,0.8797859321705299,0.884701190054362,0.8855,0.8810442254995663,0.8854884724148158,0.5213112083483895,0.5047058994857089,0.7525882122749953,0.8560030305560359,0.38836122558910696,0.5895464583982701,0.43961139824993384,0.40059776312603784,0.4565368496138597,0.8017079019105181,0.06805387899115176,0.0,0.0238435528385393,0.05622612641970997,0.02570077579326298,0.07439242436715819,0.03002711607962996,0.04592986095922997,0.010937645395993255,0.03779030128917686
2013-01-03 15:00:00,0.8807249996687264,0.8838479113360682,0.8855,0.8818163014107279,0.8855000000000002,0.5415065590491042,0.551057360272985,0.7400567003712231,0.8392682153287965,0.42467701990512835,0.6089415168356759,0.48136701184642505,0.42967040419124675,0.50293094596485,0.803047469028834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03 16:00:00,0.879319806548629,0.8763650783332388,0.8854959631198069,0.8467200601912984,0.8842470073402215,0.5144366547362104,0.5133746525088658,0.6654913712950108,0.7079551967945549,0.4202890328300283,0.5574877296553793,0.4560586373347141,0.4303727064376509,0.475965328370692,0.7001404024501228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03 17:00:00,0.8789221962165101,0.8574339990762035,0.8845568815324065,0.8168581896586571,0.8801610464982175,0.5119233079954592,0.44851909595064904,0.5722095120057141,0.5578552636792359,0.3983687267451422,0.5304640710832562,0.4329731734281888,0.40058393746413473,0.43253233618546466,0.596615037956411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-03 18:00:00,0.8766728367671264,0.8347998503163809,0.8792274197774241,0.7860385228681862,0.876167384688848,0.48826447457799677,0.39861048428183143,0.5286677768449202,0.45879851866689025,0.3588545175364186,0.4862115793321124,0.3898565154385407,0.3600523560573415,0.3897330071220397,0.5267226408068021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
