snapshot,NL0 1 0 offwind-ac,NL0 18 0 offwind-ac,NL0 19 0 offwind-ac,NL0 5 0 offwind-ac,NL0 7 0 offwind-ac,NL0 0 0 solar,NL0 1 0 solar,NL0 10 0 solar,NL0 11 0 solar,NL0 12 0 solar,NL0 13 0 solar,NL0 14 0 solar,NL0 15 0 solar,NL0 16 0 solar,NL0 17 0 solar,NL0 18 0 solar,NL0 19 0 solar,NL0 2 0 solar,NL0 3 0 solar,NL0 4 0 solar,NL0 5 0 solar,NL0 6 0 solar,NL0 7 0 solar,NL0 8 0 solar,NL0 9 0 solar,NL0 0 0 onwind,NL0 1 0 onwind,NL0 10 0 onwind,NL0 11 0 onwind,NL0 12 0 onwind,NL0 13 0 onwind,NL0 14 0 onwind,NL0 15 0 onwind,NL0 16 0 onwind,NL0 17 0 onwind,NL0 18 0 onwind,NL0 19 0 onwind,NL0 2 0 onwind,NL0 3 0 onwind,NL0 4 0 onwind,NL0 5 0 onwind,NL0 6 0 onwind,NL0 7 0 onwind,NL0 8 0 onwind,NL0 9 0 onwind
2013-01-01 10:00:00,0.5069605363788597,0.864475825557506,0.8303224169508696,0.8303107230012506,0.6565203129529774,0.0570118586122742,0.07623201562214503,0.04609080502913274,0.11819751308581926,0.06405437472538925,0.06374827355168941,0.03782511832258556,0.07240393638014835,0.08510914416261388,0.06794585603082308,0.07761301971445124,0.07203325337652651,0.03537945617680501,0.08363700235469453,0.06967216560436715,0.06811951385783516,0.05429296593143963,0.07071756783147437,0.0629451871368398,0.05038124903224503,0.3607850712389786,0.250127881830748,0.21038586223763311,0.2636404149249072,0.30178726565891395,0.3067941192381369,0.23409596121988116,0.321318015696619,0.3875812040382845,0.3572822737511386,0.557744514106081,0.36223152656377977,0.2729783602080483,0.2692452987713697,0.5067189451285486,0.3473945060424958,0.4715979516943686,0.3419904320556446,0.2869802915811639,0.2800060072103773
2013-01-01 11:00:00,0.4999308174623746,0.8747469658541501,0.8693979350694129,0.8641102617158124,0.6392674380489729,0.1259851943119556,0.08854494790593677,0.061649941238434806,0.09549078408077954,0.027436740377174397,0.15217982233505647,0.04142905292904101,0.05792693786449292,0.15610555826275935,0.23166033514278106,0.22611154208683115,0.2826419421758659,0.04967923519784433,0.05667427319096619,0.20776412783471215,0.2555350920909899,0.053516679982511854,0.0633326068246485,0.05578163668041206,0.04287770022862758,0.4130361455700441,0.22538223033175622,0.2693069522081895,0.23586418473693488,0.2656650600530211,0.35790875964201974,0.2765889559970689,0.29613946816474507,0.379726490760463,0.4692925451126608,0.6042432569349554,0.4730407746594601,0.2811918775843371,0.26114774268030816,0.5239484977845408,0.3871402685034709,0.39681418487282916,0.32147335619578316,0.2410368450089257,0.29218306572780217
2013-01-01 12:00:00,0.6836047225945417,0.8843401580894271,0.8780118055565012,0.8750179066667428,0.8162100595583263,0.25567297512633397,0.05908870580287638,0.02968802425264611,0.11698910144450526,0.06341033003280988,0.2818619512779587,0.02305664331196739,0.1691095552287944,0.23517715381013848,0.24856620995259276,0.20391496495799677,0.2519508659663055,0.04991389894667532,0.03432882808489118,0.1703457081101491,0.2926422845380668,0.05120891848243281,0.13980677338238956,0.17089243831835133,0.06481590041083346,0.5046071928487581,0.2566355973164654,0.309578640875088,0.31427571995122217,0.2888074192034133,0.42059798761436407,0.3497792535313247,0.3811287538212995,0.5454565152972062,0.5469131861018005,0.7361181544961348,0.5566938167570639,0.351908617325128,0.2852553473631595,0.6800188177062978,0.45286991923060577,0.46439706976167905,0.45388935844648737,0.2567751874871831,0.27325266753911476
2013-01-01 13:00:00,0.8601355993099661,0.8796986602867451,0.8779724229224072,0.8748604223493289,0.8366821965234639,0.15586997657226576,0.061612220836704,0.026269286505815722,0.15374621490627716,0.12827553652159188,0.19223296564087072,0.05405170988078899,0.15628731842421006,0.16632164821106907,0.2142924483214231,0.1538910751445744,0.24367957668649015,0.05929061933592749,0.12568027000934887,0.14299715784743638,0.24429938742796206,0.04353703018626612,0.1604720853711346,0.1961118706922141,0.11271379379880109,0.5118767055456751,0.43467469421169475,0.3758444867549749,0.49458115243389433,0.3387165397832486,0.4758563571288253,0.3324394883537922,0.42891858471675554,0.6303412608439136,0.5532292573615997,0.6735313811100037,0.5691039295646407,0.2597620112618501,0.4248653609568829,0.6303526595028981,0.4713078046646028,0.33570579342875567,0.5407522717144879,0.36365899229575765,0.2525897689138687
2013-01-01 14:00:00,0.8634144340152177,0.8836418086286678,0.878761324342123,0.8779844954211092,0.8114240419915505,0.08933584982722925,0.04822898713180336,0.03066029857461485,0.05715053894017748,0.09110093545775066,0.09664927937753537,0.04606514317429015,0.09110297470066595,0.07319775207707555,0.08264011048824385,0.06715438167536605,0.11528831957467275,0.05598043731955482,0.07004569787509494,0.06886260625766778,0.13631528021829056,0.05058826028727743,0.09591271315271091,0.10253904100561866,0.12289793466407525,0.536042321462362,0.4449636816612595,0.32209435506399525,0.4626732863127524,0.39952603160752487,0.4878974998294847,0.31587257311434225,0.44603475154928696,0.5991174149612083,0.560974001755304,0.7398042003166889,0.5787103374675855,0.293411435591504,0.38451530350380636,0.667654908823183,0.4979973422890518,0.2742416256334308,0.4880572288185779,0.40085803681919424,0.3471863094324132
2013-01-01 15:00:00,0.8728558553844361,0.8853920053803218,0.8791105408303846,0.8716093874913561,0.8320910510174324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012633910710695412,0.0,0.0,0.0,0.0,0.5618916588367405,0.46161731944466644,0.31048127926429464,0.4870455106965607,0.35439053949103233,0.4780430372337072,0.31378168381251914,0.44976327308437714,0.6563674429169922,0.5684773256761586,0.7979733969784415,0.5529612120843406,0.307721657585227,0.35502380944261774,0.7363201561193928,0.44147190848218554,0.3129593196999642,0.5049371822988549,0.36113883586521556,0.30164207239768037
2013-01-01 16:00:00,0.8820063947722642,0.8855000000000002,0.8812575918834429,0.8774029796613771,0.848461454335557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5812036945314575,0.5178685097742683,0.3032179856586935,0.5462987278389201,0.3366691806650847,0.48470126560862253,0.2874004250585962,0.44747627262338807,0.7404610785817459,0.6008823597407111,0.8462872846818009,0.5945202264707351,0.2654218681209285,0.36817804971713786,0.7858707537311808,0.464627920238963,0.28033906700506556,0.5491947175569103,0.34009502064673974,0.2668570043824496
2013-01-01 17:00:00,0.8833578542585155,0.8855000000000002,0.8841298390525489,0.8794959338317351,0.8648605205731845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6304960208789354,0.5702031497770298,0.3411071470947276,0.6052154452528019,0.40408742883039994,0.5403512783699161,0.33636883655502103,0.500647784215866,0.8109837152733014,0.6473935174473014,0.8831265147801722,0.6469071322284965,0.30674493208535153,0.43314345614208155,0.8329781714233941,0.5248058947651332,0.2794236301649297,0.619436006248856,0.4103497104073352,0.3295729550809243
2013-01-01 18:00:00,0.8843564023476276,0.8855000000000002,0.8837724471582281,0.878804848351449,0.8661719068367257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6208909888082592,0.6143572907153971,0.4232821825818708,0.6482890539209952,0.42148105759741067,0.5240444853215362,0.40541626067055814,0.4893554371468692,0.8470161585733605,0.6406972046497643,0.891379796292117,0.6384339569392787,0.3828301764893582,0.477326717538162,0.8476543268644418,0.505632945303612,0.36323821711699666,0.6344481538297254,0.4038932882851113,0.37653943960034175
2013-01-01 19:00:00,0.8844886532613675,0.8855000000000002,0.8854685673385925,0.8797875630609869,0.8680030360786825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6672258387513018,0.6285443485808132,0.4202411500822349,0.6618678990020294,0.41060185248341,0.568553765323481,0.3907947531426436,0.5052479866880253,0.8505594452401762,0.7229801199066316,0.9157439380667606,0.7120263244136893,0.34437005439784313,0.47562527540879473,0.8663101115013518,0.5461984691730056,0.3260429674786045,0.6339239616518705,0.3990945387737624,0.34069074418908396
2013-01-01 20:00:00,0.8851312702690161,0.8855000000000002,0.8854992831437746,0.8814195167874366,0.8826219774851043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7134605925511703,0.6978811480476098,0.45920548455678367,0.7176261553132972,0.4614809155572687,0.6325055368444155,0.4328108452619566,0.5540238229351946,0.8893119655198315,0.7992383803776142,0.9439180024117331,0.7724099045889037,0.38234945947766613,0.5247223196756544,0.9072899874473234,0.5961456731752081,0.3372395047105142,0.6906457410955426,0.44763561021137155,0.3891092830519438
2013-01-01 21:00:00,0.8854893405100263,0.8855000000000002,0.8855000000000002,0.8824641742645106,0.8852921609009804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999905116870373,0.7535321085189505,0.5375195671678774,0.7599398590882211,0.5199339689290716,0.7054410357158101,0.5050293168180269,0.6437372479190558,0.9224821898851182,0.8906480745492925,0.9734463013588636,0.8422141338976747,0.45052050550169487,0.5821399122030435,0.9366351348502624,0.6385673058114993,0.40475281918472744,0.7521651016068541,0.49098559240122003,0.44538183542649207
2013-01-01 22:00:00,0.8855000000000002,0.8855000000000002,0.8855000000000002,0.8823003955908455,0.8855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7780096730277086,0.8891411994211492,0.6109139279789593,0.896872027674217,0.5218078571237642,0.663468256655223,0.5400224951326779,0.6407215340960329,0.9771830284580801,0.858712178174196,0.9757510049564058,0.8277265731459001,0.4686887788791533,0.6887952883117814,0.9520352974814932,0.643284049240406,0.45213613396108376,0.856929053160997,0.4592482625299572,0.4549695006184011
2013-01-01 23:00:00,0.8855000000000002,0.8855000000000002,0.8855000000000002,0.8815426377992953,0.8854776526172954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6828533181426182,0.8377137485522183,0.6066053492600663,0.8281081040669332,0.44710251801599454,0.6252595128588105,0.5385353784093803,0.5025401070332076,0.9479153570678445,0.8223799770415846,0.9265454572698489,0.7888664991572493,0.4592463193298395,0.6250393898503558,0.8991527903986155,0.5967259180001576,0.47797329851529347,0.7730383160560035,0.3983489610478072,0.43428101774520644
2013-01-02 00:00:00,0.8854364773136522,0.8854998408673591,0.8838833964108135,0.8769098783303841,0.8623333049907359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228142090538243,0.7237516550825951,0.5029010723317516,0.7023987297005939,0.38478325946905917,0.46496419352536394,0.4434684519637159,0.37987928590778125,0.8570685756475772,0.6276077419933135,0.8078814308072987,0.6215432685752497,0.43414382303441007,0.4862326496949443,0.7817129911554863,0.4555495817867667,0.458868843853018,0.6295172013574842,0.32527683210291425,0.4062628939375817
2013-01-02 01:00:00,0.8854867520921067,0.8838111181357989,0.8822058469859976,0.8771266396379126,0.8339567218483488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4819022710518906,0.7521640365040999,0.5038453511051277,0.7297920920282384,0.34286158667017375,0.44730147334735815,0.44389143453827434,0.3414143816587021,0.8690240212798456,0.6005967399422232,0.7712298349822148,0.6238617035561771,0.4183336454018503,0.4729369085686895,0.7410030243856887,0.47530309541841304,0.44991395101746007,0.5571504715531463,0.30053434831568987,0.38006833586472455
2013-01-02 02:00:00,0.8854971448825762,0.8788748027897361,0.8802738015931879,0.8765854692211191,0.8126456878106628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44424358717232776,0.7552022424615839,0.46861203377051586,0.71773412141371,0.28821136163357025,0.43108567315651813,0.3891854237441659,0.3007419089549534,0.8410332200206939,0.5769164774411146,0.6977033125810023,0.6038281757302042,0.36445523184816225,0.43367770533884364,0.6599159766920917,0.4542710387115596,0.4144091994729412,0.4852774028783034,0.2766804708235628,0.3404695221503951
2013-01-02 03:00:00,0.8848878179608053,0.8608875356844833,0.8682260830321628,0.867687296809382,0.7620853859924883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36220367915619783,0.6628361712807829,0.3891415629398916,0.6326836652537164,0.25966157775968146,0.34306361774123784,0.3261430992234169,0.26081082921988985,0.7510350094107267,0.4558361533016684,0.5690514327341843,0.4786228988677198,0.32919114130886384,0.36840707294114405,0.5395704722871988,0.36470707379763734,0.38295722341589516,0.4120073960304919,0.2392143576525062,0.3091277576506805
2013-01-02 04:00:00,0.8846163091491794,0.8618971207779599,0.8426300906112542,0.851462773320981,0.78699777642403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3559151990216706,0.643827775560162,0.3601093898767458,0.6342358130312122,0.2703931753311728,0.3019895126306008,0.30657673869448415,0.2798783665911279,0.7724092728022964,0.40158793102425466,0.5858958475396342,0.40379288777648553,0.319645401429795,0.3583576361866768,0.5668204586934152,0.3087499451099991,0.3711879102027361,0.4295597539661462,0.23171819512983344,0.2961527291364888
2013-01-02 05:00:00,0.8851376038545808,0.857200327212197,0.8045854498276357,0.830695168588104,0.8057723703669681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3539112007144264,0.6968887701372999,0.37920400192348563,0.6776677433426335,0.28870237908636404,0.29310535792469167,0.32974878253297807,0.2951799309705253,0.7951500879674214,0.3864208490645389,0.5835156738293549,0.38898056920584645,0.32433658701630286,0.39975398203630147,0.5740391136308419,0.3018002797109837,0.3670275683975568,0.46492823536823963,0.2262228785773861,0.2831387824608035
2013-01-02 06:00:00,0.8850259177840589,0.8014972557151839,0.6536064377065074,0.6383838032954857,0.7664034999315549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31077736710043624,0.6767487885507999,0.3658093568250646,0.6530136916841563,0.269462600636341,0.2464986991772039,0.3205622752657396,0.2644857637055888,0.7622530419235883,0.32341000003669895,0.5204243374408246,0.3129977500359661,0.30405721493013727,0.37078803600507143,0.5170124301572797,0.23925489050611018,0.34097487498482376,0.4278112119325116,0.19822781140134654,0.25735641227443756
2013-01-02 07:00:00,0.8848059807148941,0.66621591908591,0.486241221034486,0.4587930111072581,0.7360119547908293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24703438348132561,0.6498990375835194,0.35669196489589905,0.6338033371100487,0.24336472470604475,0.18679618166070752,0.309026304316976,0.2234042456501294,0.7320498421708121,0.23951380385713472,0.44905309411803396,0.22425768751727404,0.26921223894728236,0.36788250766036085,0.4593742658137652,0.1782723686874591,0.30379388799094625,0.4067324205735248,0.16239425307875585,0.2142073400930456
2013-01-02 08:00:00,0.8845026308204841,0.5302625246247501,0.36803425798627637,0.32440213319176964,0.6729303331516011,0.0,0.0,0.03313744830170603,0.0,0.0,0.0,0.029650741444923374,0.0,0.0,0.0,0.0,0.0,0.035295369467845034,0.0,0.0,0.0,0.04104216016752547,0.0,0.0,0.028777137747136326,0.21018736213546435,0.6027662504789052,0.3508919127504778,0.5713982398629552,0.21647516355466884,0.16299208596499787,0.29338554116829013,0.19614715852024903,0.6388388496316106,0.19555536430967843,0.3789533253746294,0.18103167436565779,0.23011672867308658,0.34817860674284085,0.39431942400437064,0.1520499116416749,0.26380717792150743,0.35973877205143495,0.1498544959136716,0.18142579491012886
2013-01-02 09:00:00,0.8828665674360742,0.3497133439351388,0.2439812549817168,0.2142310013159563,0.5598078413128061,0.29540544685270337,0.18114775470326333,0.16611907524499353,0.1920828134596174,0.2997181338649326,0.30573710897321427,0.12377164334265349,0.30557618874526027,0.20639326930382026,0.2813487357807155,0.23878626831997551,0.2533690277194271,0.2878689854812429,0.20658139477022613,0.24444609022062985,0.2479546219603408,0.2128259867658613,0.18157618721690263,0.3310037416131842,0.3357103886905011,0.1597957831147982,0.5380619878419621,0.32116251782258176,0.5026136739766721,0.20293177670531215,0.1304740626274049,0.26570690128956953,0.1698807986469945,0.5279812386047984,0.14299647042163546,0.2672728226824376,0.13029766063829257,0.2089500886895089,0.313387105331448,0.29439836390539387,0.11995920090181182,0.22658408945430195,0.30710502250136473,0.14453280079409997,0.17334083455884858
2013-01-02 10:00:00,0.8827703264961766,0.3689348714081655,0.2502095710112245,0.22575752918605,0.46339240170566115,0.2896699554614569,0.2483520918465038,0.26202475594706626,0.28844451025535467,0.40580773568045414,0.2449447965636608,0.2712490675850394,0.36976885851213587,0.2866281436750476,0.1606582913866138,0.22934930276175994,0.13174060786429373,0.39291262020684503,0.3194587770296582,0.2412804689191579,0.20335582539842492,0.25740700641095393,0.2859794279381469,0.4199567225796751,0.3889704501805227,0.12287391477519424,0.5174498384784632,0.2560972500631476,0.45043077835731815,0.13501805146188453,0.09634770407001454,0.19642000723037112,0.11815092007762708,0.4594099921476373,0.11329706942673062,0.23299139711702738,0.10326251377668597,0.1501191468206329,0.2300586628826871,0.23820422988762738,0.09504111622572267,0.16870349804667126,0.22261676687838244,0.09611313144555692,0.12073650669604331
2013-01-02 11:00:00,0.8602558248249703,0.4254903499038101,0.31198651308672637,0.2382981166819228,0.4351616717191066,0.25504520847463275,0.2942044685447023,0.33232455428023233,0.38829350324935474,0.2816453592691806,0.256019950721187,0.3194746942258583,0.3028249753955442,0.25589428279414583,0.24642212903183347,0.2600210812876289,0.26868960990487967,0.2994574154924,0.3300743514317408,0.23999563236163324,0.2743837114877611,0.24603404549816957,0.2258050716582157,0.2966260453113882,0.3319739393056259,0.1758721304923037,0.38394278081655897,0.20590516300800998,0.3435647144586961,0.12837766582792384,0.1344314050317897,0.16475700406781923,0.13988062915082422,0.398627044040409,0.16510366132823753,0.28465148417983144,0.1463614983577093,0.12601114644085515,0.1952617418491542,0.27456440068803245,0.12532247628475246,0.1416293895387147,0.21446304186408527,0.10133572379790388,0.09937348319597795
2013-01-02 12:00:00,0.8758146685480112,0.5199829069991105,0.39910094337595897,0.34332759840649757,0.545152854416463,0.3066948528480198,0.24590611780423474,0.34226888500198965,0.3247310833471115,0.2527146647360833,0.33974931995585717,0.3151140588229217,0.28591364316024925,0.27511238235537244,0.30803050920505204,0.2397367675954507,0.30214591835609667,0.20905946027427658,0.3469957833537915,0.22331444562883934,0.26079983256777073,0.18008210865063187,0.25024612591055245,0.3106551992128782,0.20482959533766243,0.21297588068028042,0.4530289390231066,0.21769179003359654,0.44301508670030204,0.17109752470828998,0.17462651363281906,0.16545249003166268,0.18688935228188022,0.49117785821500975,0.211890230570583,0.3504741043122741,0.2112691896559654,0.1360562545535793,0.2829029093557513,0.34697450051540796,0.1833992722052084,0.15778631876995777,0.3251443462624192,0.12736597541452158,0.11858527762297451
