period,time_step,CF_NL0_10_0_onwind,CF_NL0_7_0_onwind,CF_NL0_6_0_solar,CF_NL0_24_0_solar,CF_NL0_19_0_onwind,CF_NL0_30_0_solar,CF_NL0_23_0_solar,CF_NL0_12_0_solar,CF_NL0_14_0_onwind,CF_NL0_7_0_offwind_ac,CF_NL0_14_0_solar,Load,CF_NL0_31_0_offwind_ac,CF_NL0_3_0_onwind,CF_NL0_15_0_onwind,CF_NL0_27_0_onwind,CF_NL0_19_0_solar,CF_NL0_2_0_solar,CF_NL0_15_0_solar,CF_NL0_27_0_solar,CF_NL0_25_0_solar,CF_NL0_11_0_solar,CF_NL0_21_0_solar,CF_NL0_21_0_onwind,CF_NL0_24_0_onwind,CF_NL0_7_0_solar,CF_NL0_31_0_solar,CF_NL0_3_0_solar,CF_NL0_18_0_solar,CF_NL0_13_0_onwind,CF_NL0_30_0_onwind,CF_NL0_2_0_onwind,CF_NL0_4_0_solar,CF_NL0_12_0_onwind,CF_NL0_17_0_onwind,CF_NL0_31_0_onwind,CF_NL0_8_0_onwind,CF_NL0_6_0_onwind,CF_NL0_9_0_solar,CF_NL0_10_0_solar,CF_NL0_17_0_solar,CF_NL0_22_0_solar,CF_NL0_26_0_solar,CF_NL0_23_0_onwind,CF_NL0_1_0_onwind,CF_NL0_9_0_onwind,CF_NL0_27_0_offwind_ac,CF_NL0_20_0_solar,CF_NL0_16_0_solar,CF_NL0_22_0_onwind,CF_NL0_5_0_onwind,CF_NL0_20_0_onwind,CF_NL0_11_0_onwind,CF_NL0_0_0_solar,CF_NL0_1_0_solar,CF_NL0_0_0_onwind,CF_NL0_28_0_solar,CF_NL0_4_0_onwind,CF_NL0_20_0_offwind_ac,CF_NL0_32_0_offwind_ac,CF_NL0_8_0_solar,CF_NL0_5_0_solar,CF_NL0_13_0_solar
162,11,0.10431659486080146,0.030937626606739654,0.7098572451544146,0.6902562499250003,0.06233207828756411,0.7021551403964523,0.7017772106653857,0.717908405022832,0.08584846038801706,0.09622268013764063,0.7204880230112639,11179.632499694824,0.25995254306469257,0.07033832291360662,0.0708616701096774,0.12070272317821855,0.7152950589876538,0.7183309875175822,0.7099704882857533,0.7199785111912783,0.7152720080291624,0.7118617704386186,0.7097194854517143,0.08614315604024893,0.07369205568035979,0.7000601449148798,0.7160684471227836,0.7008244187534286,0.7065177827238313,0.10062993265736131,0.07632266557386083,0.05566543970899766,0.7085115017627267,0.0705209254538223,0.08119293060457722,0.073573469724204,0.0805373725048841,0.1685705236774529,0.7101218322761518,0.7156935314981218,0.7134380608562357,0.7025473387075036,0.7160697594575313,0.0619969643925483,0.09170879818035704,0.14225870715740965,0.2304327112805986,0.6955733803970736,0.705981326931647,0.09130827427460823,0.13278391976640008,0.0768309474894154,0.07978205834324223,0.7017524621233768,0.7096754512283993,0.08328753694215109,0.7166078907817113,0.06540116515841762,0.13687416026324742,0.21763137754565884,0.705935909023096,0.7059309486469452,0.6976941112182957
162,12,0.1303633213856405,0.055949319996623254,0.7263043809126157,0.6721800844362904,0.07795706342016163,0.7203518995415407,0.7163229882761544,0.7352218151988508,0.09503404051902213,0.09450814361760647,0.7327801658494314,11205.104972839355,0.33883046475031686,0.09541260541855141,0.13336027738217582,0.1464977220718935,0.7238498625476912,0.6959661736514826,0.7266013583754967,0.7506564047692357,0.7086549965631476,0.7135354205669224,0.7239940523374764,0.11747122760633429,0.13036786466512063,0.7108621557655227,0.7405347731112023,0.6954324720068976,0.7240823043377373,0.17476927603447986,0.09428426690847487,0.08007585628931338,0.7263667817743793,0.08761977681080034,0.12123083115134835,0.08423811240189656,0.13258989922319647,0.19709110976701433,0.7345470560479129,0.7367943394715524,0.7245324504325574,0.7072031050895662,0.725555173878075,0.07779394642769519,0.145931099578622,0.19483544636475564,0.24728530912951877,0.7100094155121218,0.7099265995285223,0.1409074861118512,0.1800114641365746,0.13178503564406013,0.12121752647294191,0.7024768565426548,0.7092349430454217,0.14690324226694118,0.7278448293219333,0.12113858548423939,0.16506241164397972,0.21088110285979383,0.7073411149519935,0.7339433293310568,0.7215664882927055
162,13,0.14499098542502006,0.05144256476775983,0.711123354646419,0.6643975820410513,0.13303637572384064,0.6284263744241095,0.6469912460154026,0.6562954834983895,0.14680080607415075,0.10795979951296697,0.6305865499668907,11167.347496032715,0.5191262132856749,0.08558979080570363,0.1650750198467073,0.1532986510705925,0.6503583310952087,0.5980256461613126,0.6973159662881635,0.7314162989854721,0.6367063743532111,0.669378192144914,0.650903618788186,0.10170285746639213,0.15994345240978203,0.6333924915727218,0.6871750136917566,0.5935301189130163,0.6416164888004239,0.22192989626651863,0.08004756081843487,0.12887350152064722,0.7074673920357655,0.1577645713964814,0.11637983730410506,0.14622512925019893,0.1397259636104819,0.20438388895835602,0.7217894982803602,0.7169474053370758,0.6633864198817324,0.674292239492178,0.6621482554727118,0.06461356504745155,0.16054824942201856,0.22063080911766525,0.21516884660778063,0.7012768139405964,0.6518497559578057,0.1474505458398277,0.19763501689047192,0.16948961463734125,0.12886328785441364,0.6817461509541268,0.6856387757842805,0.17023366491373013,0.6540537510700333,0.16764465514523139,0.2027022785546897,0.15917812093260933,0.6559915125017961,0.7220856118733858,0.711699212893308
162,14,0.1417558240266376,0.0418592174575177,0.6674126631090883,0.6255664275356514,0.18386336923412835,0.5085717252860688,0.5414945856450356,0.5850151540021016,0.20623679447497112,0.13449430663877893,0.6279203616497427,11185.357475280762,0.7445950451921989,0.07239963584121092,0.17256024389621838,0.14083618481526053,0.629767193609554,0.581634523545697,0.6255757598673993,0.6690247092402627,0.5607171413045812,0.62619859580473,0.5697276138821821,0.08614822286459134,0.17376168891465446,0.5472129859362662,0.6481677701320386,0.5068563022876421,0.5472207417032753,0.2505650359481115,0.06226390011199882,0.14887997159531555,0.6601870936865268,0.21840489292802034,0.10493457516934913,0.21834406753857735,0.1390762947272744,0.2118480239927393,0.6711270318060627,0.6642199826636368,0.6085175572250993,0.6435520652137108,0.645503204512853,0.048755380304146424,0.16981264893728956,0.2357082897563252,0.1947385358175452,0.6458909646650426,0.5998322998859708,0.1545987726432403,0.21415178682652308,0.19856172360455687,0.12911406142059415,0.6436702050716671,0.6358149561769828,0.1803796984416672,0.6099009094217563,0.19689338372385526,0.24269766802393766,0.14040416004697442,0.6345749072927992,0.6679846913100863,0.6577090456256122
162,15,0.12427249158982615,0.029657018239542882,0.5816058057655973,0.5551621561594392,0.23777681634821013,0.40290490736868206,0.4396522319972584,0.5389470216321368,0.2294562201141235,0.11366900305599302,0.556453117386425,11360.887496948242,0.8449423183903718,0.06575817552095574,0.1827329362688012,0.11690478502026687,0.5524614902211228,0.5102121757522631,0.5478886549464194,0.5681490493465576,0.5050431662887648,0.5482872330025255,0.5572857872838716,0.08262658347453965,0.17572296237527918,0.46889245895735693,0.5800301871651797,0.44825532696316295,0.4808796170176649,0.2607347646593154,0.048006135797605126,0.1717976306787319,0.5580522876926076,0.27168998857366683,0.10130816153563756,0.29720378310447576,0.14288175346869195,0.21355339811402993,0.5826807854241202,0.5702533622700178,0.5575642447951884,0.5716603021167511,0.5646042686074975,0.03050501301337879,0.17389839126305612,0.24137622633067934,0.17855123322820776,0.5493115448961501,0.5689162381013976,0.16815933663451693,0.23198190160992352,0.19999731301008733,0.13782148230194552,0.5778291648268874,0.5593187959312852,0.18650922727527505,0.5249330833638206,0.19480346300151738,0.2451393218019546,0.12135491914254687,0.5750426157466605,0.5820997752393501,0.5758856920923552
162,16,0.09192472994172687,0.01923182757177744,0.46176364040768975,0.45187211129579635,0.2899545188582644,0.31641134157348366,0.35477780977669177,0.44230031091413297,0.25376555455022237,0.1006877046656322,0.4260667373310954,11818.924987792969,0.8532113199003546,0.05302628999513844,0.17722331404373295,0.0901652014504441,0.4367131916364657,0.4056373932365846,0.43812132098338835,0.45782088186891134,0.4186603802455574,0.44477597452613005,0.4617915533448156,0.06995339200145997,0.1318363838986186,0.4117698583311684,0.4595655137153299,0.37806338196051814,0.3938425384796539,0.21023290686357637,0.03664970859666467,0.23225482008255932,0.45149423867359667,0.34858864037161214,0.08024740771572746,0.36727150563277733,0.10828398696196792,0.18766542234602618,0.4600108281735141,0.4589295543860714,0.45731170387534364,0.45539325990639673,0.44031847187525963,0.01903142152921974,0.16283463665197245,0.20956997528793858,0.17614953879835882,0.445046092798353,0.45848574236106404,0.13443542739297645,0.20016889937318338,0.15726710463683286,0.1520445048776273,0.46744236777665,0.44762771125558,0.13762094717655268,0.4202022970671252,0.15951282044137832,0.21277271291548275,0.12233728559258579,0.45978291011536765,0.4644702049179941,0.4583267047532035
162,17,0.08264799957303676,0.0200912547021461,0.3148800266834607,0.31358921434051995,0.3127667584989717,0.26867050759800415,0.2916709804050389,0.3016524494131071,0.3192271685829314,0.1379697657371273,0.2969250342509632,11978.775001525879,0.8558835762142426,0.05180767864334837,0.19445513567583936,0.08238763271928967,0.2983333015799821,0.283971416773159,0.3039063725263279,0.3247981174286395,0.2931710434056696,0.30234681688774906,0.31958641068443056,0.06749273740482872,0.10669121626632048,0.2968015910954026,0.30907498271872963,0.2843584520629914,0.2895374883008195,0.17822715240245296,0.040625871256534336,0.28492429703465827,0.31127694192902644,0.41264212388387406,0.0728770224475237,0.3979132934132803,0.09629363182642328,0.17363650501813313,0.3117381112493517,0.3223336908575963,0.3223596850812835,0.3106860925735353,0.30520075306765126,0.023011410566634673,0.16257633534586866,0.1876689256076344,0.17170562517359775,0.30803421702039924,0.31896868361984665,0.12563613068458823,0.18127396885802435,0.1361773503716609,0.190860302766739,0.32432394996659597,0.3068194255115432,0.12019032293246976,0.29429232262364174,0.15182060162218983,0.2139543499932944,0.13877470358627544,0.3105851756657129,0.3191539126781947,0.3127931176976787
162,18,0.12179327607310463,0.04159793702238639,0.16008489227260317,0.16697481300595973,0.34341579432198727,0.15839232112226728,0.16621979434141368,0.1592165943090879,0.48504022764614685,0.19047432630861705,0.16341190644707407,12258.745002746582,0.8601254822081936,0.06463923045320746,0.22489345574354075,0.11270097598467817,0.15509583626405485,0.15367376907533298,0.1597848241132919,0.17546962243759456,0.15681988028106822,0.15526172888981646,0.1720441967899406,0.07067553964366274,0.09937942309743335,0.1561765273275202,0.1580742061123116,0.1527495758359704,0.16039899310761987,0.15096002695162405,0.0605632571430749,0.3280887711641696,0.1643879828258337,0.4870510380477063,0.07268574063395306,0.44415744186546746,0.09974492536191457,0.17020496797161058,0.15772554021308646,0.17315186369140298,0.173817461230184,0.1625884046348128,0.16317862384845236,0.04810427392421619,0.16879348969309343,0.17121420367198484,0.17814249517554254,0.16526825655125912,0.16648033387866318,0.12511181087989315,0.18027394890152468,0.1583901680744512,0.23878619141661178,0.1707799347667409,0.15768511666592333,0.11073340231357728,0.15983509793794967,0.19612371800375508,0.34192761568981056,0.15070607133025749,0.1618117939797802,0.16497440404170202,0.1638486190586846
162,19,0.2526292591068729,0.04470153844266174,0.03802851931362626,0.04636224973745086,0.43457866692013225,0.05220418117323515,0.0518598471223559,0.045279072116410225,0.7626317911798238,0.2182821516551716,0.04873253987699313,12618.560005187988,0.8713773014694015,0.09085622281595976,0.3138036110846789,0.21654330897117624,0.04102969961453391,0.04052114712548052,0.04162712576419044,0.05149476843054709,0.043113190973681444,0.03756750728747684,0.050092758800402315,0.11039059998948011,0.1325070724569064,0.045066810314168475,0.04321557426381368,0.048359790424455894,0.05180333840049085,0.14819548167504903,0.09110856981697021,0.3898838957704698,0.04412688831911032,0.6136122106702221,0.10989498651446927,0.5646004421386823,0.13547991170889873,0.17087202158460335,0.041023605388231396,0.04972865755199111,0.04941625738227571,0.04524589879761099,0.0469274505949118,0.07203773411356881,0.1850136245393577,0.15832147559145263,0.2576141629565936,0.04513088667613447,0.049011615240179295,0.14689994723378474,0.17329656727542234,0.24576345014324408,0.29832320192896433,0.046676342335190316,0.03942111642215537,0.1377542139436355,0.046719646504021196,0.32191175043749914,0.6092607058305605,0.19048044926778576,0.046886442612406806,0.04111418647912239,0.04276847544338096
162,20,0.46037898681558176,0.03473728871986358,0.0,0.0,0.5700553481974638,0.0,0.0,0.0,0.888140299490676,0.15145748798844494,0.0,12856.439979553223,0.8853190969146495,0.13823871832720713,0.41916563901769865,0.40658031807888567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19666516226428013,0.20475777867489664,0.0,0.0,0.0,0.0,0.1700364945138811,0.15138691830831716,0.45973885578141216,0.0,0.7197849586505873,0.18428072271728008,0.7213773117759043,0.2006512980116054,0.19492360428073516,0.0,0.0,0.0,0.0,0.0,0.0885812591140263,0.25150590925786087,0.1761505057606784,0.396611149163406,0.0,0.0,0.18816794315055496,0.18521090817128671,0.3907759660151799,0.35705740665369745,0.0,0.0,0.1898871338539417,0.0,0.4975702935489668,0.7746198865135355,0.2637138748162836,0.0,0.0,0.0
162,21,0.6727185311036548,0.06556004043264237,0.0,0.0,0.6941183469368966,0.0,0.0,0.0,0.9125539582721611,0.12926884262620073,0.0,12865.807495117188,0.8855,0.2529367661166689,0.5066693673525435,0.6322017853266731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3278785287452623,0.36076502191435894,0.0,0.0,0.0,0.0,0.2885658249082157,0.28010951680062507,0.5313709708021975,0.0,0.7988022435663836,0.3061097449319007,0.8495996493640616,0.3116113392708329,0.286258371178945,0.0,0.0,0.0,0.0,0.0,0.1615287594269373,0.3718325021275533,0.2831137865843772,0.5729144541305211,0.0,0.0,0.29169910792352954,0.268766702412689,0.5600767948995075,0.4048087847574682,0.0,0.0,0.2957804419441424,0.0,0.6463252984200616,0.8294419633970482,0.4078859346394186,0.0,0.0,0.0
162,22,0.7873881400941051,0.14417850680708097,0.0,0.0,0.6593421470674315,0.0,0.0,0.0,0.8962670947737776,0.17788250588021529,0.0,12284.195022583008,0.8855,0.3909364494634327,0.4821032449011614,0.7804223275494646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44262203349870866,0.5048325706683368,0.0,0.0,0.0,0.0,0.40571541555589785,0.42388446899174737,0.5021105653725391,0.0,0.7829682664477636,0.42921531303870514,0.8175792687420863,0.40143258188510955,0.3390701826819343,0.0,0.0,0.0,0.0,0.0,0.28684388716195924,0.4176018892565479,0.37035265130838324,0.7503017967435356,0.0,0.0,0.3828266089112253,0.34304651849257356,0.6537119861457504,0.3713560839425705,0.0,0.0,0.40069289116188683,0.0,0.6671139984520009,0.869636155297399,0.649807489532092,0.0,0.0,0.0
162,23,0.8323663815254062,0.0866113336940442,0.0,0.0,0.7308216846431278,0.0,0.0,0.0,0.7959685940776942,0.1499719324930643,0.0,11567.842491149902,0.8855,0.3598728464855675,0.3854963766937999,0.8702538730908647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5626168849268902,0.5834758074076121,0.0,0.0,0.0,0.0,0.4765183150661324,0.4476617524207179,0.5417552434507451,0.0,0.7802799049153808,0.5765922312089724,0.8689939679862244,0.41589541107443756,0.2753573744325393,0.0,0.0,0.0,0.0,0.0,0.2699450053809283,0.4104490205625513,0.3993486450088882,0.8785362550885087,0.0,0.0,0.36788091833159675,0.3353781264773222,0.6117724053919503,0.3360952357633978,0.0,0.0,0.5062314693274877,0.0,0.5331548971876121,0.861047216850364,0.8671673108794852,0.0,0.0,0.0
162,24,0.8367301864719312,0.09350071045429895,0.0,0.0,0.7209969601180556,0.0,0.0,0.0,0.8106620356595348,0.18154390735688275,0.0,11017.817489624023,0.8855,0.37585006647841185,0.34866658636483344,0.8899561563220852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6562732386725091,0.5932039050507438,0.0,0.0,0.0,0.0,0.45977926041043876,0.46065959519005273,0.5538124443504173,0.0,0.788949603433252,0.6753342623667322,0.8616488965285758,0.4578671038005622,0.27816828905400515,0.0,0.0,0.0,0.0,0.0,0.28526965040990715,0.3491288517319944,0.36532462050721526,0.8854682873109171,0.0,0.0,0.40788721400137606,0.3562901552680947,0.5666793625608778,0.2997475585414674,0.0,0.0,0.5633198392610057,0.0,0.4837859063403859,0.8447980529144217,0.8854999999999998,0.0,0.0,0.0
