run_id,zone_a,zone_b,bound,f_ab,phi_lo,phi_hi,at_bound
29,1,2,2377.3436564367385,-15.692203982585397,0.0,0.0,interior
29,1,3,2377.3436564367385,-22.761097722730717,0.0,0.0,interior
29,2,3,2377.3436564367385,-2377.3436564367385,0.0,0.0,lower
46,1,2,2377.3436564367385,-15.692199940822334,0.0,0.0,interior
46,1,3,2377.3436564367385,-22.76109753440369,0.0,0.0,interior
46,2,3,2377.3436564367385,-2377.3436564367385,0.0,0.0,lower
