run_id,t,generator,bus,q_market,r_up,r_down,q_final,q_max,up_cost,down_compensation,lambda_e,vc
5,1,NL0 0 coal,NL0 0,35.0,0.0,35.0,0.0,35.0,0.0,0.0,5.0,5.0
5,1,NL0 1 coal,NL0 1,53.888888888888886,0.0,0.0,53.888888888888886,53.888888888888886,0.0,0.0,5.0,5.0
5,1,NL0 10 coal,NL0 10,106.11111111111111,5.0,0.0,111.11111111111111,111.11111111111111,25.0,0.0,5.0,5.0
5,1,NL0 0 0 solar,NL0 0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.01
5,1,NL0 1 0 solar,NL0 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
5,1,NL0 10 0 solar,NL0 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
5,2,NL0 0 coal,NL0 0,35.0,0.0,30.0,5.0,35.0,0.0,0.0,5.0,5.0
5,2,NL0 1 coal,NL0 1,53.888888888888886,0.0,0.0,53.888888888888886,53.888888888888886,0.0,0.0,5.0,5.0
5,2,NL0 10 coal,NL0 10,106.11111111111111,5.0,0.0,111.11111111111111,111.11111111111111,25.0,0.0,5.0,5.0
5,2,NL0 0 0 solar,NL0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
5,2,NL0 1 0 solar,NL0 1,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.01
5,2,NL0 10 0 solar,NL0 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
5,3,NL0 0 coal,NL0 0,35.0,0.0,30.0,5.0,35.0,0.0,0.0,5.0,5.0
5,3,NL0 1 coal,NL0 1,53.888888888888886,0.0,0.0,53.888888888888886,53.888888888888886,0.0,0.0,5.0,5.0
5,3,NL0 10 coal,NL0 10,106.11111111111111,5.0,0.0,111.11111111111111,111.11111111111111,25.0,0.0,5.0,5.0
5,3,NL0 0 0 solar,NL0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
5,3,NL0 1 0 solar,NL0 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
5,3,NL0 10 0 solar,NL0 10,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.01
6,1,NL0 0 coal,NL0 0,32.5,0.0,32.5,0.0,32.5,0.0,0.0,5.0,5.0
6,1,NL0 1 coal,NL0 1,88.88888888888889,0.0,0.0,88.88888888888889,88.88888888888889,0.0,0.0,5.0,5.0
6,1,NL0 10 coal,NL0 10,73.61111111111111,5.0,0.0,78.61111111111111,78.61111111111111,25.0,0.0,5.0,5.0
6,1,NL0 0 0 solar,NL0 0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.01
6,1,NL0 1 0 solar,NL0 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
6,1,NL0 10 0 solar,NL0 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
6,2,NL0 0 coal,NL0 0,32.5,0.0,27.5,5.0,32.5,0.0,0.0,5.0,5.0
6,2,NL0 1 coal,NL0 1,88.88888888888889,0.0,0.0,88.88888888888889,88.88888888888889,0.0,0.0,5.0,5.0
6,2,NL0 10 coal,NL0 10,73.61111111111111,5.0,0.0,78.61111111111111,78.61111111111111,25.0,0.0,5.0,5.0
6,2,NL0 0 0 solar,NL0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
6,2,NL0 1 0 solar,NL0 1,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.01
6,2,NL0 10 0 solar,NL0 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
6,3,NL0 0 coal,NL0 0,32.5,0.0,27.5,5.0,32.5,0.0,0.0,5.0,5.0
6,3,NL0 1 coal,NL0 1,88.88888888888889,0.0,0.0,88.88888888888889,88.88888888888889,0.0,0.0,5.0,5.0
6,3,NL0 10 coal,NL0 10,73.61111111111111,5.0,0.0,78.61111111111111,78.61111111111111,25.0,0.0,5.0,5.0
6,3,NL0 0 0 solar,NL0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
6,3,NL0 1 0 solar,NL0 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
6,3,NL0 10 0 solar,NL0 10,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.01
7,1,NL0 0 coal,NL0 0,67.5,0.0,67.5,0.0,67.5,0.0,0.0,5.0,5.0
7,1,NL0 1 coal,NL0 1,53.888888888888886,0.0,0.0,53.888888888888886,53.888888888888886,0.0,0.0,5.0,5.0
7,1,NL0 10 coal,NL0 10,73.61111111111111,5.0,0.0,78.61111111111111,78.61111111111111,25.0,0.0,5.0,5.0
7,1,NL0 0 0 solar,NL0 0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.01
7,1,NL0 1 0 solar,NL0 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
7,1,NL0 10 0 solar,NL0 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
7,2,NL0 0 coal,NL0 0,67.5,0.0,62.5,5.0,67.5,0.0,0.0,5.0,5.0
7,2,NL0 1 coal,NL0 1,53.888888888888886,0.0,0.0,53.888888888888886,53.888888888888886,0.0,0.0,5.0,5.0
7,2,NL0 10 coal,NL0 10,73.61111111111111,5.0,0.0,78.61111111111111,78.61111111111111,25.0,0.0,5.0,5.0
7,2,NL0 0 0 solar,NL0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
7,2,NL0 1 0 solar,NL0 1,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.01
7,2,NL0 10 0 solar,NL0 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
7,3,NL0 0 coal,NL0 0,67.5,0.0,62.5,5.0,67.5,0.0,0.0,5.0,5.0
7,3,NL0 1 coal,NL0 1,53.888888888888886,0.0,0.0,53.888888888888886,53.888888888888886,0.0,0.0,5.0,5.0
7,3,NL0 10 coal,NL0 10,73.61111111111111,5.0,0.0,78.61111111111111,78.61111111111111,25.0,0.0,5.0,5.0
7,3,NL0 0 0 solar,NL0 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
7,3,NL0 1 0 solar,NL0 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
7,3,NL0 10 0 solar,NL0 10,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.01
8,1,NL0 0 coal,NL0 0,67.5,0.0,67.5,0.0,67.5,0.0,0.0,5.0,5.0
8,1,NL0 1 coal,NL0 1,53.888888888888886,0.0,0.0,53.888888888888886,53.888888888888886,0.0,0.0,5.0,5.0
8,1,NL0 10 coal,NL0 10,73.61111111111111,5.0,0.0,78.61111111111111,78.61111111111111,25.0,0.0,5.0,5.0
8,1,NL0 0 0 solar,NL0 0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.01
8,1,NL0 1 0 solar,NL0 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
8,1,NL0 10 0 solar,NL0 10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01
8,2,NL0 0 coal,NL0 0,67.5,0.0,62.5,5.0,67.5,0.0,0.0,5.0,5.0
8,2,NL0 1 coal,NL0 1,53.888888888888886,0.0,0.0,53.888888888888886,53.888888888888886,0.0,0.0,5.0,5.0
