run_id,sys_avail,sys_req,sys_slack,zone,req_z,net_import,zone_avail,zone_offers,zone_slack,lambda_c_z,nu_c_z
1,16789.160775213153,16722.707602851122,66.45317236203118,1,3661.731217869758,3566.0154846551077,3661.7312178697566,3661.7312178697566,-1.3642420526593924e-12,59329.06935279719,59329.06935279678
1,16789.160775213153,16722.707602851122,66.45317236203118,2,6126.324803184347,-3566.0154846551077,6126.324803184347,6126.324803184347,0.0,48541.96583407945,48541.96583407909
1,16789.160775213153,16722.707602851122,66.45317236203118,3,7001.104754159029,0.0,7001.104754159051,7001.104754159051,2.1827872842550278e-11,53935.51759343677,53935.51759343639
2,16789.160775213153,16722.707602851122,66.45317236203118,1,3661.731217869758,3566.0154846551077,3661.7312178697566,3661.7312178697566,-1.3642420526593924e-12,59329.06935279719,59329.06935279678
2,16789.160775213153,16722.707602851122,66.45317236203118,2,6126.324803184347,-3566.0154846551077,6126.324803184347,6126.324803184347,0.0,48541.96583407945,48541.96583407909
2,16789.160775213153,16722.707602851122,66.45317236203118,3,7001.104754159029,0.0,7001.104754159051,7001.104754159051,2.1827872842550278e-11,53935.51759343677,53935.51759343639
3,16789.160775213153,16722.707602851122,66.45317236203118,1,3661.731217869758,3566.0154846551077,3661.7312178697566,3661.7312178697566,-1.3642420526593924e-12,59329.06935279719,59329.06935279678
3,16789.160775213153,16722.707602851122,66.45317236203118,2,6126.324803184347,-3566.0154846551077,6126.324803184347,6126.324803184347,0.0,48541.96583407945,48541.96583407909
3,16789.160775213153,16722.707602851122,66.45317236203118,3,7001.104754159029,0.0,7001.104754159051,7001.104754159051,2.1827872842550278e-11,53935.51759343677,53935.51759343639
4,16789.160775213153,16722.707602851122,66.45317236203118,1,3661.731217869758,3566.0154846551077,3661.7312178697566,3661.7312178697566,-1.3642420526593924e-12,59329.06935279719,59329.06935279678
4,16789.160775213153,16722.707602851122,66.45317236203118,2,6126.324803184347,-3566.0154846551077,6126.324803184347,6126.324803184347,0.0,48541.96583407945,48541.96583407909
4,16789.160775213153,16722.707602851122,66.45317236203118,3,7001.104754159029,0.0,7001.104754159051,7001.104754159051,2.1827872842550278e-11,53935.51759343677,53935.51759343639
5,16789.160775213153,16722.707602851122,66.45317236203118,1,3661.731217869758,3566.0154846551077,3661.7312178697566,3661.7312178697566,-1.3642420526593924e-12,59329.06935279719,59329.06935279678
5,16789.160775213153,16722.707602851122,66.45317236203118,2,6126.324803184347,-3566.0154846551077,6126.324803184347,6126.324803184347,0.0,48541.96583407945,48541.96583407909
5,16789.160775213153,16722.707602851122,66.45317236203118,3,7001.104754159029,0.0,7001.104754159051,7001.104754159051,2.1827872842550278e-11,53935.51759343677,53935.51759343639
6,16789.160775213153,16722.707602851122,66.45317236203118,1,3661.731217869758,3566.0154846551077,3661.7312178697566,3661.7312178697566,-1.3642420526593924e-12,59329.06935279719,59329.06935279678
6,16789.160775213153,16722.707602851122,66.45317236203118,2,6126.324803184347,-3566.0154846551077,6126.324803184347,6126.324803184347,0.0,48541.96583407945,48541.96583407909
6,16789.160775213153,16722.707602851122,66.45317236203118,3,7001.104754159029,0.0,7001.104754159051,7001.104754159051,2.1827872842550278e-11,53935.51759343677,53935.51759343639
7,16789.160775213153,16722.707602851122,66.45317236203118,1,3661.731217869758,3566.0154846551077,3661.7312178697566,3661.7312178697566,-1.3642420526593924e-12,59329.06935279719,59329.06935279678
7,16789.160775213153,16722.707602851122,66.45317236203118,2,6126.324803184347,-3566.0154846551077,6126.324803184347,6126.324803184347,0.0,48541.96583407945,48541.96583407909
7,16789.160775213153,16722.707602851122,66.45317236203118,3,7001.104754159029,0.0,7001.104754159051,7001.104754159051,2.1827872842550278e-11,53935.51759343677,53935.51759343639
8,16789.160775213153,16722.707602851122,66.45317236203118,1,3661.731217869758,3566.0154846551077,3661.7312178697566,3661.7312178697566,-1.3642420526593924e-12,59329.06935279719,59329.06935279678
8,16789.160775213153,16722.707602851122,66.45317236203118,2,6126.324803184347,-3566.0154846551077,6126.324803184347,6126.324803184347,0.0,48541.96583407945,48541.96583407909
8,16789.160775213153,16722.707602851122,66.45317236203118,3,7001.104754159029,0.0,7001.104754159051,7001.104754159051,2.1827872842550278e-11,53935.51759343677,53935.51759343639
9,16789.160775213153,16722.707602851122,66.45317236203118,1,3661.731217869758,3566.0154846551077,3661.7312178697566,3661.7312178697566,-1.3642420526593924e-12,59329.06935279719,59329.06935279678
9,16789.160775213153,16722.707602851122,66.45317236203118,2,6126.324803184347,-3566.0154846551077,6126.324803184347,6126.324803184347,0.0,48541.96583407945,48541.96583407909
9,16789.160775213153,16722.707602851122,66.45317236203118,3,7001.104754159029,0.0,7001.104754159051,7001.104754159051,2.1827872842550278e-11,53935.51759343677,53935.51759343639
10,16789.160775213153,16722.707602851122,66.45317236203118,1,3661.731217869758,3566.0154846551077,3661.7312178697566,3661.7312178697566,-1.3642420526593924e-12,59329.06935279719,59329.06935279678
10,16789.160775213153,16722.707602851122,66.45317236203118,2,6126.324803184347,-3566.0154846551077,6126.324803184347,6126.324803184347,0.0,48541.96583407945,48541.96583407909
10,16789.160775213153,16722.707602851122,66.45317236203118,3,7001.104754159029,0.0,7001.104754159051,7001.104754159051,2.1827872842550278e-11,53935.51759343677,53935.51759343639
11,16789.160775213153,16722.707602851122,66.45317236203118,1,3661.731217869758,3566.0154846551077,3661.7312178697566,3661.7312178697566,-1.3642420526593924e-12,59329.06935279719,59329.06935279678
11,16789.160775213153,16722.707602851122,66.45317236203118,2,6126.324803184347,-3566.0154846551077,6126.324803184347,6126.324803184347,0.0,48541.96583407945,48541.96583407909
11,16789.160775213153,16722.707602851122,66.45317236203118,3,7001.104754159029,0.0,7001.104754159051,7001.104754159051,2.1827872842550278e-11,53935.51759343677,53935.51759343639
12,16789.160775213153,16722.707602851122,66.45317236203118,1,3661.731217869758,3566.0154846551077,3661.7312178697566,3661.7312178697566,-1.3642420526593924e-12,59329.06935279719,59329.06935279678
