variable,min,max,mean,median,std
total_cap,14700.960775213152,14700.960775213156,14700.960775213152,14700.960775213152,1.9173831849720224e-12
market_cost,3.0850154339905643e9,3.0850154339905825e9,3.085015433990567e9,3.0850154339905643e9,5.896007852869481e-6
lambda_e_avg,40.18282306038073,40.18282306038073,40.18282306038072,40.18282306038073,7.489778066296963e-15
ls_total,0.0,0.0,0.0,0.0,0.0
rd_volume,466451.41949448077,6.077558551907718e6,1.8714888146547624e6,466451.41949448077,2.101379279128527e6
rd_cost,5.4429732432398815e9,1.3468802917230148e10,9.543654890422726e9,9.335727747940754e9,2.024874600902885e9
curtailment,78938.67752982763,195336.1596102894,138410.12613854426,135394.75012416122,29366.52515825724
rd_up_vol,165528.33468515973,2.9738791824109014e6,866539.3442581091,165528.33468515973,1.0519187656895535e6
rd_down_vol,300923.08480932104,3.1036793694968172e6,1.0049494703966541e6,300923.08480932104,1.049664491237779e6
rd_cost_econ,-9.392095879821807e6,-3.795506318224475e6,-6.643813136826741e6,-6.510010626368806e6,1.4160721904936892e6
curt_cost,5.446768749558106e9,1.347819501310997e10,9.550298703559555e9,9.342237758567123e9,2.0262902359197497e9
lambda_c_z1,59329.06935279719,59329.06935279719,59329.06935279719,59329.06935279719,0.0
lambda_c_z2,48541.96583407945,48541.96583407945,48541.96583407944,48541.96583407945,7.66953273988809e-12
lambda_c_z3,53935.51759343677,53935.51759343677,53935.51759343677,53935.51759343677,0.0
c_dem_z1,3661.731217869757,3661.731217869757,3661.7312178697566,3661.731217869757,4.793457962430056e-13
c_dem_z2,6126.324803184347,6126.324803184347,6126.324803184347,6126.324803184347,0.0
c_dem_z3,7001.104754159051,7001.104754159051,7001.104754159051,7001.104754159051,0.0
nu_c_z1,59329.06935279678,59329.06935279678,59329.06935279678,59329.06935279678,0.0
nu_c_z2,48541.96583407909,48541.96583407909,48541.965834079085,48541.96583407909,7.66953273988809e-12
nu_c_z3,53935.51759343639,53935.51759343639,53935.517593436394,53935.51759343639,7.66953273988809e-12
req_z1,3661.731217869758,3661.731217869758,3661.7312178697584,3661.731217869758,4.793457962430056e-13
req_z2,6126.324803184347,6126.324803184347,6126.324803184347,6126.324803184347,0.0
req_z3,7001.104754159029,7001.104754159029,7001.104754159029,7001.104754159029,0.0
net_import_z1,3566.0154846551077,3566.0154846551077,3566.0154846551077,3566.0154846551077,0.0
net_import_z2,-3566.0154846551077,-3566.0154846551077,-3566.0154846551077,-3566.0154846551077,0.0
net_import_z3,0.0,0.0,0.0,0.0,0.0
c_NL0 0 Invest,152.56400362319482,205.07674172094463,193.35020499298838,205.07674172094463,20.34043723973257
c_NL0 1 Invest,2.1981976562490217,962.8848927109842,429.0779249338434,354.4956826539234,257.52200409786315
c_NL0 10 Invest,146.5160756002702,196.2341423183982,186.29842730948536,193.15249932666495,16.49292179564297
c_NL0 11 Invest,415.5278786054545,1000.0,581.5806166006321,415.5278786054545,244.3557561064309
c_NL0 12 Invest,453.53123184169823,622.5962928958627,594.0988268786131,622.5962928958626,61.37043655175522
c_NL0 13 Invest,303.2649286622533,654.0290460238025,545.7616620097816,540.7993871456376,97.26627266130342
c_NL0 14 Invest,202.5550131517325,628.4106861482262,427.9603683788526,412.55498475871616,105.41475873334991
