run_id,generator,bus,tech,zone,cap_max,c,vc,fc,mu_cap_up,mu_cm_bud,energy_rent,cm_rent,total_rent,fixed_cost,profit
1,NL0 0 CCGT,NL0 0,CCGT,1,200.0,20.714285714285715,6.0,22.5,0.0,20.5,41.42857142857143,424.64285714285717,466.0714285714286,466.0714285714286,0.0
1,NL0 1 coal,NL0 1,coal,2,200.0,155.0,5.0,30.0,0.0,26.0,620.0,4030.0,4650.0,4650.0,0.0
1,NL0 10 nuclear,NL0 10,nuclear,3,200.0,22.5,4.0,37.5,0.0,30.5,157.5,686.25,843.75,843.75,0.0
2,NL0 0 CCGT,NL0 0,CCGT,1,200.0,20.714285714285715,6.0,22.5,0.0,20.5,41.42857142857143,424.64285714285717,466.0714285714286,466.0714285714286,0.0
2,NL0 1 coal,NL0 1,coal,2,200.0,155.0,5.0,30.0,0.0,26.0,620.0,4030.0,4650.0,4650.0,0.0
2,NL0 10 nuclear,NL0 10,nuclear,3,200.0,22.5,4.0,37.5,0.0,30.5,157.5,686.25,843.75,843.75,0.0
3,NL0 0 CCGT,NL0 0,CCGT,1,200.0,20.714285714285715,6.0,22.5,0.0,20.5,41.42857142857143,424.64285714285717,466.0714285714286,466.0714285714286,0.0
3,NL0 1 coal,NL0 1,coal,2,200.0,155.0,5.0,30.0,0.0,26.0,620.0,4030.0,4650.0,4650.0,0.0
3,NL0 10 nuclear,NL0 10,nuclear,3,200.0,22.5,4.0,37.5,0.0,30.5,157.5,686.25,843.75,843.75,0.0
4,NL0 0 CCGT,NL0 0,CCGT,1,200.0,20.714285714285715,6.0,22.5,0.0,20.5,41.42857142857143,424.64285714285717,466.0714285714286,466.0714285714286,0.0
4,NL0 1 coal,NL0 1,coal,2,200.0,155.0,5.0,30.0,0.0,26.0,620.0,4030.0,4650.0,4650.0,0.0
4,NL0 10 nuclear,NL0 10,nuclear,3,200.0,22.5,4.0,37.5,0.0,30.5,157.5,686.25,843.75,843.75,0.0
5,NL0 0 CCGT,NL0 0,CCGT,1,200.0,20.714285714285715,6.0,22.5,0.0,20.5,41.42857142857143,424.64285714285717,466.0714285714286,466.0714285714286,0.0
5,NL0 1 coal,NL0 1,coal,2,200.0,155.0,5.0,30.0,0.0,26.0,620.0,4030.0,4650.0,4650.0,0.0
5,NL0 10 nuclear,NL0 10,nuclear,3,200.0,22.5,4.0,37.5,0.0,30.5,157.5,686.25,843.75,843.75,0.0
6,NL0 0 CCGT,NL0 0,CCGT,1,200.0,20.714285714285715,6.0,22.5,0.0,20.5,41.42857142857143,424.64285714285717,466.0714285714286,466.0714285714286,0.0
6,NL0 1 coal,NL0 1,coal,2,200.0,155.0,5.0,30.0,0.0,26.0,620.0,4030.0,4650.0,4650.0,0.0
6,NL0 10 nuclear,NL0 10,nuclear,3,200.0,22.5,4.0,37.5,0.0,30.5,157.5,686.25,843.75,843.75,0.0
