run_id,generator,bus,zone,cap,vc,mu_cm_bud,energy_rent,cm_rent,total_gen
1,NL0 0 CCGT,NL0 0,1,575.0,43.272866666666665,0.0,457604.90761738765,0.0,58548.791128680015
1,NL0 1 biomass,NL0 1,3,71.0,19.979914529914527,18839.934474476802,312484.03608837555,1.337635347687853e6,12212.0
1,NL0 1 waste,NL0 1,3,31.0,34.1135,18839.934474476802,64706.464980241864,584037.9687087808,4586.671221141187
1,NL0 10 CCGT,NL0 10,1,507.0,43.27286666666667,0.0,403488.1533252442,0.0,51188.66196053441
1,NL0 10 waste,NL0 10,1,150.0,34.1135,0.0,313095.79829149257,0.0,22809.317493928265
1,NL0 11 CCGT,NL0 11,3,72.0,43.27286666666667,18839.934474476802,57300.092779916304,1.3564752821623296e6,7271.073528431157
1,NL0 11 biomass,NL0 11,3,20.0,19.979914529914527,18839.934474476802,88023.6721375706,376798.68948953605,3440.0
1,NL0 11 waste,NL0 11,3,50.0,34.1135,18839.934474476802,104365.2660971642,941996.7237238401,7482.371387642948
1,NL0 13 CCGT,NL0 13,3,50.0,43.27286666666667,18839.934474476802,39791.73109716413,941996.7237238401,5000.0
1,NL0 13 biomass,NL0 13,3,77.0,19.979914529914527,18839.934474476802,338891.13772964675,1.4506749545347139e6,13170.758589916517
1,NL0 16 CCGT,NL0 16,1,268.0,43.27286666666667,0.0,213283.67868079973,0.0,27588.2872034991
1,NL0 17 CCGT,NL0 17,1,107.0,43.27286666666667,0.0,85154.30454793123,0.0,10999.306093897645
1,NL0 18 CCGT,NL0 18,1,112.0,43.27286666666667,0.0,89133.47765764761,0.0,11150.315055394256
1,NL0 19 CCGT,NL0 19,2,523.0,53.04262929292929,0.0,226256.58993200885,0.0,8974.227376101626
1,NL0 19 biomass,NL0 19,2,49.0,19.979914529914527,0.0,215657.99673704783,0.0,8428.0
1,NL0 19 waste,NL0 19,2,36.0,34.1135,0.0,75142.9915899583,0.0,5328.0
1,NL0 2 CCGT,NL0 2,2,272.5,43.27286666666667,0.0,216864.93447954443,0.0,28890.06448084021
1,NL0 21 CCGT,NL0 21,1,85.0,43.27286666666667,0.0,67645.94286517898,0.0,8585.0
1,NL0 22 CCGT,NL0 22,3,100.0,43.27286666666667,18839.934474476802,79583.46219432825,1.8839934474476802e6,9708.85101468275
1,NL0 22 biomass,NL0 22,3,500.0,19.979914529914527,18839.934474476802,2.200591803439265e6,9.419967237238402e6,88253.71740471417
1,NL0 23 CCGT,NL0 23,1,964.0,43.8530553226903,0.0,730637.9193919792,0.0,47693.60984838275
1,NL0 24 CCGT,NL0 24,1,684.0,67.50263035262032,0.0,147547.66926809406,0.0,8995.683901411652
1,NL0 25 waste,NL0 25,2,54.0,34.1135,0.0,112714.4873849374,0.0,8030.957282747796
1,NL0 27 CCGT,NL0 27,1,984.0,43.27286666666667,0.0,783101.2679921906,0.0,98081.20275228911
1,NL0 27 biomass,NL0 27,1,22.0,19.979914529914527,0.0,96826.03935132772,0.0,3784.0
1,NL0 27 waste,NL0 27,1,71.2,34.1135,0.0,148616.1389223619,0.0,10481.117833275614
1,NL0 28 CCGT,NL0 28,2,144.0,43.27286666666667,0.0,114600.18555983255,0.0,13971.539505383435
1,NL0 3 CCGT,NL0 3,1,1907.0,51.41762846054192,0.0,886970.4896828966,0.0,47306.08793532893
1,NL0 3 biomass,NL0 3,1,22.0,19.979914529914527,0.0,96826.03935132772,0.0,3784.0
1,NL0 3 waste,NL0 3,1,108.0,34.1135,0.0,225428.9747698748,0.0,15862.415194551555
1,NL0 30 biomass,NL0 30,1,60.0,19.979914529914527,0.0,264071.0164127115,0.0,10320.0
1,NL0 31 CCGT,NL0 31,2,3341.0,85.4787109164719,0.0,3.234622632948924e-10,0.0,13192.390231074467
1,NL0 5 CCGT,NL0 5,3,49.6,43.27286666666667,18839.934474476802,39473.39724838679,934460.7499340494,4817.305792941917
1,NL0 6 CCGT,NL0 6,3,1608.4,43.27286666666667,18839.934474476802,1.280020405933575e6,3.030215060874849e7,162980.80245732816
1,NL0 7 CCGT,NL0 7,3,1398.0,43.6729395310492,18839.934474476802,1.0734256709682331e6,2.6338228395318568e7,85506.53181070034
1,NL0 7 nuclear,NL0 7,3,515.0,27.322803680981593,18839.934474476802,1.6275212002793206e6,9.702566254355554e6,84102.42124441644
1,NL0 7 waste,NL0 7,3,39.0,34.1135,18839.934474476802,81404.90755578814,734757.4445045952,5850.0
1,NL0 8 CCGT,NL0 8,1,447.0,58.928107624263944,0.0,153915.87103812952,0.0,6705.0
1,NL0 8 biomass,NL0 8,1,36.0,19.979914529914527,0.0,158442.60984762723,0.0,6192.0
1,NL0 8 waste,NL0 8,1,157.0,34.1135,0.0,327706.93554509606,0.0,22998.655050326655
1,NL0 9 biomass,NL0 9,3,20.0,19.979914529914527,18839.934474476802,88023.6721375706,376798.68948953605,3440.0
1,NL0 0 0 solar,NL0 0,1,144.0,0.01,59329.06935292875,141987.4660640082,0.0,3495.7738491645578
1,NL0 1 0 solar,NL0 1,3,291.5,0.01,59329.06935292875,275124.3580517983,0.0,6948.705449759602
1,NL0 10 0 solar,NL0 10,1,120.1,0.01,59329.06935292875,122090.81082514336,0.0,3035.911304769089
1,NL0 11 0 solar,NL0 11,3,436.4,0.01,59329.06935292875,405955.2213916816,0.0,10306.481755249355
1,NL0 12 0 solar,NL0 12,2,203.1,0.01,59329.06935292875,189650.7526134679,0.0,4820.92251154439
1,NL0 13 0 solar,NL0 13,3,473.2,0.01,59329.06935292875,446754.09166127804,0.0,11187.121113824795
1,NL0 14 0 solar,NL0 14,2,85.3,0.01,59329.06935292875,83077.41508512282,0.0,2087.7663698282927
1,NL0 15 0 solar,NL0 15,2,369.4,0.01,59329.06935292875,342031.84005659114,0.0,8736.034836219216
1,NL0 16 0 solar,NL0 16,1,68.8,0.01,59329.06935292875,68756.49878141434,0.0,1691.4298225830848
1,NL0 17 0 solar,NL0 17,1,63.1,0.01,59329.06935292875,64662.42381734753,0.0,1589.8866005603036
1,NL0 18 0 solar,NL0 18,1,13.399999999999999,0.01,59329.06935292875,13545.23870221861,0.0,335.710111700008
1,NL0 19 0 solar,NL0 19,2,75.60000000000001,0.01,59329.06935292875,69953.99708740078,0.0,1815.0254919597055
1,NL0 2 0 solar,NL0 2,2,1109.1,0.01,59329.06935292875,1.0183210972404418e6,0.0,26402.661517956996
1,NL0 20 0 solar,NL0 20,1,331.2,0.01,59329.06935292875,316710.6039892301,0.0,7909.5604725700005
1,NL0 21 0 solar,NL0 21,1,40.5,0.01,59329.06935292875,41105.60397894352,0.0,1013.9430253950717
1,NL0 22 0 solar,NL0 22,3,263.3,0.01,59329.06935292875,257092.1908435317,0.0,6361.56546158242
1,NL0 23 0 solar,NL0 23,1,57.1,0.01,59329.06935292875,56876.58813356166,0.0,1403.2936270342718
1,NL0 24 0 solar,NL0 24,1,99.8,0.01,59329.06935292875,97102.73688926868,0.0,2393.4015185461817
1,NL0 25 0 solar,NL0 25,2,663.4,0.01,59329.06935292875,615389.9035587144,0.0,15835.542397299549
1,NL0 26 0 solar,NL0 26,2,156.2,0.01,59329.06935292875,152304.34380634237,0.0,3821.2856187503758
1,NL0 27 0 solar,NL0 27,1,103.1,0.01,59329.06935292875,106089.25186984932,0.0,2649.1257341788905
1,NL0 28 0 solar,NL0 28,2,105.3,0.01,59329.06935292875,99137.82370766715,0.0,2489.1644574964166
