run_id,sys_avail,sys_req,sys_slack,zone,req_z,net_import,zone_avail,zone_offers,zone_slack,lambda_c_z,nu_c_z
1,17498.132925940656,16722.707602851122,775.4253230895338,1,7266.2000000000135,-38.45329747514734,7266.2,7266.2,-1.3642420526593924e-11,0.0,0.0
1,17498.132925940656,16722.707602851122,775.4253230895338,2,3710.527849272461,-1150.218530743222,4419.5,4419.5,708.972150727539,0.0,0.0
1,17498.132925940656,16722.707602851122,775.4253230895338,3,5812.43292594066,1188.6718282183692,5812.432925940655,5812.432925940655,-5.4569682106375694e-12,18839.934474476802,18839.934474476802
2,17498.132925940656,16722.707602851122,775.4253230895338,1,7266.200000000092,-38.453297475226464,7266.2,7266.2,-9.185896487906575e-11,0.0,0.0
2,17498.132925940656,16722.707602851122,775.4253230895338,2,3710.527849272382,-1150.2185307431428,4419.5,4419.5,708.9721507276181,0.0,0.0
2,17498.132925940656,16722.707602851122,775.4253230895338,3,5812.43292594066,1188.6718282183692,5812.432925940655,5812.432925940655,-5.4569682106375694e-12,18839.93447447772,18839.93447447772
3,16789.16077521313,16722.707602851122,66.45317236200935,1,7266.200000000001,-38.45329747513415,7266.2,7266.2,-9.094947017729282e-13,0.0,0.0
3,16789.16077521313,16722.707602851122,66.45317236200935,2,3710.527849272474,-1150.218530743235,4419.5,3710.527849272474,708.9721507275258,0.0,0.0
3,16789.16077521313,16722.707602851122,66.45317236200935,3,5812.43292594066,1188.6718282183692,5812.432925940655,5812.432925940655,-5.4569682106375694e-12,18839.93447447771,18839.93447447771
4,17459.679628465525,16722.707602851122,736.9720256144028,1,7227.746702524866,0.0,7266.2,7227.746702524792,38.453297475133695,0.0,0.0
4,17459.679628465525,16722.707602851122,736.9720256144028,2,3748.9811467476084,-1188.6718282183692,4419.5,4419.5,670.5188532523916,0.0,0.0
4,17459.679628465525,16722.707602851122,736.9720256144028,3,5812.43292594066,1188.6718282183692,5812.432925940653,5812.432925940653,-7.275957614183426e-12,18839.93447447774,18839.93447447774
5,17187.179628465517,16722.707602851122,464.47202561439553,1,7227.746702524866,0.0,7266.2,7227.7467025248625,38.453297475133695,0.0,0.0
5,17187.179628465517,16722.707602851122,464.47202561439553,2,3748.9811467476084,-1188.6718282183692,4419.5,4147.0,670.5188532523916,0.0,0.0
5,17187.179628465517,16722.707602851122,464.47202561439553,3,5812.43292594066,1188.6718282183692,5812.432925940655,5812.432925940655,-5.4569682106375694e-12,18839.93447447774,18839.93447447774
6,17459.679628465514,16722.707602851122,736.9720256143919,1,7227.746702524866,0.0,7266.2,7227.746702524861,38.453297475133695,0.0,0.0
6,17459.679628465514,16722.707602851122,736.9720256143919,2,3748.9811467476084,-1188.6718282183692,4419.5,4419.5,670.5188532523916,0.0,0.0
6,17459.679628465514,16722.707602851122,736.9720256143919,3,5812.43292594066,1188.6718282183692,5812.432925940655,5812.432925940655,-5.4569682106375694e-12,18839.934474477777,18839.934474477777
7,17459.679628465514,16722.707602851122,736.9720256143919,1,7227.746702524866,0.0,7266.2,7227.746702524859,38.453297475133695,0.0,0.0
7,17459.679628465514,16722.707602851122,736.9720256143919,2,3748.9811467476084,-1188.6718282183692,4419.5,4419.5,670.5188532523916,0.0,0.0
