run_id,zone_a,zone_b,bound,f_ab,phi_lo,phi_hi,at_bound
34,2,3,594.3359141091846,-594.3359141091846,18839.934474477723,0.0,lower
35,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
35,1,3,594.3359141091846,-594.3359141091846,18839.93447447772,0.0,lower
35,2,3,594.3359141091846,-594.3359141091846,18839.93447447772,0.0,lower
36,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
36,1,3,594.3359141091846,-594.3359141091846,18839.93447447769,0.0,lower
36,2,3,594.3359141091846,-594.3359141091846,18839.93447447769,0.0,lower
37,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
37,1,3,594.3359141091846,-594.3359141091846,18839.934474477668,0.0,lower
37,2,3,594.3359141091846,-594.3359141091846,18839.934474477668,0.0,lower
38,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
38,1,3,594.3359141091846,-594.3359141091846,18839.93447439046,0.0,lower
38,2,3,594.3359141091846,-594.3359141091846,18839.93447439046,0.0,lower
39,1,2,594.3359141091846,555.8826166340509,0.0,0.0,interior
39,1,3,594.3359141091846,-594.3359141091846,18839.934474477574,0.0,lower
39,2,3,594.3359141091846,-594.3359141091846,18839.934474477574,0.0,lower
40,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
40,1,3,594.3359141091846,-594.3359141091846,18839.934474477694,0.0,lower
40,2,3,594.3359141091846,-594.3359141091846,18839.934474477694,0.0,lower
41,1,2,594.3359141091846,555.8826166339069,0.0,0.0,interior
41,1,3,594.3359141091846,-594.3359141091846,18839.934474477745,0.0,lower
41,2,3,594.3359141091846,-594.3359141091846,18839.934474477745,0.0,lower
42,1,2,594.3359141091846,555.88261663398,0.0,0.0,interior
42,1,3,594.3359141091846,-594.3359141091846,18839.934474477734,0.0,lower
42,2,3,594.3359141091846,-594.3359141091846,18839.934474477734,0.0,lower
43,1,2,594.3359141091846,555.8826166339063,0.0,0.0,interior
43,1,3,594.3359141091846,-594.3359141091846,18839.93447447782,0.0,lower
43,2,3,594.3359141091846,-594.3359141091846,18839.93447447782,0.0,lower
44,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
44,1,3,594.3359141091846,-594.3359141091846,18839.93447447768,0.0,lower
44,2,3,594.3359141091846,-594.3359141091846,18839.93447447768,0.0,lower
45,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
45,1,3,594.3359141091846,-594.3359141091846,18839.93447447775,0.0,lower
45,2,3,594.3359141091846,-594.3359141091846,18839.93447447775,0.0,lower
46,1,2,594.3359141091846,594.3359141091842,0.0,0.0,upper
46,1,3,594.3359141091846,-594.3359141091846,18839.93447447773,0.0,lower
46,2,3,594.3359141091846,-594.3359141091846,18839.93447447773,0.0,lower
47,1,2,594.3359141091846,555.8826166340391,0.0,0.0,interior
47,1,3,594.3359141091846,-594.3359141091846,18839.93447447772,0.0,lower
47,2,3,594.3359141091846,-594.3359141091846,18839.93447447772,0.0,lower
48,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
48,1,3,594.3359141091846,-594.3359141091846,18839.93447447779,0.0,lower
48,2,3,594.3359141091846,-594.3359141091846,18839.93447447779,0.0,lower
49,1,2,594.3359141091846,555.8826166340027,0.0,0.0,interior
49,1,3,594.3359141091846,-594.3359141091846,18839.934474477683,0.0,lower
49,2,3,594.3359141091846,-594.3359141091846,18839.934474477683,0.0,lower
50,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
50,1,3,594.3359141091846,-594.3359141091846,18839.934474477723,0.0,lower
50,2,3,594.3359141091846,-594.3359141091846,18839.934474477723,0.0,lower
51,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
51,1,3,594.3359141091846,-594.3359141091846,18839.934474475915,0.0,lower
51,2,3,594.3359141091846,-594.3359141091846,18839.93447447585,0.0,lower
52,1,2,594.3359141091846,555.8826166340505,0.0,0.0,interior
52,1,3,594.3359141091846,-594.3359141091846,18839.934474476726,0.0,lower
52,2,3,594.3359141091846,-594.3359141091846,18839.934474476726,0.0,lower
53,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
53,1,3,594.3359141091846,-594.3359141091846,18839.934474478356,0.0,lower
53,2,3,594.3359141091846,-594.3359141091846,18839.934474478356,0.0,lower
54,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
54,1,3,594.3359141091846,-594.3359141091846,18839.93447447837,0.0,lower
54,2,3,594.3359141091846,-594.3359141091846,18839.93447447837,0.0,lower
55,1,2,594.3359141091846,555.8826166339942,0.0,0.0,interior
55,1,3,594.3359141091846,-594.3359141091846,18839.934474477766,0.0,lower
55,2,3,594.3359141091846,-594.3359141091846,18839.934474477766,0.0,lower
56,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
56,1,3,594.3359141091846,-594.3359141091846,18839.93447447766,0.0,lower
56,2,3,594.3359141091846,-594.3359141091846,18839.93447447766,0.0,lower
57,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
57,1,3,594.3359141091846,-594.3359141091846,18839.934474478356,0.0,lower
57,2,3,594.3359141091846,-594.3359141091846,18839.934474478356,0.0,lower
58,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
58,1,3,594.3359141091846,-594.3359141091846,18839.934474478356,0.0,lower
58,2,3,594.3359141091846,-594.3359141091846,18839.934474478356,0.0,lower
59,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
59,1,3,594.3359141091846,-594.3359141091846,18839.934474478356,0.0,lower
59,2,3,594.3359141091846,-594.3359141091846,18839.934474478356,0.0,lower
60,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
60,1,3,594.3359141091846,-594.3359141091846,18839.934474478356,0.0,lower
60,2,3,594.3359141091846,-594.3359141091846,18839.934474478356,0.0,lower
61,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
61,1,3,594.3359141091846,-594.3359141091846,18839.93447447773,0.0,lower
61,2,3,594.3359141091846,-594.3359141091846,18839.93447447773,0.0,lower
62,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
62,1,3,594.3359141091846,-594.3359141091846,18839.934474477766,0.0,lower
62,2,3,594.3359141091846,-594.3359141091846,18839.934474477766,0.0,lower
63,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
63,1,3,594.3359141091846,-594.3359141091846,18839.934474478356,0.0,lower
63,2,3,594.3359141091846,-594.3359141091846,18839.934474478356,0.0,lower
64,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
64,1,3,594.3359141091846,-594.3359141091846,18839.934474478356,0.0,lower
64,2,3,594.3359141091846,-594.3359141091846,18839.934474478356,0.0,lower
65,1,2,594.3359141091846,555.8826166339963,0.0,0.0,interior
65,1,3,594.3359141091846,-594.3359141091846,18839.93447447772,0.0,lower
65,2,3,594.3359141091846,-594.3359141091846,18839.93447447772,0.0,lower
66,1,2,594.3359141091846,555.8826166339054,0.0,0.0,interior
66,1,3,594.3359141091846,-594.3359141091846,18839.934474477763,0.0,lower
66,2,3,594.3359141091846,-594.3359141091846,18839.934474477763,0.0,lower
67,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
67,1,3,594.3359141091846,-594.3359141091846,18839.9344743863,0.0,lower
67,2,3,594.3359141091846,-594.3359141091846,18839.934474386206,0.0,lower
68,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
68,1,3,594.3359141091846,-594.3359141091846,18839.934474477785,0.0,lower
68,2,3,594.3359141091846,-594.3359141091846,18839.934474477785,0.0,lower
69,1,2,594.3359141091846,555.8826166339945,0.0,0.0,interior
69,1,3,594.3359141091846,-594.3359141091846,18839.93447447767,0.0,lower
69,2,3,594.3359141091846,-594.3359141091846,18839.93447447767,0.0,lower
70,1,2,594.3359141091846,594.3359141091846,0.0,0.0,upper
70,1,3,594.3359141091846,-594.3359141091846,18839.934474477788,0.0,lower
70,2,3,594.3359141091846,-594.3359141091846,18839.934474477788,0.0,lower
71,1,2,594.3359141091846,555.8826166339054,0.0,0.0,interior
71,1,3,594.3359141091846,-594.3359141091846,18839.934474477803,0.0,lower
71,2,3,594.3359141091846,-594.3359141091846,18839.934474477803,0.0,lower
