run_id,sys_avail,sys_req,sys_slack,zone,req_z,net_import,zone_avail,zone_offers,zone_slack,lambda_c_z,nu_c_z
1,16789.160775213146,16722.707602851122,66.4531723620239,1,4850.403046088128,2377.3436564367385,4850.403046088128,4850.403046088128,0.0,59329.069352818755,59329.06935281835
1,16789.160775213146,16722.707602851122,66.4531723620239,2,4937.652974965978,-2377.3436564367385,4937.652974965978,4937.652974965978,0.0,48541.9658340839,48541.96583408356
1,16789.160775213146,16722.707602851122,66.4531723620239,3,7001.104754159029,0.0,7001.104754159043,7001.104754159043,1.4551915228366852e-11,53935.51759344085,53935.51759344047
2,16789.160775213146,16722.707602851122,66.4531723620239,1,4850.403046088128,2377.3436564367385,4850.403046088128,4850.403046088128,0.0,59329.069352818755,59329.06935281835
2,16789.160775213146,16722.707602851122,66.4531723620239,2,4937.652974965978,-2377.3436564367385,4937.652974965978,4937.652974965978,0.0,48541.9658340839,48541.96583408356
2,16789.160775213146,16722.707602851122,66.4531723620239,3,7001.104754159029,0.0,7001.104754159043,7001.104754159043,1.4551915228366852e-11,53935.51759344085,53935.51759344047
3,16789.160775213146,16722.707602851122,66.4531723620239,1,4850.403046088128,2377.3436564367385,4850.403046088128,4850.403046088128,0.0,59329.069352818755,59329.06935281835
3,16789.160775213146,16722.707602851122,66.4531723620239,2,4937.652974965978,-2377.3436564367385,4937.652974965978,4937.652974965978,0.0,48541.9658340839,48541.96583408356
3,16789.160775213146,16722.707602851122,66.4531723620239,3,7001.104754159029,0.0,7001.104754159043,7001.104754159043,1.4551915228366852e-11,53935.51759344085,53935.51759344047
4,16789.160775213146,16722.707602851122,66.4531723620239,1,4850.403046088128,2377.3436564367385,4850.403046088128,4850.403046088128,0.0,59329.069352818755,59329.06935281835
4,16789.160775213146,16722.707602851122,66.4531723620239,2,4937.652974965978,-2377.3436564367385,4937.652974965978,4937.652974965978,0.0,48541.9658340839,48541.96583408356
4,16789.160775213146,16722.707602851122,66.4531723620239,3,7001.104754159029,0.0,7001.104754159043,7001.104754159043,1.4551915228366852e-11,53935.51759344085,53935.51759344047
