run_id,zone,d_c_z,net_import,req_z,c_dem,lambda_c_z,nu_c,rho
72,2,2560.309318529239,-2377.3436564367385,4937.652974965978,4937.652974965978,48541.9658340839,48541.96583408356,0.0
72,3,7001.104754159029,0.0,7001.104754159029,7001.104754159043,53935.51759344085,53935.51759344047,0.0
73,1,7227.746702524866,2377.3436564367385,4850.403046088128,4850.403046088128,59329.069352818755,59329.06935281835,0.0
73,2,2560.309318529239,-2377.3436564367385,4937.652974965978,4937.652974965978,48541.9658340839,48541.96583408356,0.0
73,3,7001.104754159029,0.0,7001.104754159029,7001.104754159043,53935.51759344085,53935.51759344047,0.0
74,1,7227.746702524866,2377.3436564367385,4850.403046088128,4850.403046088128,59329.069352818755,59329.06935281835,0.0
74,2,2560.309318529239,-2377.3436564367385,4937.652974965978,4937.652974965978,48541.9658340839,48541.96583408356,0.0
74,3,7001.104754159029,0.0,7001.104754159029,7001.104754159043,53935.51759344085,53935.51759344047,0.0
75,1,7227.746702524866,2377.3436564367385,4850.403046088128,4850.403046088128,59329.069352818755,59329.06935281835,0.0
75,2,2560.309318529239,-2377.3436564367385,4937.652974965978,4937.652974965978,48541.9658340839,48541.96583408356,0.0
75,3,7001.104754159029,0.0,7001.104754159029,7001.104754159043,53935.51759344085,53935.51759344047,0.0
76,1,7227.746702524866,2377.3436564367385,4850.403046088128,4850.403046088128,59329.069352818755,59329.06935281835,0.0
76,2,2560.309318529239,-2377.3436564367385,4937.652974965978,4937.652974965978,48541.9658340839,48541.96583408356,0.0
76,3,7001.104754159029,0.0,7001.104754159029,7001.104754159043,53935.51759344085,53935.51759344047,0.0
77,1,7227.746702524866,2377.3436564367385,4850.403046088128,4850.403046088128,59329.069352818755,59329.06935281835,0.0
77,2,2560.309318529239,-2377.3436564367385,4937.652974965978,4937.652974965978,48541.9658340839,48541.96583408356,0.0
77,3,7001.104754159029,0.0,7001.104754159029,7001.104754159043,53935.51759344085,53935.51759344047,0.0
78,1,7227.746702524866,2377.3436564367385,4850.403046088128,4850.403046088128,59329.069352818755,59329.06935281835,0.0
78,2,2560.309318529239,-2377.3436564367385,4937.652974965978,4937.652974965978,48541.9658340839,48541.96583408356,0.0
78,3,7001.104754159029,0.0,7001.104754159029,7001.104754159043,53935.51759344085,53935.51759344047,0.0
79,1,7227.746702524866,2377.3436564367385,4850.403046088128,4850.403046088128,59329.069352818755,59329.06935281835,0.0
79,2,2560.309318529239,-2377.3436564367385,4937.652974965978,4937.652974965978,48541.9658340839,48541.96583408356,0.0
79,3,7001.104754159029,0.0,7001.104754159029,7001.104754159043,53935.51759344085,53935.51759344047,0.0
80,1,7227.746702524866,2377.3436564367385,4850.403046088128,4850.403046088128,59329.069352818755,59329.06935281835,0.0
80,2,2560.309318529239,-2377.3436564367385,4937.652974965978,4937.652974965978,48541.9658340839,48541.96583408356,0.0
80,3,7001.104754159029,0.0,7001.104754159029,7001.104754159043,53935.51759344085,53935.51759344047,0.0
