variable,min,max,mean,median,std
c_NL0 28 Invest,587.5363372710337,884.768813473664,762.6431158400085,788.6555997964513,96.49147707196293
c_NL0 3 Invest,247.2093303771486,435.1998746972119,321.39200432329596,316.41807630466724,46.60931633459415
c_NL0 30 Invest,252.2601737389707,346.1041243819366,325.91200039963707,339.77352154325195,31.529787633614887
c_NL0 31 Invest,363.4257103268221,737.3632827520909,646.0669574963515,670.6185752745823,103.74615690849588
c_NL0 33 Invest,0.0,1000.0,356.8705245959673,321.9676281391141,248.58568039649742
c_NL0 4 Invest,477.60652997294574,644.2159763998983,521.6282987598746,494.2801515749639,56.047889387376685
c_NL0 5 Invest,0.0,1000.0,788.4485925550266,1000.0,352.64706797109244
c_NL0 6 Invest,714.9820060011507,1000.0,894.2530626121913,896.1905292626725,79.19601388998316
c_NL0 7 Invest,0.0,1000.0,676.461220216181,719.9909608026371,253.39627275107878
c_NL0 8 Invest,270.754698846152,347.9826004010499,310.8343681797208,304.520316904908,21.593526009134276
c_NL0 9 Invest,678.1047541590433,1000.0,842.4284999680801,832.732932549038,97.64284483141341
