run_id,sys_avail,sys_req,sys_slack,zone,req_z,net_import,zone_avail,zone_offers,zone_slack,lambda_c_z,nu_c_z
1,298.2142857142857,275.0,23.214285714285722,1,13.214285714285714,-2.5,13.214285714285714,13.214285714285714,0.0,22.5,22.5
1,298.2142857142857,275.0,23.214285714285722,2,146.25,3.75,146.25,146.25,0.0,22.5,22.5
1,298.2142857142857,275.0,23.214285714285722,3,138.75000000000003,-1.25,138.75,138.75,-2.842170943040401e-14,22.5,22.5
2,298.2142857142857,275.0,23.214285714285722,1,8.214285714285714,2.5,8.214285714285714,8.214285714285714,0.0,22.5,22.5
2,298.2142857142857,275.0,23.214285714285722,2,153.75,-3.75,153.75,153.75,0.0,22.5,22.5
2,298.2142857142857,275.0,23.214285714285722,3,136.25000000000003,1.25,136.25,136.25,-2.842170943040401e-14,22.5,22.5
3,298.2142857142857,275.0,23.214285714285722,1,10.714285714285714,0.0,10.714285714285714,10.714285714285714,0.0,22.5,22.5
3,298.2142857142857,275.0,23.214285714285722,2,153.75,-3.75,153.75,153.75,0.0,22.5,22.5
3,298.2142857142857,275.0,23.214285714285722,3,133.75000000000003,3.75,133.75,133.75,-2.842170943040401e-14,22.5,22.5
4,298.2142857142857,275.0,23.214285714285722,1,10.714285714285714,0.0,10.714285714285714,10.714285714285714,0.0,22.5,22.5
4,298.2142857142857,275.0,23.214285714285722,2,146.25,3.75,146.25,146.25,0.0,22.5,22.5
4,298.2142857142857,275.0,23.214285714285722,3,141.25000000000003,-3.75,141.25,141.25,-2.842170943040401e-14,22.5,22.5
5,298.2142857142857,275.0,23.214285714285722,1,13.214285714285714,-2.5,13.214285714285714,13.214285714285714,0.0,22.5,22.5
5,298.2142857142857,275.0,23.214285714285722,2,151.25,-1.25,151.25,151.25,0.0,22.5,22.5
5,298.2142857142857,275.0,23.214285714285722,3,133.75000000000003,3.75,133.75,133.75,-2.842170943040401e-14,22.5,22.5
6,298.2142857142857,275.0,23.214285714285722,1,8.214285714285714,2.5,8.214285714285714,8.214285714285714,0.0,22.5,22.5
6,298.2142857142857,275.0,23.214285714285722,2,148.75,1.25,148.75,148.75,0.0,22.5,22.5
6,298.2142857142857,275.0,23.214285714285722,3,141.25000000000003,-3.75,141.25,141.25,-2.842170943040401e-14,22.5,22.5
